Rk,School,G,W,L,W-L%,SRS,SOS,W_1,L_1,W_2,L_2,W_3,L_3,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,in_tourney
277,SIU Edwardsville,28,6,22,0.214,-10.78,-2.6,3,13,3,11,3,11,1839,2068,67.7,96.1,0.369,0.326,0.492,50.5,47.8,7.2,10.5,0.448,16.8,32.4,0.26,False
278,Southern Methodist,30,25,5,0.833,18.42,4.56,13,5,16,1,7,4,2319,1903,66.1,117.0,0.338,0.268,0.578,57.4,61.5,9.2,13.5,0.553,15.7,41.2,0.237,False
279,Southern Mississippi,29,8,21,0.276,-10.58,-3.66,5,13,6,9,2,12,1866,2045,65.0,97.3,0.361,0.482,0.532,47.3,57.7,8.1,7.2,0.495,18.1,23.4,0.257,False
280,Southern Utah,30,6,24,0.2,-17.36,-4.22,3,15,3,10,3,13,2040,2429,68.9,97.9,0.369,0.339,0.535,45.9,47.8,7.8,6.9,0.498,16.7,23.1,0.263,False
281,St. Bonaventure,31,22,9,0.71,6.55,1.87,14,4,14,3,8,5,2409,2264,69.1,111.5,0.375,0.376,0.56,49.3,51.5,8.5,11.7,0.515,14.2,31.4,0.29,False
282,St. Francis (NY),32,15,17,0.469,-11.24,-9.24,11,7,9,5,6,11,2095,2131,66.9,97.2,0.365,0.434,0.5,50.6,52.1,8.9,12.0,0.464,17.4,32.6,0.243,False
283,St. John's (NY),32,8,24,0.25,-1.9,7.94,1,17,7,10,0,10,2174,2472,73.3,92.7,0.383,0.34,0.493,47.4,54.6,8.6,14.5,0.461,18.2,27.5,0.244,False
284,Stanford,30,15,15,0.5,8.06,10.41,8,10,12,5,2,8,2088,2111,67.3,102.6,0.449,0.325,0.521,49.4,49.7,10.0,9.2,0.478,15.0,30.9,0.307,False
285,Stephen F. Austin,34,28,6,0.824,9.23,-5.47,18,0,14,0,9,4,2728,2153,69.6,115.2,0.345,0.365,0.577,51.9,65.3,13.1,10.2,0.545,14.8,34.6,0.253,True
286,Stetson,34,12,22,0.353,-10.78,-4.35,4,10,6,8,5,13,2729,2807,73.4,107.0,0.341,0.364,0.553,47.1,54.0,8.4,5.5,0.519,14.5,25.7,0.246,False
287,Stony Brook,33,26,7,0.788,3.75,-5.28,14,2,15,1,11,5,2515,2115,67.8,112.0,0.32,0.3,0.548,55.4,58.0,9.1,12.1,0.524,14.2,36.0,0.215,True
288,Syracuse,37,23,14,0.622,14.62,9.75,9,9,13,4,3,8,2589,2409,64.9,106.7,0.354,0.421,0.533,49.3,55.8,12.4,12.6,0.501,15.3,33.4,0.243,True
289,TCU,33,12,21,0.364,4.07,8.62,2,16,9,9,1,10,2209,2359,70.0,95.7,0.456,0.308,0.502,48.0,52.0,9.2,10.9,0.457,17.8,29.3,0.306,False
290,Temple,33,21,12,0.636,7.69,6.57,14,4,11,3,8,4,2267,2230,65.8,102.4,0.266,0.375,0.498,49.3,54.1,7.8,7.8,0.47,11.8,29.1,0.182,True
291,Tennessee,34,15,19,0.441,7.8,7.86,6,12,12,4,1,11,2554,2556,70.9,105.9,0.341,0.362,0.519,48.7,51.6,7.5,11.5,0.48,13.4,32.1,0.247,False
292,Tennessee State,31,20,11,0.645,-1.81,-5.3,11,5,11,3,7,7,2273,2134,69.4,104.0,0.417,0.294,0.539,51.8,41.3,11.4,11.5,0.501,16.8,32.0,0.29,False
293,Tennessee Tech,31,19,12,0.613,-3.21,-3.66,11,5,14,1,5,9,2416,2340,70.1,110.7,0.44,0.423,0.577,49.6,55.8,7.3,9.6,0.535,15.5,28.0,0.327,False
294,Tennessee-Martin,35,20,15,0.571,-5.57,-4.72,10,6,11,2,8,10,2554,2494,67.4,106.7,0.356,0.395,0.546,51.3,47.9,8.5,6.1,0.513,15.4,30.3,0.252,False
295,Texas,33,20,13,0.606,14.8,11.71,11,7,14,3,5,5,2355,2253,66.8,106.1,0.394,0.361,0.526,49.1,46.3,7.5,11.6,0.494,13.2,30.7,0.263,True
296,Texas A&M,37,28,9,0.757,18.45,8.45,13,5,17,1,5,5,2828,2458,68.6,109.9,0.381,0.373,0.542,53.0,61.8,10.1,10.5,0.512,14.3,34.6,0.256,True
297,Texas A&M-Corpus Christi,33,25,8,0.758,-3.18,-5.44,15,3,13,1,10,6,2428,2308,70.3,104.7,0.38,0.329,0.536,49.4,50.2,13.2,13.0,0.493,15.6,31.7,0.28,False
298,Texas Southern,33,18,15,0.545,-4.64,-6.94,16,2,9,0,7,13,2403,2327,68.1,107.0,0.415,0.355,0.542,53.7,55.3,6.5,7.5,0.518,16.4,35.3,0.262,False
299,Texas State,31,15,16,0.484,-5.36,-4.29,8,12,10,4,4,11,2046,1993,65.2,100.5,0.389,0.271,0.51,50.0,50.3,9.3,9.0,0.474,15.6,30.9,0.262,False
300,Texas Tech,32,19,13,0.594,12.41,10.25,9,9,14,3,3,7,2305,2236,66.7,106.7,0.422,0.304,0.547,50.1,53.2,8.8,11.8,0.5,15.5,31.2,0.314,True
301,Texas-Rio Grande Valley,30,8,22,0.267,-17.88,-4.25,4,10,7,6,1,13,1993,2330,69.3,95.9,0.304,0.37,0.509,44.8,64.1,6.9,7.0,0.48,16.0,23.5,0.204,False
302,The Citadel,32,10,22,0.313,-15.95,-4.75,3,15,6,8,3,13,2753,2962,81.2,105.6,0.314,0.5,0.534,44.4,52.1,10.8,7.0,0.499,14.6,28.2,0.229,False
303,Toledo,32,17,15,0.531,2.96,-2.36,8,10,9,6,6,8,2482,2286,70.4,110.2,0.348,0.384,0.566,52.2,60.5,7.4,5.3,0.53,14.5,27.9,0.26,False
304,Towson,33,20,13,0.606,-0.06,-1.57,11,7,12,3,7,6,2358,2227,66.8,106.1,0.445,0.304,0.516,55.2,46.1,9.1,13.2,0.475,14.9,38.7,0.3,False
305,Troy,31,9,22,0.29,-9.21,-2.07,4,16,4,10,4,10,2145,2329,70.1,98.0,0.392,0.371,0.498,48.5,47.2,8.4,7.4,0.465,14.9,29.2,0.252,False
306,Tulane,34,12,22,0.353,-0.85,3.79,3,15,6,10,2,10,2240,2398,67.9,95.0,0.307,0.356,0.484,50.1,46.4,9.2,9.7,0.45,16.3,31.7,0.208,False
307,Tulsa,32,20,12,0.625,9.79,5.76,12,6,12,3,6,5,2356,2227,68.8,106.1,0.395,0.363,0.536,48.7,53.0,9.7,7.7,0.503,13.6,27.8,0.268,True
308,UAB,33,26,7,0.788,3.5,-3.07,16,2,16,0,10,4,2606,2323,69.4,112.0,0.332,0.341,0.571,52.4,64.4,9.2,15.4,0.542,15.4,32.7,0.24,False
309,UC Davis,30,11,19,0.367,-5.58,-1.26,6,10,8,7,3,11,1914,1980,67.1,93.1,0.346,0.288,0.511,49.4,49.1,9.0,4.5,0.484,18.6,25.2,0.221,False
310,UC Irvine,38,28,10,0.737,5.33,0.77,13,3,11,2,13,5,2706,2512,67.6,104.3,0.353,0.306,0.544,51.7,58.1,8.4,14.2,0.516,15.9,28.6,0.24,False
311,UC Riverside,33,14,19,0.424,-5.66,-3.08,5,11,7,9,7,9,2299,2300,68.7,101.4,0.364,0.389,0.533,50.6,52.0,7.5,7.9,0.497,16.7,28.7,0.256,False
312,UC Santa Barbara,33,19,14,0.576,3.79,1.44,11,5,6,5,10,6,2335,2219,68.3,103.2,0.269,0.359,0.533,51.2,57.7,8.6,9.1,0.506,16.0,29.2,0.188,False
313,UCF,30,12,18,0.4,0.18,3.01,6,12,8,8,4,9,2062,2147,68.3,99.8,0.372,0.391,0.527,51.7,53.0,6.6,11.1,0.492,18.4,31.3,0.256,False
314,UCLA,32,15,17,0.469,10.48,9.69,6,12,11,6,3,7,2480,2455,71.6,106.9,0.323,0.273,0.533,51.6,54.9,7.5,8.8,0.503,14.4,32.8,0.223,False
315,UNC Asheville,34,22,12,0.647,1.1,-3.25,12,6,11,3,6,7,2552,2313,70.4,105.8,0.41,0.306,0.541,51.5,47.0,12.9,9.0,0.505,15.9,31.9,0.284,True
316,UNC Greensboro,34,15,19,0.441,-6.01,-3.23,10,8,12,4,3,14,2469,2494,68.7,104.9,0.29,0.408,0.543,49.4,49.4,8.8,7.5,0.52,15.2,26.8,0.197,False
317,UNC Wilmington,33,25,8,0.758,6.25,0.35,14,4,12,2,8,5,2620,2379,71.3,110.0,0.373,0.332,0.546,50.6,47.2,10.3,11.2,0.512,13.5,32.2,0.262,True
318,UT Arlington,35,24,11,0.686,5.02,-3.42,13,7,13,2,10,8,2762,2417,72.8,107.2,0.347,0.419,0.527,55.3,61.7,10.1,8.5,0.493,15.5,37.0,0.241,False
319,Utah,36,27,9,0.75,15.5,8.79,13,5,16,1,5,5,2778,2502,67.7,112.5,0.382,0.373,0.588,53.2,57.0,8.1,9.9,0.557,16.0,30.2,0.276,True
320,Utah State,31,16,15,0.516,2.68,2.06,7,11,10,6,5,8,2274,2217,68.2,107.6,0.336,0.391,0.551,50.9,56.6,8.1,7.1,0.523,15.3,29.7,0.232,False
321,Utah Valley,30,12,18,0.4,-9.58,-3.58,6,8,7,7,5,9,2280,2360,74.8,100.8,0.343,0.398,0.535,47.7,55.4,7.8,7.1,0.498,15.8,24.3,0.248,False
322,UTEP,33,19,14,0.576,-3.81,-4.93,10,8,14,4,2,9,2554,2471,72.8,105.2,0.42,0.321,0.553,48.1,57.1,8.1,9.5,0.523,15.3,25.1,0.28,False
323,UTSA,32,5,27,0.156,-16.36,-3.36,3,15,4,10,1,14,2317,2698,73.1,98.2,0.375,0.361,0.513,47.9,46.0,8.7,7.0,0.473,16.2,26.7,0.264,False
324,Valparaiso,37,30,7,0.811,10.71,0.02,16,2,17,1,12,4,2782,2323,68.7,108.8,0.353,0.381,0.547,55.9,54.6,9.6,12.7,0.511,15.8,35.2,0.255,False
325,Vanderbilt,33,19,14,0.576,17.2,8.68,11,7,14,2,3,9,2506,2225,69.2,109.0,0.398,0.38,0.561,50.8,56.8,6.0,12.9,0.529,14.7,27.2,0.276,True
326,Vermont,37,23,14,0.622,-1.51,-4.73,11,5,13,3,9,10,2774,2611,69.3,108.2,0.376,0.325,0.574,51.9,50.2,8.3,11.4,0.543,16.9,28.6,0.267,False
327,Villanova,40,35,5,0.875,24.08,9.71,16,2,15,1,10,2,3118,2543,67.3,115.5,0.341,0.427,0.597,51.2,58.7,10.4,9.7,0.561,14.4,28.0,0.267,True
328,Virginia,37,29,8,0.784,22.04,11.12,13,5,15,0,5,6,2626,2222,61.5,115.0,0.321,0.284,0.58,53.2,57.2,8.7,10.2,0.548,13.2,29.8,0.241,True
329,Virginia Commonwealth,36,25,11,0.694,13.83,4.35,14,4,15,2,7,4,2781,2440,69.8,110.0,0.322,0.333,0.539,52.0,51.0,12.2,9.8,0.51,13.6,33.2,0.223,True
330,VMI,30,9,21,0.3,-12.96,-3.15,4,14,8,6,1,14,2081,2264,69.9,98.9,0.281,0.442,0.519,46.1,45.3,8.7,11.4,0.486,16.5,26.0,0.203,False
331,Virginia Tech,35,20,15,0.571,9.93,7.53,10,8,14,5,4,7,2624,2540,69.7,105.7,0.494,0.294,0.544,49.6,48.6,7.6,9.5,0.5,15.6,30.4,0.344,False
332,Wagner,34,23,11,0.676,-4.79,-9.52,13,5,13,4,10,7,2389,2209,67.8,103.2,0.329,0.306,0.512,54.7,52.7,10.2,11.5,0.474,16.3,37.6,0.235,False
333,Wake Forest,31,11,20,0.355,5.53,10.53,2,16,6,9,3,9,2295,2450,71.9,102.1,0.432,0.343,0.528,50.9,54.7,8.2,10.6,0.494,17.2,32.7,0.285,False
334,Washington,34,19,15,0.559,11.21,8.12,9,9,13,5,3,7,2853,2748,78.0,105.7,0.412,0.332,0.527,48.6,50.6,9.6,14.4,0.481,14.8,33.3,0.299,False
335,Washington State,31,9,22,0.29,0.5,7.97,1,17,8,9,0,10,2187,2394,70.4,98.7,0.313,0.301,0.541,48.6,52.0,7.0,10.3,0.51,17.9,24.2,0.223,False
336,Weber State,35,26,9,0.743,0.18,-5.13,15,3,13,1,6,7,2662,2344,68.6,109.4,0.436,0.416,0.585,52.6,52.5,7.2,7.7,0.559,16.9,26.5,0.294,True
337,West Virginia,35,26,9,0.743,21.61,9.78,13,5,13,2,7,4,2749,2335,70.7,110.3,0.462,0.306,0.536,56.1,54.1,13.8,8.5,0.498,16.3,41.9,0.311,True
338,Western Carolina,34,16,18,0.471,-4.98,-1.53,10,8,12,2,3,15,2479,2490,70.4,101.7,0.381,0.366,0.527,50.2,50.2,11.3,9.2,0.488,17.1,32.1,0.268,False
339,Western Illinois,27,10,17,0.37,-6.2,-1.32,3,13,7,6,3,11,1904,1914,68.8,102.5,0.33,0.322,0.541,50.1,53.4,8.8,8.6,0.507,15.9,25.2,0.238,False
340,Western Kentucky,34,18,16,0.529,-1.29,-0.89,8,10,12,4,3,9,2620,2586,68.8,109.9,0.39,0.326,0.561,53.8,50.1,6.3,10.3,0.529,16.2,34.6,0.273,False
341,Western Michigan,32,13,19,0.406,-2.07,0.06,7,11,10,5,2,12,2342,2352,68.7,104.0,0.441,0.312,0.531,52.0,48.6,8.1,7.5,0.485,15.4,30.7,0.314,False
342,Wichita State,35,26,9,0.743,17.39,4.24,16,2,14,1,9,3,2535,2066,66.1,108.8,0.38,0.381,0.531,53.1,56.4,10.9,11.6,0.49,12.7,31.7,0.272,True
343,William & Mary,31,20,11,0.645,5.57,1.3,11,7,12,3,7,7,2384,2205,68.5,111.4,0.362,0.372,0.579,51.5,59.4,7.9,11.7,0.549,13.9,25.4,0.26,False
344,Winthrop,32,23,9,0.719,-1.42,-5.7,13,5,14,1,7,7,2631,2429,72.9,112.7,0.404,0.411,0.59,49.1,42.5,7.5,12.7,0.552,15.3,26.8,0.303,False
345,Wisconsin,35,22,13,0.629,13.4,9.4,12,6,13,5,6,5,2373,2233,64.1,105.1,0.38,0.342,0.524,52.3,49.0,9.1,8.6,0.485,14.6,33.0,0.267,True
346,Wofford,32,15,17,0.469,-3.75,-2.35,11,7,11,2,4,14,2296,2295,66.0,107.4,0.374,0.384,0.565,50.2,61.0,7.6,4.7,0.525,15.7,26.7,0.281,False
347,Wright State,35,22,13,0.629,0.18,-1.76,13,5,13,2,5,9,2399,2303,67.5,101.2,0.324,0.359,0.543,47.4,55.8,8.1,6.6,0.514,15.2,20.1,0.225,False
348,Wyoming,32,14,18,0.438,0.09,2.19,7,11,10,6,4,8,2193,2302,65.5,103.4,0.452,0.528,0.575,45.6,54.0,5.9,7.2,0.537,15.4,17.2,0.324,False
349,Xavier,34,28,6,0.824,18.58,8.43,14,4,15,1,8,3,2737,2392,72.4,111.2,0.417,0.342,0.556,54.9,59.1,10.0,8.4,0.514,14.8,35.2,0.305,True
350,Yale,30,23,7,0.767,9.08,-1.03,13,1,12,0,9,6,2248,1914,66.9,111.5,0.413,0.309,0.555,57.8,56.9,8.4,12.6,0.526,16.4,39.4,0.276,True
351,Youngstown State,32,11,21,0.344,-10.86,-0.86,6,12,6,8,3,11,2437,2682,74.1,100.7,0.306,0.348,0.526,44.7,53.7,9.1,6.0,0.494,14.3,23.1,0.218,False
