Rk,School,G,W,L,W-L%,SRS,SOS,W_1,L_1,W_2,L_2,W_3,L_3,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,in_tourney
139,Louisiana State,34,19,15,0.559,10.24,5.82,6.0,10.0,12.0,5.0,3.0,7.0,2324,2176,,,0.337,0.302,0.539,51.9,55.1,,4.1,0.512,19.4,,0.226,False
140,Louisiana Tech,32,22,10,0.688,7.59,2.52,14.0,4.0,13.0,2.0,9.0,7.0,2340,2154,,,0.42,0.268,0.534,56.0,49.9,,5.0,0.494,16.9,,0.294,False
141,Louisiana-Monroe,32,20,12,0.625,-5.45,-4.42,15.0,5.0,14.0,0.0,5.0,10.0,2274,2268,,,0.339,0.285,0.511,49.7,52.7,,11.2,0.483,18.3,,0.22,False
142,Louisville,32,19,13,0.594,11.7,7.36,8.0,8.0,16.0,3.0,2.0,8.0,2431,2292,,,0.363,0.384,0.513,49.6,55.7,,6.7,0.486,16.7,,0.229,False
143,Loyola (IL),30,17,13,0.567,0.47,-0.53,9.0,7.0,11.0,2.0,4.0,10.0,2170,2111,,,0.387,0.278,0.501,53.2,54.6,,5.3,0.458,16.8,,0.27,False
144,Loyola (MD),28,5,23,0.179,-17.17,-6.17,4.0,14.0,3.0,9.0,2.0,13.0,1649,1957,,,0.457,0.327,0.464,46.6,47.4,,2.5,0.415,20.5,,0.298,False
145,Loyola Marymount,29,9,20,0.31,-7.45,-0.1,2.0,12.0,5.0,9.0,3.0,9.0,2002,2182,,,0.359,0.291,0.511,48.5,58.5,,4.0,0.459,18.0,,0.279,False
146,Maine,30,12,18,0.4,-12.93,-9.55,7.0,9.0,4.0,7.0,5.0,8.0,1908,1998,,,0.394,0.328,0.53,50.8,57.6,,9.9,0.497,21.7,,0.265,False
147,Manhattan,29,20,9,0.69,2.65,-5.39,12.0,6.0,12.0,1.0,6.0,7.0,2176,1943,,,0.44,0.242,0.54,51.1,50.1,,7.0,0.49,18.2,,0.325,False
148,Marist,28,19,9,0.679,1.63,-5.19,13.0,5.0,10.0,4.0,9.0,5.0,2079,1888,,,0.388,0.361,0.544,48.3,60.8,,7.3,0.499,14.7,,0.29,False
149,Marquette,33,26,7,0.788,17.17,4.78,13.0,3.0,16.0,0.0,5.0,6.0,2413,2004,,,0.391,0.248,0.553,53.4,53.0,,6.4,0.52,17.2,,0.271,True
150,Marshall,30,15,15,0.5,-1.42,1.23,8.0,10.0,10.0,4.0,4.0,9.0,2328,2322,70.5,108.7,0.354,0.34,0.569,49.2,56.4,9.0,7.8,0.543,17.8,33.6,0.244,False
151,Maryland,36,32,4,0.889,23.46,9.35,15.0,1.0,15.0,0.0,7.0,2.0,3060,2552,,,0.415,0.258,0.569,52.4,65.9,,9.4,0.53,15.5,,0.301,True
152,Maryland-Baltimore County,29,20,9,0.69,-8.07,-11.62,15.0,5.0,9.0,2.0,8.0,6.0,2140,2037,,,0.411,0.218,0.514,49.9,56.3,,5.4,0.476,17.4,,0.278,False
153,Maryland-Eastern Shore,29,11,18,0.379,-15.59,-9.07,7.0,11.0,5.0,5.0,5.0,12.0,1910,2099,,,0.334,0.361,0.481,47.9,49.2,,4.2,0.448,16.0,,0.218,False
154,Massachusetts,29,13,16,0.448,2.88,4.43,6.0,10.0,8.0,6.0,3.0,9.0,1865,1910,,,0.283,0.361,0.506,50.1,62.6,,6.9,0.48,18.8,,0.189,False
155,McNeese State,30,21,9,0.7,-0.59,-5.79,17.0,3.0,13.0,0.0,8.0,8.0,2102,1909,,,0.404,0.276,0.523,52.9,52.1,,9.3,0.491,19.3,,0.264,True
156,Memphis,36,27,9,0.75,15.29,4.72,12.0,4.0,19.0,2.0,6.0,4.0,2879,2477,,,0.401,0.22,0.531,54.2,53.1,,7.2,0.499,16.1,,0.267,False
157,Mercer,29,6,23,0.207,-14.5,-2.75,4.0,16.0,5.0,7.0,0.0,14.0,1912,2232,,,0.319,0.291,0.498,50.7,51.3,,5.4,0.467,19.9,,0.212,False
158,Miami (FL),32,24,8,0.75,13.0,5.53,10.0,6.0,13.0,2.0,5.0,4.0,2395,2156,,,0.356,0.36,0.538,48.8,64.2,,10.1,0.492,17.1,,0.275,True
159,Miami (OH),31,13,18,0.419,1.2,3.69,9.0,9.0,10.0,4.0,2.0,11.0,1981,2058,,,0.336,0.257,0.51,51.6,46.0,,6.4,0.466,16.2,,0.249,False
160,Michigan,29,11,18,0.379,3.54,8.18,5.0,11.0,9.0,6.0,1.0,10.0,1951,2052,,,0.319,0.34,0.531,47.7,53.5,,5.6,0.491,18.3,,0.241,False
161,Michigan State,31,19,12,0.613,14.91,9.61,10.0,6.0,15.0,2.0,4.0,5.0,2150,1978,,,0.346,0.277,0.558,55.9,57.3,,5.4,0.516,19.3,,0.267,True
162,Middle Tennessee,29,14,15,0.483,-3.49,-0.79,6.0,8.0,11.0,2.0,2.0,12.0,1941,1948,,,0.282,0.38,0.536,49.9,53.0,,5.8,0.51,21.6,,0.194,False
163,Milwaukee,29,16,13,0.552,4.32,0.82,11.0,5.0,10.0,4.0,4.0,8.0,2193,2036,,,0.311,0.409,0.539,49.4,60.7,,4.6,0.515,17.0,,0.208,False
164,Minnesota,31,18,13,0.581,12.83,7.05,9.0,7.0,14.0,4.0,3.0,8.0,2330,2151,,,0.347,0.329,0.556,52.1,58.2,,8.9,0.525,17.6,,0.245,False
165,Mississippi,31,20,11,0.645,13.62,6.86,9.0,7.0,13.0,1.0,4.0,7.0,2232,1993,,,0.425,0.382,0.574,51.9,57.3,,3.5,0.533,19.7,,0.313,True
166,Mississippi State,35,27,8,0.771,14.43,7.34,10.0,6.0,14.0,1.0,7.0,5.0,2582,2334,,,0.393,0.28,0.554,54.5,60.0,,5.9,0.529,20.0,,0.256,True
167,Mississippi Valley State,29,12,17,0.414,-15.15,-12.74,9.0,9.0,8.0,3.0,4.0,12.0,2206,2279,,,0.254,0.41,0.513,46.2,49.3,,3.9,0.488,15.4,,0.174,False
168,Missouri,36,24,12,0.667,14.22,6.8,9.0,7.0,14.0,3.0,4.0,6.0,2877,2610,,,0.315,0.37,0.555,53.0,52.3,,7.2,0.53,16.5,,0.217,True
169,Missouri State,32,17,15,0.531,2.65,0.02,11.0,7.0,12.0,3.0,4.0,8.0,2267,2183,,,0.37,0.282,0.548,53.8,46.7,,7.0,0.505,17.8,,0.279,False
170,Monmouth,30,18,12,0.6,-7.02,-7.32,14.0,6.0,8.0,4.0,8.0,6.0,2052,2043,,,0.364,0.349,0.545,48.1,59.9,,6.1,0.521,20.4,,0.236,False
171,Montana,31,16,15,0.516,-4.19,-1.71,7.0,7.0,9.0,4.0,4.0,8.0,2218,2263,,,0.432,0.357,0.551,48.6,59.5,,6.8,0.519,18.7,,0.29,True
172,Montana State,30,20,10,0.667,0.91,-1.94,12.0,2.0,11.0,3.0,8.0,6.0,2083,1979,,,0.412,0.389,0.573,48.7,54.6,,3.6,0.539,18.7,,0.292,False
173,Morehead State,29,18,11,0.621,-3.16,-3.12,11.0,5.0,12.0,2.0,6.0,8.0,2236,2182,,,0.376,0.28,0.576,49.8,59.8,,2.7,0.532,18.2,,0.294,False
174,Morgan State,28,3,25,0.107,-19.34,-7.69,2.0,16.0,1.0,8.0,1.0,16.0,1830,2156,,,0.332,0.238,0.497,46.9,43.4,,4.7,0.462,21.4,,0.226,False
175,Morris Brown,29,5,24,0.172,-26.38,-1.84,,,4.0,5.0,0.0,17.0,1596,2188,,,0.38,0.298,0.444,45.6,40.3,,4.1,0.414,24.0,,0.221,False
176,Mount St. Mary's,27,3,24,0.111,-23.96,-8.85,2.0,18.0,2.0,11.0,1.0,13.0,1640,2048,,,0.36,0.31,0.45,44.8,59.3,,3.6,0.409,19.1,,0.237,False
177,Murray State,32,19,13,0.594,0.67,-1.91,10.0,6.0,11.0,4.0,5.0,8.0,2514,2349,,,0.279,0.312,0.53,53.9,49.4,,8.6,0.5,16.1,,0.202,True
178,Navy,30,10,20,0.333,-8.92,-5.51,5.0,9.0,8.0,6.0,2.0,10.0,2082,2163,,,0.423,0.301,0.511,51.6,54.8,,4.2,0.463,21.3,,0.303,False
179,NC State,34,23,11,0.676,15.83,8.16,9.0,7.0,14.0,4.0,6.0,5.0,2565,2304,,,0.389,0.405,0.567,49.8,63.4,,4.0,0.525,16.6,,0.294,True
180,Nebraska,28,13,15,0.464,4.41,6.08,6.0,10.0,12.0,4.0,1.0,10.0,1954,1980,,,0.333,0.437,0.506,46.8,60.4,,5.4,0.473,14.1,,0.225,False
181,Nevada,30,17,13,0.567,2.77,1.88,9.0,9.0,10.0,4.0,6.0,8.0,2210,2153,,,0.559,0.228,0.513,52.6,44.6,,5.4,0.46,17.6,,0.378,False
182,Nevada-Las Vegas,32,21,11,0.656,7.69,4.88,9.0,5.0,17.0,3.0,4.0,8.0,2505,2415,,,0.441,0.266,0.55,47.3,54.3,,6.6,0.508,16.7,,0.315,False
183,New Hampshire,28,11,17,0.393,-14.65,-7.35,8.0,8.0,7.0,7.0,4.0,9.0,1935,2087,,,0.44,0.401,0.514,51.0,59.8,,3.8,0.464,20.0,,0.314,False
184,New Mexico,30,16,14,0.533,6.3,3.87,6.0,8.0,14.0,5.0,2.0,9.0,2206,2133,,,0.414,0.278,0.536,53.2,49.4,,7.3,0.504,16.0,,0.276,False
185,New Mexico State,32,20,12,0.625,3.68,-0.19,11.0,4.0,12.0,4.0,5.0,7.0,2492,2343,,,0.365,0.279,0.548,52.2,47.4,,6.2,0.513,17.6,,0.26,False
186,New Orleans,29,15,14,0.517,-3.96,-1.33,9.0,6.0,8.0,4.0,7.0,8.0,1920,1962,,,0.507,0.258,0.521,52.7,53.8,,5.7,0.483,21.9,,0.327,False
187,Niagara,32,18,14,0.563,-3.58,-4.68,12.0,6.0,8.0,4.0,5.0,8.0,2369,2334,,,0.414,0.336,0.533,52.7,49.9,,4.8,0.491,18.5,,0.294,False
188,Nicholls State,27,2,25,0.074,-24.39,-4.39,1.0,19.0,2.0,10.0,0.0,15.0,1602,2113,,,0.29,0.338,0.439,42.3,48.9,,3.4,0.411,18.3,,0.177,False
189,Norfolk State,29,10,19,0.345,-14.14,-7.0,9.0,9.0,5.0,5.0,5.0,12.0,1997,2204,,,0.357,0.303,0.493,48.0,52.1,,6.4,0.465,19.3,,0.223,False
190,North Carolina,28,8,20,0.286,3.86,10.5,4.0,12.0,6.0,9.0,1.0,9.0,2022,2208,,,0.356,0.376,0.536,47.9,67.3,,5.6,0.504,19.7,,0.246,False
191,North Carolina A&T,28,11,17,0.393,-12.95,-7.17,10.0,8.0,6.0,4.0,4.0,12.0,1881,2031,,,0.431,0.306,0.484,51.1,47.8,,3.6,0.445,20.8,,0.277,False
192,North Texas,29,15,14,0.517,-0.86,1.14,8.0,7.0,10.0,3.0,4.0,10.0,2274,2269,,,0.454,0.304,0.543,49.5,45.7,,5.6,0.5,17.6,,0.321,False
193,Northeastern,28,7,21,0.25,-12.41,-8.34,5.0,11.0,4.0,7.0,3.0,11.0,1989,2103,,,0.301,0.349,0.499,45.4,53.2,,4.8,0.475,17.3,,0.19,False
194,Northern Arizona,28,14,14,0.5,-5.52,-3.04,7.0,7.0,9.0,3.0,5.0,10.0,1893,1895,,,0.404,0.293,0.531,52.6,53.6,,3.9,0.494,20.4,,0.277,False
195,Northern Illinois,28,12,16,0.429,-3.22,-0.85,8.0,10.0,6.0,6.0,5.0,9.0,2172,2231,,,0.372,0.283,0.543,51.1,55.3,,6.3,0.513,19.2,,0.252,False
196,Northern Iowa,29,14,15,0.483,-1.24,0.9,8.0,10.0,8.0,4.0,4.0,9.0,2056,2118,,,0.383,0.382,0.553,45.9,54.8,,3.2,0.513,16.4,,0.28,False
197,Northwestern,29,16,13,0.552,5.58,5.1,7.0,9.0,10.0,3.0,3.0,7.0,1729,1715,,,0.38,0.436,0.514,45.9,70.5,,6.0,0.492,18.6,,0.23,False
198,Northwestern State,31,13,18,0.419,-9.42,-5.55,9.0,11.0,6.0,4.0,5.0,12.0,2266,2361,73.1,99.2,0.401,0.33,0.515,49.3,53.4,12.2,13.1,0.475,18.6,35.4,0.277,False
199,Notre Dame,33,22,11,0.667,15.67,6.14,10.0,6.0,9.0,4.0,7.0,4.0,2601,2256,,,0.339,0.316,0.55,52.1,67.3,,7.8,0.518,15.5,,0.24,True
200,Oakland,30,17,13,0.567,0.54,-0.57,10.0,4.0,10.0,1.0,6.0,9.0,2266,2220,,,0.412,0.373,0.538,48.5,59.4,,4.1,0.507,16.5,,0.272,False
201,Ohio,28,17,11,0.607,3.02,-0.19,11.0,7.0,8.0,5.0,8.0,5.0,2104,2014,,,0.435,0.295,0.569,50.1,53.8,,6.9,0.539,17.6,,0.297,False
202,Ohio State,32,24,8,0.75,16.14,7.26,11.0,5.0,15.0,2.0,5.0,5.0,2362,2078,,,0.467,0.274,0.568,52.5,58.5,,4.5,0.536,16.8,,0.316,True
203,Oklahoma,36,31,5,0.861,21.02,7.69,13.0,3.0,16.0,0.0,7.0,4.0,2807,2327,,,0.314,0.295,0.535,54.0,51.1,,6.8,0.495,14.0,,0.241,True
204,Oklahoma State,32,23,9,0.719,14.4,6.81,10.0,6.0,13.0,2.0,5.0,5.0,2293,2050,,,0.38,0.274,0.521,54.4,55.1,,6.0,0.493,18.1,,0.245,True
205,Old Dominion,29,13,16,0.448,-1.56,-2.14,7.0,11.0,9.0,6.0,3.0,10.0,1947,1930,,,0.333,0.322,0.501,51.5,62.0,,7.0,0.459,16.7,,0.241,False
206,Oral Roberts,31,17,14,0.548,3.07,-3.26,10.0,4.0,9.0,4.0,5.0,8.0,2359,2173,,,0.433,0.316,0.552,49.6,63.0,,8.6,0.512,17.2,,0.306,False
207,Oregon,35,26,9,0.743,19.67,6.94,14.0,4.0,17.0,0.0,5.0,7.0,2994,2538,,,0.414,0.346,0.601,51.7,57.2,,5.2,0.56,16.2,,0.318,True
208,Oregon State,29,12,17,0.414,4.04,7.92,4.0,14.0,8.0,7.0,4.0,8.0,1866,1928,,,0.379,0.369,0.553,46.8,62.4,,4.3,0.515,19.7,,0.275,False
209,Pacific,30,20,10,0.667,2.92,-1.3,11.0,7.0,12.0,2.0,6.0,7.0,2102,1948,,,0.401,0.402,0.568,51.1,59.3,,2.6,0.527,17.4,,0.298,False
210,Penn State,28,7,21,0.25,-1.88,7.12,3.0,13.0,6.0,8.0,0.0,12.0,1777,2029,,,0.31,0.397,0.497,45.4,59.0,,6.9,0.462,19.4,,0.216,False
211,Pennsylvania,32,25,7,0.781,7.96,-1.51,11.0,3.0,13.0,3.0,10.0,2.0,2342,2039,,,0.358,0.393,0.588,49.0,68.8,,6.1,0.557,17.5,,0.262,True
212,Pepperdine,31,22,9,0.71,8.59,3.36,13.0,1.0,11.0,1.0,7.0,6.0,2519,2319,,,0.332,0.319,0.547,49.1,49.1,,8.5,0.514,16.3,,0.238,True
213,Pittsburgh,35,29,6,0.829,14.68,4.53,13.0,3.0,16.0,1.0,7.0,2.0,2530,2133,,,0.38,0.345,0.543,54.5,63.6,,8.1,0.526,17.6,,0.23,True
214,Portland,30,6,24,0.2,-7.43,1.03,2.0,12.0,5.0,9.0,1.0,11.0,2154,2408,,,0.401,0.385,0.51,46.7,62.0,,3.5,0.469,20.0,,0.276,False
215,Portland State,28,12,16,0.429,-7.99,-1.03,6.0,8.0,5.0,6.0,5.0,9.0,2040,2212,,,0.321,0.377,0.585,44.5,64.7,,4.6,0.555,20.4,,0.239,False
216,Prairie View,30,10,20,0.333,-23.99,-11.06,8.0,10.0,7.0,6.0,2.0,13.0,2192,2529,,,0.375,0.312,0.511,49.4,44.8,,5.0,0.482,22.5,,0.241,False
217,Princeton,28,16,12,0.571,0.29,-0.41,11.0,3.0,11.0,2.0,5.0,7.0,1679,1606,,,0.331,0.491,0.565,49.3,66.7,,5.6,0.533,20.2,,0.24,False
218,Providence,31,15,16,0.484,6.19,4.55,6.0,10.0,11.0,5.0,2.0,9.0,2213,2162,,,0.382,0.374,0.503,47.7,61.5,,7.5,0.465,18.4,,0.259,False
219,Purdue,31,13,18,0.419,8.26,8.58,5.0,11.0,11.0,4.0,1.0,8.0,2205,2215,,,0.408,0.377,0.548,48.7,58.0,,8.1,0.511,18.7,,0.287,False
220,Quinnipiac,30,14,16,0.467,-9.63,-9.86,10.0,10.0,8.0,4.0,5.0,12.0,2370,2363,,,0.369,0.282,0.537,51.1,61.1,,3.7,0.514,17.3,,0.235,False
221,Radford,31,15,16,0.484,-3.7,-6.1,9.0,5.0,9.0,3.0,4.0,10.0,2204,2093,,,0.406,0.316,0.52,53.0,51.6,,8.9,0.489,20.0,,0.262,False
222,Rhode Island,28,8,20,0.286,-5.49,3.68,4.0,12.0,5.0,7.0,3.0,12.0,1731,1988,,,0.341,0.319,0.472,49.0,56.0,,4.7,0.431,17.4,,0.235,False
223,Rice,29,10,19,0.345,-3.0,1.31,5.0,13.0,8.0,7.0,2.0,11.0,1907,2032,,,0.385,0.282,0.51,51.5,51.9,,6.9,0.468,20.6,,0.271,False
224,Richmond,36,22,14,0.611,5.53,4.22,11.0,5.0,11.0,5.0,8.0,7.0,2260,2213,,,0.319,0.462,0.507,44.1,65.5,,6.8,0.472,14.2,,0.225,False
225,Rider,28,17,11,0.607,-1.51,-5.94,13.0,5.0,10.0,3.0,7.0,7.0,1979,1855,,,0.319,0.367,0.517,51.0,58.9,,6.5,0.483,17.9,,0.223,False
226,Robert Morris,30,12,18,0.4,-13.5,-8.44,11.0,9.0,8.0,7.0,4.0,10.0,2076,2228,,,0.334,0.348,0.534,49.3,62.2,,3.8,0.501,19.4,,0.235,False
227,Rutgers,31,18,13,0.581,4.53,2.92,8.0,8.0,15.0,2.0,2.0,8.0,2097,2047,,,0.39,0.303,0.478,49.5,55.9,,11.9,0.452,19.3,,0.227,False
228,Sacramento State,28,9,19,0.321,-12.71,-5.33,3.0,11.0,9.0,5.0,0.0,12.0,2054,2174,,,0.413,0.307,0.511,47.6,54.1,,5.1,0.475,18.8,,0.272,False
229,Sacred Heart,28,8,20,0.286,-14.74,-9.84,7.0,13.0,4.0,7.0,3.0,11.0,2108,2245,,,0.336,0.247,0.501,51.0,51.7,,5.0,0.473,18.3,,0.216,False
230,Saint Francis (PA),27,6,21,0.222,-14.69,-7.83,5.0,15.0,4.0,9.0,2.0,12.0,1702,1887,,,0.367,0.328,0.494,48.9,56.7,,2.7,0.454,19.6,,0.251,False
231,Saint Joseph's,31,19,12,0.613,7.01,3.33,12.0,4.0,9.0,3.0,8.0,5.0,2361,2247,,,0.346,0.375,0.554,51.4,56.2,,7.9,0.526,15.2,,0.238,False
232,Saint Louis,31,15,16,0.484,6.86,6.34,9.0,7.0,10.0,6.0,3.0,8.0,1955,1939,,,0.343,0.286,0.509,47.4,54.8,,5.2,0.476,19.9,,0.233,False
233,Saint Mary's (CA),29,9,20,0.31,-4.56,0.66,3.0,11.0,5.0,8.0,2.0,11.0,1770,1860,,,0.399,0.285,0.482,50.1,50.8,,5.7,0.438,20.7,,0.27,False
234,Saint Peter's,28,4,24,0.143,-16.75,-4.14,3.0,15.0,0.0,9.0,3.0,15.0,1824,2177,,,0.35,0.24,0.485,49.8,54.4,,6.3,0.457,22.0,,0.218,False
235,Sam Houston,28,14,14,0.5,-4.96,-6.38,9.0,11.0,6.0,4.0,5.0,9.0,2090,2050,,,0.442,0.33,0.527,51.0,67.5,,7.8,0.488,20.1,,0.298,False
236,Samford,29,15,14,0.517,-3.83,-4.07,12.0,8.0,9.0,3.0,5.0,9.0,1755,1748,,,0.308,0.529,0.596,47.5,71.8,,4.7,0.575,22.6,,0.216,False
237,San Diego,29,16,13,0.552,4.45,1.56,7.0,7.0,10.0,7.0,5.0,6.0,2189,2048,,,0.464,0.29,0.536,53.3,53.7,,3.3,0.496,17.0,,0.317,False
238,San Diego State,33,21,12,0.636,7.69,6.02,7.0,7.0,12.0,3.0,6.0,8.0,2455,2339,,,0.395,0.215,0.543,52.4,52.1,,6.6,0.515,18.4,,0.261,True
239,San Francisco,28,13,15,0.464,0.12,1.12,8.0,6.0,7.0,6.0,5.0,9.0,1992,1985,,,0.362,0.3,0.524,49.8,54.4,,7.6,0.484,17.4,,0.261,False
240,San Jose State,32,10,22,0.313,-5.81,1.54,4.0,14.0,6.0,8.0,2.0,11.0,1986,2194,,,0.368,0.329,0.496,51.1,52.5,,4.1,0.461,18.1,,0.242,False
241,Santa Clara,28,13,15,0.464,-4.47,0.39,8.0,6.0,9.0,4.0,4.0,8.0,1883,1989,,,0.394,0.374,0.512,51.2,53.0,,3.8,0.472,18.0,,0.271,False
242,Seton Hall,30,12,18,0.4,5.93,6.66,5.0,11.0,6.0,7.0,4.0,7.0,2115,2124,,,0.296,0.385,0.495,48.5,53.0,,6.4,0.463,17.5,,0.203,False
243,Siena,36,17,19,0.472,-2.74,-3.71,9.0,9.0,12.0,5.0,3.0,11.0,2517,2482,,,0.369,0.353,0.524,50.4,54.5,,7.2,0.478,18.6,,0.274,True
244,South Alabama,28,7,21,0.25,-7.45,-0.25,2.0,13.0,6.0,9.0,1.0,11.0,1806,1974,,,0.33,0.324,0.521,47.7,54.0,,4.6,0.497,22.8,,0.211,False
245,South Carolina,37,22,15,0.595,16.32,9.79,6.0,10.0,12.0,6.0,6.0,5.0,2527,2279,,,0.333,0.362,0.52,48.8,61.9,,5.4,0.492,17.5,,0.221,False
246,South Carolina State,31,15,16,0.484,-11.22,-7.01,11.0,7.0,6.0,4.0,7.0,9.0,2160,2271,,,0.406,0.229,0.498,51.4,41.2,,5.0,0.46,18.2,,0.268,False
247,South Florida,32,19,13,0.594,7.87,4.96,8.0,8.0,10.0,5.0,6.0,8.0,2466,2373,,,0.378,0.287,0.531,51.8,61.6,,7.5,0.511,18.6,,0.23,False
248,Southeast Missouri State,28,6,22,0.214,-10.67,-3.07,4.0,12.0,5.0,9.0,1.0,13.0,1991,2176,,,0.369,0.338,0.559,45.6,55.5,,4.5,0.516,19.0,,0.282,False
249,Southeastern Louisiana,27,7,20,0.259,-14.57,-7.37,6.0,14.0,3.0,9.0,4.0,9.0,1543,1697,,,0.363,0.324,0.497,48.6,51.0,,5.7,0.462,21.0,,0.242,False
250,Southern,27,7,20,0.259,-21.98,-12.56,6.0,12.0,3.0,8.0,4.0,12.0,1995,2249,,,0.264,0.391,0.493,45.5,52.9,,5.0,0.474,17.6,,0.163,False
251,Southern California,32,22,10,0.688,16.49,8.31,12.0,6.0,13.0,2.0,9.0,6.0,2494,2232,,,0.333,0.281,0.522,51.3,55.4,,7.1,0.489,14.0,,0.23,True
252,Southern Illinois,36,28,8,0.778,9.77,1.66,14.0,4.0,13.0,0.0,9.0,5.0,2717,2425,,,0.416,0.284,0.536,52.2,56.0,,8.5,0.513,16.3,,0.258,True
253,Southern Methodist,29,15,14,0.517,4.23,3.58,10.0,8.0,8.0,6.0,6.0,7.0,2101,2063,,,0.468,0.315,0.526,51.8,41.9,,6.8,0.488,16.6,,0.31,False
254,Southern Mississippi,27,10,17,0.37,-0.84,3.55,4.0,12.0,8.0,5.0,2.0,10.0,1676,1777,,,0.382,0.269,0.487,49.0,54.4,,7.5,0.447,19.4,,0.255,False
255,Southern Utah,27,11,16,0.407,-4.68,-1.44,8.0,6.0,8.0,3.0,3.0,12.0,1747,1801,,,0.332,0.362,0.55,46.5,60.0,,4.7,0.521,21.2,,0.232,False
256,St. Bonaventure,30,17,13,0.567,6.07,3.61,8.0,8.0,9.0,3.0,6.0,8.0,2416,2342,,,0.365,0.485,0.556,45.3,49.4,,1.4,0.513,13.8,,0.277,False
257,St. Francis (NY),29,18,11,0.621,-8.35,-10.83,13.0,7.0,11.0,3.0,6.0,7.0,2327,2255,,,0.42,0.324,0.556,50.0,51.8,,6.0,0.525,19.4,,0.282,False
258,St. John's (NY),32,20,12,0.625,7.81,6.31,9.0,7.0,14.0,2.0,3.0,7.0,2250,2202,,,0.415,0.248,0.481,50.0,46.9,,6.8,0.437,17.1,,0.278,True
259,Stanford,30,20,10,0.667,17.03,9.03,12.0,6.0,10.0,3.0,7.0,5.0,2420,2180,,,0.446,0.334,0.548,55.7,58.4,,7.2,0.508,15.6,,0.312,True
260,Stephen F. Austin,28,13,15,0.464,-10.32,-8.32,10.0,10.0,9.0,4.0,4.0,11.0,1776,1811,,,0.383,0.254,0.503,51.7,53.0,,3.7,0.474,20.3,,0.242,False
261,Stetson,26,10,16,0.385,-12.45,-3.79,7.0,13.0,7.0,5.0,3.0,11.0,1893,2058,,,0.341,0.286,0.506,49.5,47.0,,4.0,0.469,18.8,,0.239,False
262,Stony Brook,28,6,22,0.214,-18.25,-8.03,5.0,11.0,3.0,6.0,3.0,12.0,1705,1991,,,0.338,0.238,0.49,46.1,55.6,,4.6,0.45,21.7,,0.239,False
263,Syracuse,36,23,13,0.639,11.44,5.92,9.0,7.0,15.0,4.0,6.0,6.0,2603,2404,,,0.295,0.296,0.518,49.2,56.2,,9.9,0.495,17.8,,0.192,False
264,TCU,31,16,15,0.516,4.42,4.22,6.0,10.0,12.0,6.0,2.0,7.0,2645,2558,,,0.367,0.311,0.523,49.3,55.7,,6.7,0.484,13.8,,0.26,False
265,Temple,34,19,15,0.559,10.57,7.6,12.0,4.0,10.0,4.0,7.0,5.0,2382,2281,,,0.287,0.432,0.521,49.7,44.5,,5.7,0.493,13.5,,0.198,False
266,Tennessee,31,15,16,0.484,11.2,10.93,7.0,9.0,10.0,4.0,4.0,9.0,2223,2195,,,0.366,0.326,0.538,52.3,58.5,,6.1,0.507,19.5,,0.251,False
267,Tennessee State,28,11,17,0.393,-8.24,-2.72,7.0,9.0,9.0,3.0,2.0,14.0,2172,2270,,,0.317,0.349,0.547,46.1,54.7,,6.5,0.519,19.4,,0.221,False
268,Tennessee Tech,34,27,7,0.794,4.51,-3.07,15.0,1.0,15.0,0.0,11.0,6.0,2675,2307,,,0.423,0.366,0.584,55.2,62.2,,5.4,0.548,19.1,,0.308,False
269,Tennessee-Martin,29,15,14,0.517,-7.57,-2.61,7.0,9.0,10.0,4.0,3.0,9.0,2262,2225,,,0.402,0.251,0.515,48.5,58.1,,7.1,0.48,16.3,,0.267,False
270,Texas,34,22,12,0.647,14.32,9.98,10.0,6.0,10.0,5.0,7.0,3.0,2657,2489,,,0.388,0.26,0.535,53.3,54.4,,6.4,0.5,15.8,,0.267,True
271,Texas A&M,31,9,22,0.29,-3.02,6.91,3.0,13.0,5.0,9.0,3.0,9.0,2015,2292,,,0.324,0.309,0.49,50.7,62.7,,6.4,0.46,20.6,,0.211,False
272,Texas Southern,28,11,17,0.393,-20.34,-11.52,10.0,8.0,8.0,3.0,3.0,11.0,1942,2189,,,0.367,0.34,0.505,48.6,51.5,,2.5,0.467,20.3,,0.252,False
273,Texas State,28,12,16,0.429,-8.93,-6.54,10.0,10.0,7.0,5.0,5.0,11.0,2089,2104,,,0.435,0.342,0.548,49.2,60.3,,4.3,0.516,21.1,,0.291,False
274,Texas Tech,32,23,9,0.719,14.72,7.22,10.0,6.0,15.0,2.0,6.0,5.0,2532,2292,,,0.384,0.194,0.536,49.2,63.2,,6.5,0.502,14.4,,0.262,True
275,Texas-Rio Grande Valley,30,20,10,0.667,-1.33,-2.23,,,12.0,2.0,5.0,8.0,2389,2197,,,0.396,0.323,0.566,51.2,57.7,,6.1,0.536,19.9,,0.273,False
276,The Citadel,29,17,12,0.586,-0.47,-2.23,8.0,8.0,12.0,2.0,4.0,9.0,2115,1980,,,0.437,0.365,0.523,52.5,52.3,,5.6,0.477,17.9,,0.31,False
277,Toledo,30,16,14,0.533,-0.88,0.95,11.0,7.0,11.0,2.0,4.0,11.0,2008,2052,,,0.406,0.32,0.53,50.4,50.5,,4.3,0.497,21.1,,0.27,False
