Rk,School,G,W,L,W-L%,SRS,SOS,W_1,L_1,W_2,L_2,W_3,L_3,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,in_tourney
145,Louisiana,30,10,20,0.333,-6.3,-2.23,7.0,11.0,9.0,7.0,1,13,1999,2116,,,0.33,0.376,0.508,48.2,41.3,,11.5,0.476,17.6,,0.223,False
146,Louisiana State,35,27,8,0.771,11.87,3.27,13.0,3.0,19.0,2.0,6,3,2617,2316,,,0.354,0.273,0.535,53.5,56.5,,15.0,0.499,14.8,,0.253,True
147,Louisiana Tech,33,15,18,0.455,-2.38,-1.98,6.0,10.0,8.0,4.0,5,12,2088,2083,,,0.426,0.297,0.525,51.3,48.1,,9.8,0.491,20.2,,0.282,False
148,Louisiana-Monroe,30,10,20,0.333,-11.75,-3.2,6.0,12.0,8.0,6.0,2,14,1961,2155,,,0.401,0.323,0.505,49.8,46.4,,7.1,0.459,19.1,,0.286,False
149,Louisville,37,31,6,0.838,20.87,8.41,16.0,2.0,16.0,2.0,8,1,2748,2287,,,0.314,0.378,0.546,51.8,62.4,,15.3,0.527,16.8,,0.201,True
150,Loyola (IL),32,14,18,0.438,-5.51,-0.67,6.0,12.0,8.0,8.0,5,10,2026,2154,,,0.333,0.282,0.487,49.1,52.3,,9.7,0.451,16.7,,0.226,False
151,Loyola (MD),32,12,20,0.375,-5.65,-0.65,7.0,11.0,5.0,8.0,6,10,2147,2294,,,0.365,0.322,0.496,49.1,51.3,,8.4,0.441,16.6,,0.283,False
152,Loyola Marymount,31,3,28,0.097,-14.79,1.8,2.0,12.0,3.0,10.0,0,15,1726,2214,,,0.347,0.317,0.443,45.5,52.0,,5.3,0.396,19.0,,0.239,False
153,Maine,30,9,21,0.3,-11.33,-4.4,4.0,12.0,5.0,8.0,3,11,1980,2085,,,0.38,0.341,0.516,48.6,55.7,,8.5,0.481,18.6,,0.256,False
154,Manhattan,30,16,14,0.533,-4.09,-3.4,9.0,9.0,9.0,5.0,7,7,1931,1927,,,0.445,0.299,0.487,52.0,45.6,,10.5,0.446,17.3,,0.288,False
155,Marist,33,10,23,0.303,-7.24,-1.85,4.0,14.0,7.0,7.0,2,14,2111,2289,,,0.339,0.366,0.498,47.6,48.0,,6.5,0.471,19.5,,0.215,False
156,Marquette,35,25,10,0.714,15.06,7.87,12.0,6.0,16.0,2.0,7,4,2739,2432,,,0.454,0.347,0.557,52.0,57.5,,7.7,0.512,14.2,,0.33,True
157,Marshall,32,15,17,0.469,0.14,2.73,7.0,9.0,13.0,3.0,2,9,2276,2255,,,0.423,0.35,0.54,51.1,54.1,,5.7,0.497,16.5,,0.303,False
158,Maryland,35,21,14,0.6,11.1,8.99,7.0,9.0,14.0,4.0,2,6,2512,2419,,,0.28,0.277,0.509,48.9,55.3,,10.6,0.47,14.8,,0.212,True
159,Maryland-Baltimore County,32,15,17,0.469,-8.74,-4.16,7.0,9.0,8.0,5.0,5,12,2102,2207,,,0.331,0.205,0.506,47.7,53.4,,6.9,0.468,13.1,,0.234,False
160,Maryland-Eastern Shore,30,7,23,0.233,-22.6,-8.8,3.0,13.0,5.0,6.0,2,16,1757,2089,,,0.44,0.31,0.46,50.3,49.3,,4.4,0.421,20.5,,0.272,False
161,Massachusetts,30,12,18,0.4,0.64,3.54,7.0,9.0,6.0,7.0,3,10,2146,2211,,,0.289,0.408,0.534,47.5,56.3,,12.8,0.507,17.4,,0.201,False
162,McNeese State,29,11,18,0.379,-5.47,-3.99,5.0,11.0,9.0,5.0,2,13,1853,1865,,,0.314,0.273,0.501,52.4,51.4,,15.0,0.474,19.8,,0.203,False
163,Memphis,37,33,4,0.892,20.92,4.63,16.0,0.0,19.0,1.0,10,1,2779,2176,,,0.399,0.313,0.537,54.2,53.7,,15.2,0.501,15.2,,0.275,True
164,Mercer,32,17,15,0.531,-7.1,0.12,11.0,9.0,8.0,4.0,7,11,2392,2429,,,0.388,0.37,0.533,51.6,47.8,,8.2,0.492,18.3,,0.279,False
165,Miami (FL),32,19,13,0.594,11.76,9.04,7.0,9.0,12.0,4.0,5,7,2325,2123,,,0.379,0.366,0.528,53.5,51.0,,10.5,0.494,16.3,,0.258,False
166,Miami (OH),30,17,13,0.567,3.16,0.46,10.0,6.0,9.0,2.0,7,10,1847,1766,,,0.346,0.319,0.525,50.2,56.2,,8.8,0.488,18.7,,0.245,False
167,Michigan,35,21,14,0.6,11.9,9.74,9.0,9.0,14.0,3.0,3,8,2341,2213,,,0.285,0.477,0.54,47.5,66.7,,7.5,0.505,15.6,,0.216,True
168,Michigan State,38,31,7,0.816,17.71,9.37,15.0,3.0,12.0,2.0,9,1,2737,2420,,,0.411,0.266,0.536,56.8,63.5,,8.2,0.498,17.3,,0.287,True
169,Middle Tennessee,32,18,14,0.563,-1.32,-2.78,10.0,8.0,10.0,6.0,6,7,2254,2114,,,0.383,0.27,0.53,52.1,48.6,,4.4,0.494,15.1,,0.266,False
170,Milwaukee,31,17,14,0.548,-0.54,0.8,11.0,7.0,12.0,3.0,3,10,2108,2108,,,0.352,0.407,0.508,51.1,50.7,,7.7,0.467,16.2,,0.253,False
171,Minnesota,33,22,11,0.667,11.32,7.19,9.0,9.0,16.0,3.0,4,6,2189,2032,,,0.345,0.324,0.531,51.5,59.6,,18.9,0.494,18.8,,0.247,True
172,Mississippi,31,16,15,0.516,5.82,5.41,7.0,9.0,12.0,4.0,3,8,2254,2241,,,0.342,0.346,0.53,50.5,45.7,,8.7,0.492,16.1,,0.249,False
173,Mississippi State,36,23,13,0.639,9.1,4.62,9.0,7.0,13.0,5.0,6,5,2677,2479,,,0.412,0.398,0.544,49.4,50.2,,17.0,0.504,17.4,,0.292,True
174,Mississippi Valley State,32,7,25,0.219,-18.44,-7.22,7.0,11.0,7.0,3.0,0,19,2029,2388,,,0.328,0.329,0.474,47.7,50.6,,4.7,0.437,18.7,,0.223,False
175,Missouri,38,31,7,0.816,19.56,6.72,12.0,4.0,18.0,0.0,5,4,3096,2571,,,0.366,0.313,0.554,49.6,62.2,,9.3,0.527,13.8,,0.246,True
176,Missouri State,31,11,20,0.355,-1.9,1.9,3.0,15.0,9.0,8.0,2,11,1887,1984,,,0.38,0.38,0.5,49.7,54.9,,6.5,0.462,17.8,,0.258,False
177,Monmouth,31,8,23,0.258,-14.84,-5.91,6.0,12.0,6.0,8.0,1,14,1925,2188,,,0.333,0.356,0.506,47.8,64.5,,7.7,0.47,19.6,,0.233,False
178,Montana,29,17,12,0.586,-2.92,-3.53,11.0,5.0,12.0,3.0,5,9,1905,1868,,,0.38,0.316,0.554,49.4,53.8,,10.6,0.515,16.4,,0.277,False
179,Montana State,31,14,17,0.452,-6.38,-2.45,6.0,10.0,7.0,5.0,7,11,2053,2152,,,0.393,0.346,0.508,51.4,49.6,,9.1,0.471,17.5,,0.264,False
180,Morehead State,36,20,16,0.556,-3.14,-3.61,12.0,6.0,12.0,1.0,4,12,2511,2411,,,0.416,0.286,0.53,55.9,53.6,,10.9,0.485,19.0,,0.3,True
181,Morgan State,35,23,12,0.657,-2.29,-6.53,13.0,3.0,8.0,2.0,10,7,2333,2182,,,0.33,0.262,0.493,52.4,45.9,,8.2,0.463,16.1,,0.214,True
182,Mount St. Mary's,33,19,14,0.576,-1.47,-5.78,12.0,6.0,12.0,2.0,7,12,2241,2079,,,0.343,0.258,0.524,51.3,49.9,,9.7,0.494,16.8,,0.231,False
183,Murray State,31,19,12,0.613,-0.09,-3.95,13.0,5.0,12.0,2.0,6,6,2119,1959,,,0.407,0.297,0.531,52.3,53.7,,5.9,0.489,16.9,,0.291,False
184,Navy,30,19,11,0.633,-5.35,-7.68,8.0,6.0,12.0,3.0,7,7,2129,2059,,,0.38,0.378,0.518,48.9,52.7,,6.4,0.474,16.9,,0.275,False
185,NC State,30,16,14,0.533,8.38,6.74,6.0,10.0,14.0,4.0,2,8,2189,2087,,,0.378,0.331,0.571,52.5,59.2,,9.0,0.538,18.5,,0.271,False
186,Nebraska,31,18,13,0.581,8.92,4.82,8.0,8.0,14.0,4.0,4,8,1999,1872,,,0.382,0.363,0.539,44.7,59.8,,5.7,0.502,16.1,,0.268,False
187,Nevada,34,21,13,0.618,4.28,1.4,11.0,5.0,13.0,8.0,8,5,2400,2249,,,0.404,0.279,0.521,51.0,49.3,,12.0,0.47,15.0,,0.301,False
188,Nevada-Las Vegas,32,21,11,0.656,8.68,4.34,9.0,7.0,15.0,4.0,6,7,2200,2061,,,0.379,0.4,0.527,47.8,58.3,,10.6,0.492,15.3,,0.259,False
189,New Hampshire,30,14,16,0.467,-9.4,-5.57,8.0,8.0,8.0,5.0,5,10,1876,1936,,,0.319,0.443,0.486,51.2,49.9,,7.9,0.458,17.1,,0.204,False
190,New Mexico,34,22,12,0.647,11.37,3.6,12.0,4.0,16.0,2.0,6,7,2510,2246,,,0.46,0.344,0.565,52.2,62.1,,10.4,0.527,16.0,,0.323,False
191,New Mexico State,32,17,15,0.531,2.25,0.28,9.0,7.0,12.0,4.0,4,10,2443,2380,,,0.377,0.299,0.557,47.9,52.8,,9.4,0.525,16.3,,0.264,False
192,New Orleans,30,11,19,0.367,-9.79,-4.08,6.0,12.0,9.0,6.0,2,13,1863,2000,,,0.408,0.234,0.507,48.4,43.5,,4.7,0.47,19.6,,0.269,False
193,Niagara,35,26,9,0.743,6.21,-2.25,14.0,4.0,11.0,3.0,10,6,2665,2369,,,0.412,0.393,0.52,49.7,55.3,,11.2,0.476,15.3,,0.293,False
194,Nicholls State,31,20,11,0.645,-3.08,-4.08,12.0,4.0,11.0,3.0,7,6,2029,1866,,,0.397,0.395,0.574,49.5,64.9,,4.7,0.547,20.0,,0.269,False
195,NJIT,31,1,30,0.032,,,,,1.0,12.0,0,15,1545,2083,66.6,74.8,0.306,0.35,0.421,47.2,50.2,10.9,8.7,0.385,23.6,29.3,0.194,False
196,Norfolk State,31,13,18,0.419,-13.31,-9.49,9.0,7.0,6.0,4.0,5,10,2119,2219,,,0.375,0.272,0.509,48.7,41.6,,9.5,0.477,19.4,,0.244,False
197,North Carolina,38,34,4,0.895,25.46,8.35,13.0,3.0,14.0,1.0,8,2,3413,2735,,,0.392,0.272,0.573,54.1,56.8,,11.9,0.533,13.7,,0.295,True
198,North Carolina A&T,32,16,16,0.5,-13.0,-8.37,9.0,7.0,10.0,2.0,4,13,2145,2138,,,0.319,0.342,0.506,50.0,49.5,,13.7,0.481,21.4,,0.202,False
199,North Carolina Central,31,4,27,0.129,,,,,2.0,6.0,0,17,1888,2468,72.4,84.1,0.319,0.32,0.461,42.8,54.8,12.2,7.5,0.421,20.9,28.4,0.219,False
200,North Dakota State,33,26,7,0.788,6.18,-2.72,16.0,2.0,12.0,1.0,10,4,2659,2279,,,0.374,0.299,0.583,53.1,51.5,,7.7,0.549,14.0,,0.276,True
201,North Florida,30,8,22,0.267,,,6.0,14.0,5.0,6.0,2,14,1697,2095,65.0,86.3,0.331,0.26,0.471,45.5,52.0,9.8,7.2,0.447,20.3,28.1,0.196,False
202,North Texas,32,20,12,0.625,-1.14,-2.77,11.0,7.0,12.0,4.0,7,6,2472,2390,,,0.478,0.32,0.544,51.6,48.5,,6.6,0.493,15.4,,0.35,False
203,Northeastern,32,19,13,0.594,1.91,-0.24,12.0,6.0,7.0,5.0,11,7,2001,1932,,,0.385,0.344,0.535,50.1,54.2,,8.3,0.492,17.7,,0.282,False
204,Northern Arizona,27,8,19,0.296,-6.14,-1.7,5.0,11.0,7.0,5.0,1,14,1795,1829,,,0.315,0.33,0.554,51.6,60.9,,7.2,0.539,19.8,,0.194,False
205,Northern Colorado,32,14,18,0.438,-4.57,-3.64,8.0,8.0,10.0,4.0,3,13,2259,2266,,,0.448,0.344,0.569,51.4,52.9,,4.9,0.527,19.9,,0.324,False
206,Northern Illinois,30,10,20,0.333,-10.0,-5.13,5.0,11.0,7.0,5.0,2,11,1985,2123,,,0.397,0.32,0.501,49.8,53.0,,8.6,0.478,19.5,,0.235,False
207,Northern Iowa,34,23,11,0.676,5.63,2.24,14.0,4.0,11.0,4.0,8,4,2290,2158,,,0.424,0.371,0.563,52.4,54.6,,7.4,0.517,16.3,,0.32,True
208,Northwestern,31,17,14,0.548,8.56,6.93,8.0,10.0,13.0,4.0,4,9,1967,1876,,,0.294,0.422,0.55,46.0,67.7,,9.8,0.526,16.2,,0.203,False
209,Northwestern State,31,11,20,0.355,-18.7,-3.34,3.0,13.0,6.0,7.0,3,12,2188,2475,,,0.369,0.29,0.481,50.9,54.0,,13.5,0.446,20.9,,0.24,False
210,Notre Dame,36,21,15,0.583,12.26,8.7,8.0,10.0,15.0,3.0,3,8,2727,2544,,,0.267,0.351,0.53,50.5,60.8,,6.1,0.503,11.8,,0.189,False
211,Oakland,36,23,13,0.639,1.8,-1.6,13.0,5.0,12.0,0.0,7,10,2699,2546,,,0.363,0.358,0.573,50.5,56.7,,12.4,0.546,16.2,,0.253,False
212,Ohio,32,15,17,0.469,-1.56,-1.4,7.0,9.0,11.0,2.0,2,13,2075,2080,,,0.391,0.351,0.535,48.3,61.5,,5.9,0.498,19.2,,0.275,False
213,Ohio State,33,22,11,0.667,12.48,8.23,10.0,8.0,15.0,3.0,4,6,2206,2046,,,0.383,0.356,0.577,48.9,56.6,,16.2,0.548,18.7,,0.268,True
214,Oklahoma,36,30,6,0.833,18.07,6.88,13.0,3.0,16.0,1.0,7,3,2833,2430,,,0.465,0.345,0.581,53.9,53.1,,11.0,0.552,17.0,,0.314,True
215,Oklahoma State,35,23,12,0.657,13.78,7.44,9.0,7.0,14.0,2.0,4,6,2830,2608,,,0.394,0.413,0.579,48.9,47.0,,6.2,0.54,15.0,,0.295,True
216,Old Dominion,35,25,10,0.714,2.86,-2.23,12.0,6.0,16.0,3.0,8,7,2333,2110,,,0.325,0.26,0.511,55.1,61.8,,10.3,0.486,15.8,,0.208,False
217,Oral Roberts,31,16,15,0.516,3.68,-0.05,14.0,4.0,9.0,2.0,6,10,2194,2058,,,0.406,0.306,0.525,51.9,51.2,,7.3,0.491,17.4,,0.271,False
218,Oregon,31,8,23,0.258,1.51,10.28,2.0,16.0,6.0,9.0,1,10,2088,2360,,,0.379,0.378,0.505,46.6,53.0,,8.0,0.469,18.2,,0.255,False
219,Oregon State,36,18,18,0.5,4.25,7.55,7.0,11.0,13.0,7.0,5,10,2189,2279,,,0.321,0.362,0.551,48.4,57.8,,6.1,0.531,19.4,,0.207,False
220,Pacific,34,21,13,0.618,2.22,-1.59,10.0,6.0,12.0,4.0,7,8,2254,2120,,,0.364,0.369,0.561,51.8,58.6,,6.5,0.535,17.1,,0.247,False
221,Penn State,38,27,11,0.711,9.49,5.71,10.0,8.0,17.0,3.0,6,6,2545,2378,,,0.339,0.382,0.537,52.4,54.5,,5.0,0.512,14.8,,0.223,False
222,Pennsylvania,28,10,18,0.357,-7.78,-3.33,6.0,8.0,3.0,11.0,6,7,1835,1935,,,0.389,0.348,0.509,48.1,63.5,,8.1,0.471,18.1,,0.265,False
223,Pepperdine,32,9,23,0.281,-11.23,1.88,5.0,9.0,5.0,10.0,2,11,1974,2342,,,0.282,0.292,0.469,49.1,47.6,,8.7,0.432,19.4,,0.199,False
224,Pittsburgh,36,31,5,0.861,21.21,8.61,15.0,3.0,19.0,0.0,7,2,2787,2320,,,0.328,0.294,0.555,56.6,60.9,,10.3,0.53,14.8,,0.222,True
225,Portland,32,19,13,0.594,2.89,-0.05,9.0,5.0,12.0,2.0,5,10,2249,2154,,,0.335,0.355,0.562,51.7,61.3,,6.4,0.539,18.5,,0.224,False
226,Portland State,33,23,10,0.697,1.14,-3.16,11.0,5.0,13.0,1.0,7,7,2417,2262,,,0.293,0.44,0.559,50.3,58.4,,7.3,0.537,17.3,,0.199,True
227,Prairie View,33,17,16,0.515,-12.47,-9.81,12.0,6.0,11.0,2.0,5,12,2318,2235,,,0.378,0.305,0.509,51.5,50.7,,6.5,0.48,17.4,,0.239,False
228,Presbyterian,29,12,17,0.414,,,0.0,0.0,9.0,2.0,3,14,1729,1867,64.1,91.4,0.36,0.366,0.514,49.5,50.2,10.7,8.0,0.481,22.3,29.5,0.243,False
229,Princeton,27,13,14,0.481,-7.82,-7.66,8.0,6.0,8.0,6.0,5,8,1561,1545,,,0.292,0.389,0.537,48.8,55.1,,8.3,0.502,19.6,,0.219,False
230,Providence,33,19,14,0.576,7.82,7.23,10.0,8.0,13.0,5.0,4,6,2577,2531,,,0.395,0.352,0.539,50.5,54.1,,8.6,0.506,16.7,,0.268,False
231,Purdue,37,27,10,0.73,16.44,7.17,11.0,7.0,15.0,3.0,5,5,2555,2212,,,0.332,0.34,0.533,49.5,60.4,,12.5,0.5,15.1,,0.233,True
232,Purdue Fort Wayne,30,13,17,0.433,-5.42,-0.64,8.0,10.0,8.0,5.0,5,11,1970,2055,,,0.36,0.305,0.537,47.2,47.9,,8.6,0.497,17.4,,0.264,False
233,Quinnipiac,31,15,16,0.484,-9.16,-8.57,10.0,8.0,6.0,7.0,9,7,2058,2088,,,0.369,0.249,0.498,54.3,50.0,,6.6,0.471,17.8,,0.229,False
234,Radford,33,21,12,0.636,-4.55,-4.37,15.0,3.0,12.0,5.0,9,6,2491,2372,,,0.43,0.242,0.539,54.2,52.7,,11.9,0.504,18.9,,0.292,True
235,Rhode Island,34,23,11,0.676,7.89,1.21,11.0,5.0,12.0,2.0,10,7,2696,2469,,,0.341,0.264,0.56,51.8,54.6,,9.0,0.532,15.9,,0.238,False
236,Rice,32,10,22,0.313,-5.05,3.18,4.0,12.0,5.0,10.0,2,11,2040,2273,,,0.333,0.337,0.521,47.2,61.8,,5.9,0.489,17.8,,0.23,False
237,Richmond,36,20,16,0.556,2.61,1.08,9.0,7.0,11.0,7.0,7,7,2518,2431,,,0.331,0.359,0.544,46.5,47.6,,9.3,0.518,15.7,,0.224,False
238,Rider,32,19,13,0.594,-2.63,-2.98,12.0,6.0,11.0,4.0,7,8,2303,2271,,,0.331,0.34,0.531,49.5,50.2,,9.5,0.503,17.1,,0.223,False
239,Robert Morris,35,24,11,0.686,-0.7,-5.23,15.0,3.0,14.0,3.0,9,7,2467,2288,,,0.367,0.308,0.565,50.8,60.9,,9.9,0.534,19.5,,0.259,True
240,Rutgers,32,11,21,0.344,1.07,6.6,2.0,16.0,8.0,10.0,3,10,2021,2131,,,0.322,0.323,0.502,51.4,49.0,,13.8,0.463,19.7,,0.231,False
241,Sacramento State,29,2,27,0.069,-17.77,-2.29,1.0,15.0,2.0,11.0,0,16,1652,2100,,,0.354,0.296,0.493,45.3,51.9,,4.6,0.454,20.1,,0.245,False
242,Sacred Heart,31,17,14,0.548,-4.4,-6.85,12.0,6.0,10.0,4.0,7,10,2277,2167,,,0.26,0.345,0.572,49.7,60.7,,9.8,0.552,19.9,,0.182,False
243,Saint Francis (PA),29,6,23,0.207,-15.7,-6.24,3.0,15.0,4.0,8.0,2,15,1771,2041,,,0.347,0.354,0.524,49.5,63.3,,5.7,0.484,21.5,,0.254,False
244,Saint Joseph's,32,17,15,0.531,4.21,2.21,9.0,7.0,7.0,6.0,8,6,2184,2120,,,0.402,0.282,0.533,50.2,62.4,,9.4,0.487,17.3,,0.295,False
245,Saint Louis,32,18,14,0.563,1.02,0.99,8.0,8.0,14.0,3.0,2,9,1977,1944,,,0.384,0.313,0.521,50.8,54.7,,6.7,0.483,17.5,,0.267,False
246,Saint Mary's (CA),35,28,7,0.8,9.52,1.49,10.0,4.0,15.0,1.0,8,4,2569,2243,,,0.385,0.343,0.536,54.8,52.4,,11.7,0.5,15.4,,0.267,False
247,Saint Peter's,30,11,19,0.367,-8.39,-3.43,8.0,10.0,7.0,7.0,4,11,1780,1911,,,0.384,0.275,0.483,48.7,48.1,,12.3,0.444,19.9,,0.255,False
248,Sam Houston,30,18,12,0.6,-0.39,-2.59,12.0,4.0,11.0,4.0,7,7,2279,2078,,,0.413,0.382,0.552,52.4,71.1,,6.7,0.515,17.9,,0.29,False
249,Samford,32,16,16,0.5,-8.28,-6.38,9.0,11.0,10.0,4.0,4,12,1972,1990,,,0.35,0.501,0.58,44.3,64.6,,3.9,0.557,19.7,,0.239,False
250,San Diego,32,16,16,0.5,-0.37,1.57,6.0,8.0,9.0,6.0,4,7,1973,1953,,,0.326,0.275,0.519,48.0,51.3,,10.1,0.484,18.3,,0.23,False
251,San Diego State,36,26,10,0.722,11.54,4.74,11.0,5.0,16.0,2.0,6,5,2416,2147,,,0.34,0.311,0.533,51.6,53.8,,7.4,0.499,16.8,,0.24,False
252,San Francisco,30,11,19,0.367,-5.91,0.3,3.0,11.0,7.0,5.0,3,13,2030,2113,,,0.396,0.362,0.534,48.5,54.2,,6.2,0.497,17.2,,0.275,False
253,San Jose State,30,13,17,0.433,-2.64,0.44,6.0,10.0,7.0,7.0,5,10,2024,2040,,,0.356,0.246,0.516,52.7,50.7,,7.8,0.483,18.4,,0.241,False
254,Santa Clara,33,16,17,0.485,-0.55,0.41,7.0,7.0,11.0,3.0,4,10,2164,2119,,,0.368,0.324,0.553,53.7,54.6,,12.7,0.519,21.9,,0.26,False
255,Savannah State,29,15,14,0.517,-12.95,-1.16,,,13.0,3.0,2,11,1733,1805,,,0.344,0.256,0.491,50.6,55.8,,6.5,0.452,21.9,,0.237,False
256,Seton Hall,32,17,15,0.531,7.53,6.47,7.0,11.0,10.0,6.0,4,7,2376,2331,,,0.336,0.313,0.527,45.7,48.7,,8.5,0.491,14.9,,0.242,False
257,Siena,35,27,8,0.771,8.05,0.99,16.0,2.0,17.0,0.0,9,4,2709,2462,,,0.357,0.259,0.537,49.7,53.0,,11.0,0.51,15.5,,0.237,True
258,South Alabama,33,20,13,0.606,-2.62,-3.75,10.0,8.0,11.0,5.0,6,7,2301,2204,,,0.417,0.228,0.543,54.2,53.4,,13.9,0.512,17.5,,0.277,False
259,South Carolina,31,21,10,0.677,8.78,4.2,10.0,6.0,16.0,3.0,5,6,2425,2209,,,0.337,0.292,0.526,48.2,38.3,,11.7,0.503,15.4,,0.216,False
260,South Carolina State,31,17,14,0.548,-10.31,-9.47,10.0,6.0,10.0,4.0,5,8,2166,2092,,,0.379,0.265,0.531,55.1,54.4,,8.7,0.499,21.4,,0.254,False
261,South Carolina Upstate,30,9,21,0.3,,,8.0,12.0,7.0,4.0,1,16,1812,2055,65.6,91.3,0.329,0.321,0.488,48.4,58.0,9.2,11.2,0.455,20.3,32.1,0.217,False
262,South Dakota State,33,13,20,0.394,-5.83,-1.45,7.0,11.0,10.0,3.0,1,15,2280,2346,,,0.343,0.346,0.534,50.9,48.1,,3.8,0.5,16.6,,0.241,False
263,South Florida,31,9,22,0.29,2.63,8.18,4.0,14.0,7.0,7.0,1,12,1830,2002,,,0.349,0.318,0.473,49.5,58.1,,7.2,0.447,16.7,,0.209,False
264,Southeast Missouri State,30,3,27,0.1,-18.72,-3.75,0.0,18.0,2.0,11.0,0,15,2035,2416,,,0.368,0.274,0.513,46.4,46.6,,7.9,0.474,18.8,,0.256,False
265,Southeastern Louisiana,30,13,17,0.433,-6.22,-2.89,7.0,9.0,9.0,4.0,4,12,2127,2007,,,0.323,0.307,0.54,51.4,56.2,,10.9,0.52,17.9,,0.207,False
266,Southern,31,8,23,0.258,-17.64,-11.5,8.0,10.0,6.0,7.0,2,13,1957,2173,,,0.378,0.296,0.49,52.3,47.8,,6.3,0.454,20.8,,0.247,False
267,Southern California,35,22,13,0.629,14.09,9.15,9.0,9.0,15.0,2.0,2,8,2397,2224,,,0.422,0.215,0.542,53.9,50.2,,13.1,0.508,18.0,,0.284,True
268,Southern Illinois,31,13,18,0.419,0.35,3.19,8.0,10.0,8.0,6.0,5,8,1966,2037,,,0.38,0.32,0.522,49.1,59.9,,7.2,0.479,19.7,,0.274,False
269,SIU Edwardsville,30,10,20,0.333,,,,,,,1,11,2116,2292,,,0.306,0.338,0.529,44.8,52.4,,7.6,0.501,11.4,,0.21,False
270,Southern Methodist,30,9,21,0.3,-3.27,3.62,3.0,13.0,9.0,8.0,0,12,1937,2047,,,0.32,0.311,0.516,51.1,47.0,,10.0,0.492,19.2,,0.206,False
271,Southern Mississippi,32,15,17,0.469,1.54,3.81,4.0,12.0,11.0,6.0,1,8,2136,2133,,,0.391,0.203,0.511,51.1,44.2,,5.6,0.464,13.3,,0.284,False
272,Southern Utah,31,11,20,0.355,-5.44,-2.12,8.0,10.0,8.0,6.0,2,13,2017,2114,,,0.403,0.248,0.561,52.1,60.5,,3.0,0.508,20.5,,0.321,False
273,St. Bonaventure,30,15,15,0.5,-2.57,-1.12,6.0,10.0,8.0,6.0,7,7,2103,2135,,,0.37,0.251,0.523,52.5,57.2,,11.8,0.492,20.3,,0.247,False
274,St. Francis (NY),30,10,20,0.333,-12.66,-6.66,7.0,11.0,6.0,6.0,4,14,1970,2128,,,0.336,0.444,0.521,46.4,55.5,,11.1,0.496,20.1,,0.217,False
275,St. John's (NY),34,16,18,0.471,4.28,6.83,6.0,12.0,13.0,8.0,1,10,2242,2298,,,0.372,0.244,0.495,52.3,49.8,,9.5,0.462,18.2,,0.241,False
276,Stanford,34,20,14,0.588,10.58,6.91,6.0,12.0,15.0,4.0,4,9,2488,2332,,,0.335,0.335,0.554,49.7,57.2,,5.7,0.525,16.0,,0.236,False
277,Stephen F. Austin,32,24,8,0.75,1.1,-3.21,13.0,3.0,13.0,0.0,6,7,2099,1795,,,0.3,0.313,0.512,50.5,53.6,,8.6,0.487,15.8,,0.195,True
278,Stetson,30,13,17,0.433,-6.88,1.17,9.0,11.0,10.0,4.0,3,12,1989,2058,,,0.3,0.417,0.476,49.6,44.2,,8.7,0.449,17.1,,0.192,False
279,Stony Brook,30,16,14,0.533,-4.82,-6.49,8.0,8.0,7.0,7.0,9,6,1951,1828,,,0.362,0.302,0.502,50.9,43.1,,8.3,0.465,16.7,,0.246,False
280,Syracuse,38,28,10,0.737,17.24,9.48,11.0,7.0,16.0,3.0,5,5,3046,2725,,,0.388,0.326,0.565,51.7,61.9,,12.5,0.544,17.8,,0.25,True
281,TCU,31,14,17,0.452,2.23,3.96,5.0,11.0,10.0,5.0,3,10,1978,1988,,,0.374,0.347,0.528,49.8,57.0,,3.3,0.484,18.3,,0.274,False
282,Temple,34,22,12,0.647,9.05,3.9,11.0,5.0,9.0,2.0,9,8,2333,2158,,,0.287,0.368,0.538,52.2,62.3,,11.0,0.511,16.4,,0.201,True
283,Tennessee,34,21,13,0.618,13.6,7.71,10.0,6.0,10.0,5.0,6,5,2665,2465,,,0.367,0.346,0.539,53.0,57.9,,10.1,0.509,15.5,,0.248,True
284,Tennessee State,30,12,18,0.4,-10.79,-4.47,9.0,9.0,8.0,6.0,4,12,2185,2353,,,0.4,0.256,0.537,49.5,54.0,,8.7,0.502,18.8,,0.274,False
285,Tennessee Tech,30,12,18,0.4,-6.64,-4.68,6.0,12.0,8.0,7.0,4,11,2209,2189,,,0.323,0.311,0.525,49.6,50.6,,13.2,0.496,18.4,,0.219,False
286,Tennessee-Martin,32,22,10,0.688,0.06,-4.9,14.0,4.0,12.0,3.0,9,6,2523,2242,,,0.322,0.373,0.548,50.7,51.9,,7.4,0.513,15.1,,0.237,False
287,Texas,35,23,12,0.657,14.83,8.09,9.0,7.0,13.0,2.0,4,6,2532,2296,,,0.386,0.274,0.519,53.4,48.9,,13.8,0.485,15.3,,0.258,True
288,Texas A&M,34,24,10,0.706,10.52,6.13,9.0,7.0,16.0,2.0,5,5,2440,2281,,,0.468,0.306,0.545,53.6,51.9,,9.9,0.504,16.2,,0.324,True
