Rk,School,G,W,L,W-L%,SRS,SOS,W_1,L_1,W_2,L_2,W_3,L_3,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,in_tourney
272,Southern Utah,31,11,20,0.355,-5.44,-2.12,8.0,10.0,8.0,6.0,2,13,2017,2114,1245.0,697,1510,0.462,139,375,0.371,484,608,0.796,285.0,936,422,184,32,464,582,False
273,St. Bonaventure,30,15,15,0.5,-2.57,-1.12,6.0,10.0,8.0,6.0,7,7,2103,2135,1215.0,773,1709,0.452,135,429,0.315,422,632,0.668,363.0,1162,442,191,144,511,632,False
274,St. Francis (NY),30,10,20,0.333,-12.66,-6.66,7.0,11.0,6.0,6.0,4,14,1970,2128,1210.0,677,1630,0.415,263,723,0.364,353,548,0.644,307.0,979,376,176,128,475,627,False
275,St. John's (NY),34,16,18,0.471,4.28,6.83,6.0,12.0,13.0,8.0,1,10,2242,2298,1365.0,819,1923,0.426,140,469,0.299,464,715,0.649,474.0,1258,408,246,123,503,621,False
276,Stanford,34,20,14,0.588,10.58,6.91,6.0,12.0,15.0,4.0,4,9,2488,2332,1365.0,891,1936,0.46,249,649,0.384,457,648,0.705,366.0,1093,510,227,79,428,564,False
277,Stephen F. Austin,32,24,8,0.75,1.1,-3.21,13.0,3.0,13.0,0.0,6,7,2099,1795,1295.0,786,1795,0.438,177,561,0.316,350,539,0.649,311.0,1126,421,200,100,384,582,True
278,Stetson,30,13,17,0.433,-6.88,1.17,9.0,11.0,10.0,4.0,3,12,1989,2058,1220.0,701,1827,0.384,237,762,0.311,350,549,0.638,408.0,1124,310,215,104,431,566,False
279,Stony Brook,30,16,14,0.533,-4.82,-6.49,8.0,8.0,7.0,7.0,9,6,1951,1828,1235.0,684,1658,0.413,175,500,0.35,408,601,0.679,354.0,1054,295,258,78,391,575,False
280,Syracuse,38,28,10,0.737,17.24,9.48,11.0,7.0,16.0,3.0,5,5,3046,2725,1570.0,1110,2277,0.487,256,743,0.345,570,884,0.645,482.0,1505,687,296,194,583,580,True
281,TCU,31,14,17,0.452,2.23,3.96,5.0,11.0,10.0,5.0,3,10,1978,1988,1250.0,681,1592,0.428,180,553,0.325,436,595,0.733,287.0,962,388,178,33,420,567,False
282,Temple,34,22,12,0.647,9.05,3.9,11.0,5.0,9.0,2.0,9,8,2333,2158,1360.0,846,1908,0.443,258,703,0.367,383,547,0.7,376.0,1248,527,189,141,426,581,True
283,Tennessee,34,21,13,0.618,13.6,7.71,10.0,6.0,10.0,5.0,6,5,2665,2465,1365.0,957,2105,0.455,229,728,0.315,522,772,0.676,485.0,1316,554,225,124,452,647,True
284,Tennessee State,30,12,18,0.4,-10.79,-4.47,9.0,9.0,8.0,6.0,4,12,2185,2353,1200.0,785,1709,0.459,146,437,0.334,469,683,0.687,362.0,1064,424,191,109,470,610,False
285,Tennessee Tech,30,12,18,0.4,-6.64,-4.68,6.0,12.0,8.0,7.0,4,11,2209,2189,1200.0,801,1823,0.439,208,567,0.367,399,589,0.677,388.0,1105,405,263,160,475,625,False
286,Tennessee-Martin,32,22,10,0.688,0.06,-4.9,14.0,4.0,12.0,3.0,9,6,2523,2242,1290.0,900,1997,0.451,249,745,0.334,474,643,0.737,432.0,1178,467,267,89,409,599,False
287,Texas,35,23,12,0.657,14.83,8.09,9.0,7.0,13.0,2.0,4,6,2532,2296,1410.0,917,2063,0.444,166,566,0.293,532,797,0.668,496.0,1359,448,217,187,442,674,True
288,Texas A&M,34,24,10,0.706,10.52,6.13,9.0,7.0,16.0,2.0,5,5,2440,2281,1365.0,822,1831,0.449,202,560,0.361,594,856,0.694,422.0,1249,427,164,133,432,585,True
289,Texas A&M-Corpus Christi,33,18,15,0.545,-3.49,-1.46,11.0,5.0,11.0,3.0,6,11,2255,2228,1325.0,769,1826,0.421,176,573,0.307,541,792,0.683,458.0,1242,418,281,132,564,638,False
290,Texas Southern,32,7,25,0.219,-16.56,-7.46,7.0,11.0,4.0,6.0,3,16,2063,2354,1285.0,764,1673,0.457,123,382,0.322,412,670,0.615,332.0,989,378,240,74,566,702,False
291,Texas State,30,14,16,0.467,-4.73,-3.93,7.0,9.0,11.0,4.0,2,10,2445,2319,1205.0,865,1919,0.451,235,637,0.369,480,723,0.664,434.0,1169,464,234,81,497,780,False
292,Texas Tech,33,14,19,0.424,5.04,8.04,3.0,13.0,12.0,6.0,0,11,2563,2607,1320.0,896,1984,0.452,236,630,0.375,535,732,0.731,348.0,1185,504,185,94,478,719,False
293,Texas-Rio Grande Valley,27,10,17,0.37,-13.68,-3.01,,,7.0,4.0,2,10,1763,1871,1080.0,642,1404,0.457,119,399,0.298,360,578,0.623,257.0,856,424,154,48,423,507,False
294,The Citadel,33,20,13,0.606,-4.48,-5.98,15.0,5.0,10.0,5.0,9,6,2206,2134,1330.0,780,1738,0.449,213,627,0.34,433,605,0.716,331.0,1099,376,172,56,419,564,False
295,Toledo,32,7,25,0.219,-10.48,-0.96,5.0,11.0,6.0,7.0,0,16,1893,2173,1285.0,692,1641,0.422,149,498,0.299,360,551,0.653,349.0,1058,347,208,102,548,586,False
296,Towson,34,12,22,0.353,-7.3,-1.27,5.0,13.0,6.0,8.0,4,12,2213,2399,1375.0,776,1930,0.402,213,685,0.311,448,671,0.668,418.0,1186,442,246,156,441,614,False
297,Troy,32,19,13,0.594,-3.64,-4.22,14.0,4.0,11.0,3.0,6,8,2500,2470,1285.0,904,1962,0.461,274,732,0.374,418,599,0.698,361.0,1145,451,241,122,396,523,False
298,Tulane,31,14,17,0.452,-1.3,0.9,7.0,9.0,10.0,6.0,2,11,2017,2055,1255.0,719,1700,0.423,151,456,0.331,428,632,0.677,351.0,1028,413,235,98,425,597,False
299,Tulsa,36,25,11,0.694,8.41,4.84,12.0,4.0,15.0,2.0,7,7,2405,2210,1445.0,840,1880,0.447,195,576,0.339,530,762,0.696,395.0,1355,394,194,171,510,664,False
300,UAB,34,22,12,0.647,10.05,3.67,11.0,5.0,13.0,1.0,7,8,2461,2244,1375.0,880,1935,0.455,228,676,0.337,473,669,0.707,328.0,1169,430,224,69,387,568,False
301,UC Davis,32,13,19,0.406,-4.13,-3.4,7.0,9.0,5.0,8.0,6,9,2338,2372,1280.0,793,1720,0.461,244,674,0.362,508,652,0.779,259.0,1009,498,196,70,456,618,False
302,UC Irvine,31,12,19,0.387,-5.8,-1.8,8.0,8.0,6.0,7.0,5,10,2028,2134,1250.0,708,1658,0.427,215,534,0.403,397,524,0.758,282.0,937,389,153,56,358,567,False
303,UC Riverside,30,17,13,0.567,-5.22,-3.76,8.0,8.0,11.0,2.0,6,10,1806,1818,1215.0,653,1540,0.424,175,464,0.377,325,476,0.683,331.0,991,364,202,50,407,517,False
304,UC Santa Barbara,31,16,15,0.516,-1.74,-1.1,8.0,8.0,10.0,4.0,3,10,2030,2021,1245.0,712,1595,0.446,163,488,0.334,443,638,0.694,323.0,1015,393,216,79,485,589,False
305,UCF,31,17,14,0.548,1.73,1.26,7.0,9.0,13.0,3.0,3,8,2222,2166,1245.0,784,1756,0.446,222,638,0.348,432,578,0.747,363.0,1072,478,213,88,445,612,False
306,UCLA,35,26,9,0.743,18.64,7.19,13.0,5.0,16.0,2.0,6,4,2642,2241,1405.0,967,1973,0.49,262,656,0.399,446,616,0.724,395.0,1151,541,292,110,440,598,True
307,UNC Asheville,31,15,16,0.484,-11.34,-4.19,10.0,8.0,11.0,3.0,4,13,2261,2410,1260.0,800,1799,0.445,212,589,0.36,449,655,0.685,362.0,1085,497,252,131,509,556,False
308,UNC Greensboro,30,5,25,0.167,-16.01,-4.33,4.0,16.0,2.0,10.0,3,14,1888,2216,1205.0,659,1657,0.398,174,554,0.314,396,611,0.648,394.0,1070,316,162,112,456,572,False
309,UNC Wilmington,32,7,25,0.219,-13.82,-0.66,3.0,15.0,5.0,9.0,1,15,2280,2673,1300.0,809,1953,0.414,270,808,0.334,392,576,0.681,327.0,1051,446,208,37,451,575,False
310,UT Arlington,30,16,14,0.533,-2.37,-3.37,9.0,7.0,9.0,2.0,7,10,2341,2223,1210.0,830,1761,0.471,203,601,0.338,478,637,0.75,326.0,1076,455,206,68,412,594,False
311,Utah,34,24,10,0.706,12.59,5.72,12.0,4.0,13.0,2.0,6,7,2421,2195,1370.0,819,1727,0.474,242,655,0.369,541,693,0.781,279.0,1193,458,171,166,469,632,True
312,Utah State,35,30,5,0.857,9.33,0.07,14.0,2.0,17.0,0.0,11,3,2534,2169,1410.0,899,1813,0.496,222,563,0.394,514,695,0.74,365.0,1202,566,168,88,393,539,True
313,Utah Valley,28,17,11,0.607,,,,,12.0,4.0,4,7,1981,1787,,673,1442,0.467,199,506,0.393,436,567,0.769,271.0,971,370,118,74,355,509,False
314,UTEP,37,23,14,0.622,6.67,3.21,10.0,6.0,13.0,5.0,8,6,2788,2660,1495.0,931,2200,0.423,195,625,0.312,731,1021,0.716,474.0,1396,504,250,148,458,812,False
315,UTSA,32,19,13,0.594,-4.67,-4.17,8.0,8.0,11.0,3.0,6,9,2404,2285,1300.0,805,1906,0.422,268,778,0.344,526,743,0.708,378.0,1131,376,296,72,448,601,False
316,Valparaiso,31,9,22,0.29,-4.43,2.22,5.0,13.0,8.0,6.0,1,12,1900,2031,1245.0,678,1611,0.421,205,624,0.329,339,554,0.612,329.0,971,403,235,52,466,641,False
317,Vanderbilt,31,19,12,0.613,8.18,3.81,8.0,8.0,14.0,4.0,3,7,2185,2033,1240.0,740,1642,0.451,190,561,0.339,515,719,0.716,334.0,1144,389,174,137,466,549,False
318,Vermont,33,24,9,0.727,4.64,-4.27,13.0,3.0,12.0,3.0,10,5,2533,2222,1350.0,883,1834,0.481,186,504,0.369,581,831,0.699,357.0,1165,518,258,165,483,625,False
319,Villanova,38,30,8,0.789,17.45,8.72,13.0,5.0,16.0,2.0,8,3,2919,2560,1525.0,990,2193,0.451,247,701,0.352,692,919,0.753,477.0,1449,551,300,128,505,735,True
320,Virginia,28,10,18,0.357,5.87,8.34,4.0,12.0,9.0,8.0,1,9,1960,2029,1130.0,701,1682,0.417,156,494,0.316,402,543,0.74,360.0,1030,348,179,112,413,531,False
321,Virginia Commonwealth,34,24,10,0.706,7.7,-0.65,14.0,4.0,16.0,1.0,7,6,2440,2156,1370.0,866,1878,0.461,222,601,0.369,486,689,0.705,362.0,1152,469,257,155,431,654,True
322,VMI,32,24,8,0.75,-3.3,-7.49,13.0,5.0,13.0,3.0,10,5,3002,2737,1290.0,1009,2279,0.443,438,1224,0.358,546,742,0.736,394.0,1068,581,453,105,449,598,False
323,Virginia Tech,34,19,15,0.559,8.79,6.88,7.0,9.0,10.0,6.0,5,6,2470,2405,1385.0,845,1934,0.437,207,615,0.337,573,791,0.724,416.0,1257,454,221,155,458,620,False
324,Wagner,30,16,14,0.533,-10.39,-8.6,8.0,10.0,8.0,6.0,8,8,2021,2049,1205.0,717,1607,0.446,221,576,0.384,366,585,0.626,304.0,1000,417,211,96,451,531,False
325,Wake Forest,31,24,7,0.774,15.63,7.36,11.0,5.0,14.0,1.0,7,4,2510,2193,1240.0,906,1849,0.49,126,394,0.32,572,804,0.711,390.0,1262,405,258,176,492,584,True
326,Washington,35,26,9,0.743,16.78,8.19,14.0,4.0,18.0,1.0,6,4,2750,2431,1420.0,977,2136,0.457,146,433,0.337,650,929,0.7,532.0,1437,458,259,95,515,683,True
327,Washington State,33,17,16,0.515,11.29,7.5,8.0,10.0,9.0,7.0,5,7,1954,1829,1330.0,715,1649,0.434,181,525,0.345,343,446,0.769,268.0,1076,410,124,142,376,496,False
328,Weber State,31,21,10,0.677,1.11,-2.39,15.0,1.0,10.0,3.0,9,6,2175,2055,1255.0,739,1566,0.472,237,631,0.376,460,630,0.73,220.0,997,375,183,114,445,596,False
329,West Virginia,35,23,12,0.657,18.57,8.34,10.0,8.0,11.0,3.0,7,5,2521,2163,1405.0,886,2067,0.429,231,703,0.329,518,742,0.698,532.0,1340,530,233,159,420,661,True
330,Western Carolina,31,16,15,0.516,-7.17,-5.13,11.0,9.0,11.0,2.0,3,11,2293,2251,1245.0,840,1905,0.441,233,663,0.351,380,599,0.634,450.0,1121,385,298,85,444,700,False
331,Western Illinois,29,9,20,0.31,-10.86,-4.04,6.0,12.0,5.0,6.0,3,12,1701,1889,1165.0,615,1416,0.434,163,408,0.4,308,434,0.71,254.0,795,357,163,51,369,512,False
332,Western Kentucky,34,25,9,0.735,3.68,-1.23,15.0,3.0,13.0,0.0,7,7,2454,2278,1360.0,871,1929,0.452,266,714,0.373,446,647,0.689,432.0,1251,454,193,111,452,587,True
333,Western Michigan,31,10,21,0.323,-5.69,-3.19,7.0,9.0,7.0,7.0,3,10,1918,2004,1250.0,634,1612,0.393,198,636,0.311,452,645,0.701,328.0,1061,338,167,97,412,641,False
334,Wichita State,34,17,17,0.5,2.05,2.08,8.0,10.0,14.0,3.0,1,11,2138,2124,1360.0,771,1762,0.438,188,583,0.322,408,595,0.686,391.0,1154,453,216,113,474,615,False
335,William & Mary,30,10,20,0.333,-5.97,-2.79,5.0,13.0,7.0,8.0,2,11,1844,1903,1225.0,658,1592,0.413,202,653,0.309,326,501,0.651,331.0,1023,409,180,69,425,503,False
336,Winston-Salem,30,8,22,0.267,,,,,1.0,8.0,5,10,1741,2022,,639,1646,0.388,134,479,0.28,329,578,0.569,,1010,283,247,83,527,599,False
337,Winthrop,30,11,19,0.367,-11.46,-4.54,9.0,9.0,7.0,6.0,4,12,1833,1991,1210.0,695,1712,0.406,142,500,0.284,301,448,0.672,359.0,1031,332,197,118,403,547,False
338,Wisconsin,33,20,13,0.606,12.43,8.43,10.0,8.0,13.0,3.0,4,7,2106,1948,1340.0,735,1686,0.436,213,592,0.36,423,583,0.726,317.0,1020,393,163,86,330,532,True
339,Wofford,30,16,14,0.533,-7.04,-5.45,12.0,8.0,8.0,4.0,8,9,2065,2070,1215.0,727,1602,0.454,188,518,0.363,423,614,0.689,377.0,1022,398,187,44,404,468,False
340,Wright State,33,20,13,0.606,3.2,0.23,12.0,6.0,11.0,4.0,5,9,1995,1897,1330.0,673,1644,0.409,188,582,0.323,461,667,0.691,318.0,1043,373,200,79,408,611,False
341,Wyoming,33,19,14,0.576,0.67,3.53,7.0,9.0,12.0,4.0,3,9,2471,2450,1330.0,796,1721,0.463,211,586,0.36,668,919,0.727,285.0,1188,413,157,118,470,571,False
342,Xavier,35,27,8,0.771,14.45,4.65,12.0,4.0,14.0,1.0,7,4,2508,2165,1405.0,847,1846,0.459,239,607,0.394,575,851,0.676,420.0,1378,464,185,178,511,653,True
343,Yale,28,13,15,0.464,-7.29,-5.17,8.0,6.0,8.0,3.0,5,12,1772,1784,1120.0,646,1448,0.446,100,338,0.296,380,574,0.662,291.0,935,374,194,88,434,528,False
344,Youngstown State,30,11,19,0.367,-5.25,-0.11,7.0,11.0,7.0,9.0,4,10,1981,2067,1205.0,709,1712,0.414,165,490,0.337,398,612,0.65,386.0,1066,390,168,104,401,585,False
