Rk,School,G,W,L,W-L%,SRS,SOS,W_1,L_1,W_2,L_2,W_3,L_3,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,in_tourney
301,UTEP,35,27,8,0.771,9.6,0.91,14.0,4.0,16,2,7,4,2616,2278,,,0.391,0.292,0.564,51.1,64.3,,5.4,0.514,15.5,,0.31,True
302,UTSA,28,15,13,0.536,-4.38,-3.94,10.0,6.0,10,4,5,9,2126,2067,,,0.412,0.236,0.524,53.0,54.8,,7.0,0.5,19.9,,0.254,False
303,Valparaiso,31,15,16,0.484,-3.29,-0.15,10.0,6.0,8,4,5,9,2178,2265,,,0.379,0.3,0.556,51.7,62.3,,2.1,0.517,19.5,,0.278,False
304,Vanderbilt,34,20,14,0.588,13.57,7.34,8.0,8.0,17,2,3,8,2420,2208,,,0.299,0.451,0.571,49.9,62.8,,5.7,0.551,18.7,,0.203,False
305,Vermont,32,25,7,0.781,7.8,-1.95,16.0,2.0,13,0,10,6,2299,1987,,,0.314,0.406,0.54,53.7,61.2,,3.1,0.507,15.1,,0.227,True
306,Villanova,32,24,8,0.75,19.06,8.43,11.0,5.0,14,2,5,3,2336,1996,,,0.376,0.34,0.539,52.9,48.1,,10.5,0.496,15.9,,0.277,True
307,Virginia,29,14,15,0.483,7.48,10.62,4.0,12.0,10,5,2,9,2112,2203,,,0.362,0.329,0.519,48.6,48.9,,6.2,0.484,16.3,,0.249,False
308,Virginia Commonwealth,32,19,13,0.594,2.01,-1.52,13.0,5.0,13,5,6,8,2240,2127,,,0.354,0.342,0.531,49.1,53.4,,7.6,0.498,16.3,,0.245,False
309,VMI,27,9,18,0.333,-17.19,-8.15,3.0,13.0,6,7,3,11,1748,1893,69.3,93.0,0.359,0.277,0.508,48.5,48.9,11.1,5.9,0.473,21.2,32.6,0.241,False
310,Virginia Tech,30,16,14,0.533,5.59,5.76,8.0,8.0,13,3,3,9,2056,2061,,,0.341,0.271,0.502,47.6,52.8,,8.7,0.474,16.2,,0.219,False
311,Wagner,30,13,17,0.433,-9.88,-6.94,10.0,8.0,6,6,7,11,1862,1950,,,0.338,0.287,0.493,53.7,52.0,,5.8,0.468,18.5,,0.208,False
312,Wake Forest,33,27,6,0.818,20.24,10.27,13.0,3.0,16,0,8,4,2801,2441,,,0.461,0.32,0.584,54.9,55.0,,5.9,0.555,16.8,,0.315,True
313,Washington,35,29,6,0.829,19.76,7.65,14.0,4.0,15,0,6,5,3026,2596,,,0.339,0.295,0.574,52.8,59.9,,4.3,0.542,15.9,,0.249,True
314,Washington State,28,12,16,0.429,6.38,7.38,7.0,11.0,5,5,5,9,1566,1594,,,0.266,0.349,0.48,47.0,61.7,,6.2,0.459,19.2,,0.165,False
315,Weber State,30,14,16,0.467,-7.59,-5.62,7.0,7.0,10,3,4,12,1957,2000,,,0.338,0.303,0.528,53.5,57.2,,2.8,0.49,18.0,,0.246,False
316,West Virginia,35,24,11,0.686,11.76,7.62,8.0,8.0,11,3,6,5,2501,2356,,,0.311,0.459,0.564,47.0,66.6,,6.9,0.532,15.7,,0.231,True
317,Western Carolina,30,8,22,0.267,-12.9,-2.53,3.0,13.0,7,6,1,13,2094,2259,,,0.342,0.312,0.495,49.0,55.0,,7.4,0.469,20.1,,0.213,False
318,Western Illinois,28,11,17,0.393,-5.78,-1.58,7.0,9.0,9,4,2,12,1879,1921,,,0.417,0.322,0.546,50.4,56.3,,4.4,0.515,20.4,,0.28,False
319,Western Kentucky,31,22,9,0.71,5.01,-0.49,9.0,5.0,15,1,6,7,2388,2207,,,0.312,0.346,0.554,50.1,50.1,,6.9,0.526,16.2,,0.222,False
320,Western Michigan,33,20,13,0.606,6.29,2.35,11.0,7.0,10,3,9,7,2407,2217,,,0.394,0.352,0.533,53.9,52.1,,2.8,0.494,16.2,,0.279,False
321,Wichita State,32,22,10,0.688,9.62,4.37,12.0,6.0,13,3,8,6,2300,2132,,,0.452,0.37,0.576,55.0,64.9,,4.4,0.537,18.2,,0.324,False
322,William & Mary,29,8,21,0.276,-12.1,-2.13,3.0,15.0,6,8,1,12,1880,2129,,,0.437,0.323,0.513,50.6,59.7,,4.4,0.461,21.5,,0.317,False
323,Winthrop,33,27,6,0.818,0.48,-6.66,15.0,1.0,16,0,9,4,2245,1961,,,0.421,0.35,0.543,52.4,62.2,,7.5,0.509,18.3,,0.285,True
324,Wisconsin,34,25,9,0.735,16.76,9.61,11.0,5.0,15,1,5,6,2290,2047,,,0.383,0.358,0.542,52.7,56.3,,3.4,0.51,15.5,,0.259,True
325,Wofford,28,14,14,0.5,-6.42,-3.76,7.0,9.0,10,3,4,10,2040,1961,,,0.367,0.333,0.541,48.0,59.4,,3.9,0.517,17.4,,0.235,False
326,Wright State,30,15,15,0.5,-0.3,0.37,8.0,8.0,11,4,4,10,1918,1938,,,0.411,0.25,0.541,53.1,50.4,,3.2,0.509,18.8,,0.275,False
327,Wyoming,28,15,13,0.536,3.91,3.91,7.0,7.0,11,3,3,8,1986,1986,,,0.444,0.305,0.53,53.3,49.0,,9.0,0.494,19.4,,0.297,False
328,Xavier,29,17,12,0.586,6.97,1.9,10.0,6.0,13,5,4,7,2033,1886,,,0.397,0.394,0.562,52.3,63.6,,6.0,0.523,18.0,,0.291,False
329,Yale,27,11,16,0.407,-5.45,-2.82,7.0,7.0,7,4,3,10,1831,1902,,,0.406,0.256,0.514,49.4,57.1,,4.9,0.48,18.0,,0.267,False
330,Youngstown State,28,5,23,0.179,-14.4,-0.71,2.0,14.0,5,10,0,12,1681,2005,,,0.383,0.302,0.493,46.3,49.6,,7.2,0.458,20.4,,0.25,False
