rank,Team,Conf,record,AdjOE,oe Rank,AdjDE,de Rank,Barthag,rank.1,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,AdjTempo
278,Prairie View A&M,SWAC,19-17,101.20492610359167,304,110.53540778552232,215,0.2661650764221347,278,19.009858374341743,17.990141625658257,9.0,9.0,9-9,0.2961470974094358,0.4323580501957494,0.2089320733027413,0.31444805683811,0.4323580501957494,0.2089320733027413,0.8855169338747991,0.799241266458245,104.00030834049116,111.757211018747,104.66790934939142,111.16436979332134,99.80645749955046,112.74858204186802,100.63401268906806,113.2598598536626,0.2043643326447176,2.0,-0.0063749621337046,1385.0,1366.0,1318.0625000000002,1.050784769311015,1.036369671392669,0.0,0.5,-12.5654003125501,252,192,70.64562226342325
279,Mount St. Mary's,MAAC,15-17,99.05809939214598,333,108.19942680082256,165,0.2659830423876599,279,15.0,17.0,11.0,9.0,11-9,0.3444163023889294,0.4583760587712863,0.2764012999644056,0.3444163023889294,0.4583760587712863,0.2764012999644056,0.8922659125573011,0.7879078711727662,104.3058315642492,110.95429099699078,104.3058315642492,110.95429099699078,98.49871980284672,107.83609333641353,96.31834712787376,100.96621837978437,0.3677311882069926,3.0,0.0038711637885159,1365.0,1344.0,1334.4875000000002,1.0228645828454743,1.0071282046478516,0.0,0.55,-12.523120728164958,250,163,67.78369559301542
280,Ball St.,MAC,12-19,98.92229418049476,335,108.11308851600606,162,0.2646971046701009,280,12.0,19.0,7.0,11.0,7-11,0.3804737628625328,0.3012113727754036,0.437718822369904,0.3804737628625328,0.3012113727754036,0.437718822369904,0.8955522453003888,0.899501879508546,107.61031569835043,111.45772921360866,107.61031569835043,111.45772921360866,100.72696132174076,109.55041538894498,89.75398135519663,104.54242947790424,0.1475450013676847,1.0,-0.0381269520382083,1213.0,1293.0,1180.1375,1.027846331465613,1.0956350425268242,0.0,0.3888888888888889,-14.66637954454234,290,264,63.63733034261452
281,Western Michigan,MAC,10-21,107.02732939203852,200,117.36385684970472,323,0.2572635988420728,281,11.0,20.0,4.0,14.0,4-14,0.4380200008036021,0.379451338313769,0.4803195903795926,0.4380200008036021,0.379451338313769,0.4803195903795926,0.862056454110389,0.8451962240839663,108.1727216066494,108.9921870281902,108.1727216066494,108.9921870281902,108.1391440937674,118.72423351499012,86.58811154493196,116.93259717110536,0.0306199725330253,2.0,-0.0480506853375181,1345.0,1456.0,1235.1750000000002,1.0889145262817008,1.1787803347703765,0.0,0.2222222222222222,-15.414685624813355,308,295,67.78735752622775
282,Presbyterian,BSth,15-18,102.27017599810212,290,112.4152440482614,254,0.252054130386167,282,15.0,18.0,7.0,9.0,7-9,0.343057001635413,0.3408228150241325,0.3374452544865551,0.343057001635413,0.3408228150241325,0.3374452544865551,0.9042552750503904,0.8773972215216204,106.31798132323166,111.78711066521429,106.31798132323166,111.78711066521429,105.04273837120684,114.8398470803295,78.44720899821607,107.05131316634072,0.0272480443426782,1.0,-0.0009092184500242,1186.0,1198.0,1089.3875,1.0886851556493902,1.0997005197874952,0.0,0.4375,-13.779724641284991,278,175,64.18527984950585
283,Louisiana,SB,11-22,101.50379682815912,302,111.67536469188762,235,0.2500680907057142,283,11.0,22.0,7.0,11.0,7-11,0.4113473204475645,0.4582427327261837,0.3888614445857453,0.4113473204475645,0.4582427327261837,0.3888614445857453,0.886780414868284,0.8347441590246196,106.35977810992944,110.22380166632036,106.35977810992944,110.22380166632036,102.35488721956578,110.72099728150874,90.4206144977111,108.47651431235884,0.1097100462733179,2.0,-0.0404532299988073,1179.0,1254.0,1148.8624999999995,1.02623246907267,1.0915144327541375,0.0,0.3888888888888889,-16.974144756483433,329,272,63.25703904244489
284,Jacksonville,ASun,12-20,103.36028898235648,274,113.82498865866653,282,0.2480435032296316,284,12.0,20.0,7.0,11.0,7-11,0.3807719508711553,0.4847748394401146,0.3140612053026416,0.3807719508711553,0.4847748394401146,0.3140612053026416,0.8782675483801258,0.7887552496469645,108.55899069148954,112.68569812291824,108.55899069148954,112.68569812291824,104.2284835239481,111.61356937349515,104.4973778139804,117.04104990609125,0.213547739392426,3.0,-0.0411042733064888,1272.0,1283.0,1158.075,1.098374457612849,1.1078729788657902,0.0,0.3888888888888889,-14.897249849612209,296,275,63.50662152813365
285,Mercyhurst,NEC,17-17,101.17734437776248,305,111.44914056484612,230,0.2475028534548543,285,17.0,17.0,10.0,8.0,10-8,0.2664759732825265,0.4057971214224822,0.1767785838917882,0.2664759732825265,0.4057971214224822,0.1767785838917882,0.9191329985477406,0.8351561670079554,102.38544904706644,113.06573009786658,102.38544904706644,113.06573009786658,102.92416465323782,112.93400516436576,76.72462696043173,101.71018080602104,0.0376189103269083,2.0,-0.045789133027335,1296.0,1230.0,1186.0375,1.092714184838169,1.037066703202892,0.0,0.5555555555555556,-13.32288211205988,267,287,64.5697602249263
286,Arkansas Pine Bluff,SWAC,13-19,104.89912470153372,246,115.6873811548843,306,0.2449439630222858,286,13.0,19.0,10.0,8.0,10-8,0.3831552249966782,0.6372855363559992,0.2031005240678412,0.3831552249966782,0.6372855363559992,0.2031005240678412,0.8494884355138751,0.6782382005487075,106.378391324044,110.38235895777088,106.378391324044,110.38235895777088,105.57502055528288,115.92031171566768,95.98766409610708,112.22676730958216,0.1421591662562567,4.0,-0.0221459963033908,1366.0,1332.0,1247.275,1.0951875087691167,1.0679280832214229,0.0,0.5555555555555556,-12.929940159383172,261,233,69.27251589772358
287,UNC Greensboro,SC,15-19,107.78046305195836,185,118.93344746776744,341,0.2437224936811211,287,15.0,19.0,9.0,9.0,9-9,0.3336786909510901,0.3939402290980507,0.3016881816123312,0.3336786909510901,0.3939402290980507,0.3016881816123312,0.919155781261143,0.8775152483923591,107.18618875012622,114.1205010310383,107.18618875012622,114.1205010310383,108.62914461492804,121.73271248793564,104.26069849601431,119.06174067044272,0.1784918887959353,1.0,-0.0127743931693682,1420.0,1485.0,1241.7624999999998,1.143535901591488,1.195880854833352,0.0,0.5,-15.21814820131778,304,215,67.6584194651301
288,Florida A&M,SWAC,15-16,98.8162504556476,336,109.23705530666768,189,0.2399469983428913,288,15.0,16.0,11.0,7.0,11-7,0.3229240011141313,0.5011716051469477,0.2242136037666411,0.3229240011141313,0.5011716051469477,0.2242136037666411,0.8955933633535946,0.7719059769428899,104.63481303685212,111.36139653991434,104.63481303685212,111.36139653991434,101.26643593973498,109.87964058917991,93.64548908543723,107.86311066689112,0.164449576745291,4.0,0.0114991526205409,1305.0,1269.0,1238.1999999999998,1.053949281214667,1.0248748182846068,0.0,0.6111111111111112,-11.81214262510603,239,144,67.97043747789941
289,Lehigh,Pat,18-17,101.78924680763912,296,112.55086763465792,257,0.2394386971498227,289,18.0,17.0,11.0,7.0,11-7,0.3045887920570035,0.4082250526777502,0.2485412674422652,0.3045887920570035,0.4082250526777502,0.2485412674422652,0.912900602822182,0.8353021668361076,104.96423345590772,112.96243487361528,104.96423345590772,112.96243487361528,103.33569172884634,113.62220717837268,86.58690327138576,104.06444727128286,0.1077040243168742,2.0,0.0225289004526212,1357.0,1355.0,1247.1875,1.088048108243548,1.0864445001252818,0.0,0.6111111111111112,-12.096291632284847,244,115,66.67632510420025
290,Brown,Ivy,9-18,97.66251196632751,343,107.99100526092346,157,0.2393772346423756,290,9.0,18.0,3.0,11.0,3-11,0.3676423150295517,0.2639734680907094,0.4639062443299054,0.3676423150295517,0.2639734680907094,0.4639062443299054,0.9098739316769906,0.9298617730368592,106.88330551382045,111.72591217001144,106.88330551382045,111.72591217001144,98.51055056394084,109.12458036753137,0.0,0.0,0.0,0.0,-0.088379872120776,945.0,1061.0,955.2625,0.9892568796534984,1.1106894701718113,0.0,0.2142857142857142,-14.610554852027995,287,354,66.67168005413727
291,Morehead St.,OVC,20-13,106.2699974131358,217,117.52639294139954,327,0.2390637785830434,291,20.0,13.0,15.0,5.0,15-5,0.2945811121707265,0.4109327285866007,0.2245483064323322,0.2945811121707265,0.4109327285866007,0.2245483064323322,0.909207030396547,0.8072203097455227,103.22815174303972,111.34953257910156,103.22815174303972,111.34953257910156,108.78225992090697,118.14419762013176,109.51040131389834,126.54664171691604,0.1593863169426632,2.0,0.1053219007603862,1475.0,1422.0,1314.6125000000002,1.1220036322490463,1.0816875695309454,0.0,0.75,-9.08693494715841,181,8,65.31852689584566
292,IU Indy,Horz,7-25,106.04109301292809,225,117.40333799153618,325,0.2367520629494467,292,7.0,25.0,3.0,17.0,3-17,0.403046937640283,0.3855471174092557,0.4201946756087545,0.403046937640283,0.3855471174092557,0.4201946756087545,0.8843719042226946,0.8311281831430779,108.92438011429996,111.62657414222528,108.92438011429996,111.62657414222528,105.5544548488793,116.65114409000316,121.34633611522445,117.90031286458871,0.5820772818612948,2.0,-0.1508078881080342,1552.0,1694.0,1435.0875,1.0814671579259103,1.1804158283031525,0.0,0.15,-20.07528888077677,355,365,73.65750154841719
293,East Texas A&M,Slnd,11-21,100.59327043661771,313,111.38885997097172,228,0.2364336232967313,293,11.0,21.0,6.0,16.0,6-16,0.433385419110883,0.4652251118657496,0.4189128314950345,0.433385419110883,0.4652251118657496,0.4189128314950345,0.8545463573809603,0.7650074728155257,107.52406351802874,108.66593967359069,107.52406351802874,108.66593967359069,100.20417483290149,111.71235249534698,93.75749412287364,106.82756625088902,0.1823061385689932,3.0,-0.0158859510405814,1455.0,1633.0,1474.825,0.9865577271879714,1.1072500127133726,0.0,0.2727272727272727,-15.003526100411822,299,218,68.37154377497876
294,Southeastern Louisiana,Slnd,9-22,99.34895250161898,331,110.05512510186456,207,0.2356021270994166,294,9.0,22.0,6.0,16.0,6-16,0.4440412385641929,0.5052821637908712,0.4189881327896429,0.4440412385641929,0.5052821637908712,0.4189881327896429,0.8697301910223206,0.8073962261483004,107.04245888567318,108.96928803555944,107.04245888567318,108.96928803555944,99.6702012573022,110.79515286407862,0.0,0.0,0.0,0.0,-0.0439857393964719,1440.0,1567.0,1442.0375,0.9985870686441928,1.0866569003926736,0.0,0.2727272727272727,-16.53646908161923,322,282,65.40679744108792
295,West Georgia,ASun,15-17,102.0576442270247,293,113.0842228301259,265,0.2350803452502969,295,15.0,17.0,8.0,10.0,8-10,0.3385524367865677,0.4057040458496507,0.2982876616449724,0.3385524367865677,0.4057040458496507,0.2982876616449724,0.8884637474718349,0.7936743759185051,108.6433617083277,114.6893619875391,108.6433617083277,114.6893619875391,103.21335582009412,114.85301843917632,100.65863476050778,104.87743523371908,0.3841049780346679,3.0,0.015105285772227,1379.0,1423.0,1249.3,1.1038181381573682,1.1390378612022731,0.0,0.4444444444444444,-12.47479410985429,248,133,69.05044312268633
296,Northeastern,CAA,7-24,106.76870709301669,206,118.37083967914546,337,0.2339192596161232,296,7.0,24.0,2.0,16.0,2-16,0.4394159830596408,0.4542414309719051,0.4436575607818938,0.4394159830596408,0.4542414309719051,0.4436575607818938,0.8897583631058974,0.858793173190712,107.26249371962038,109.79046398574512,107.26249371962038,109.79046398574512,108.0494115687425,122.3256015146052,0.0,0.0,0.0,0.0,-0.0844621254845076,1348.0,1518.0,1254.85,1.0742319799179183,1.2097063394031158,0.0,0.1111111111111111,-19.26188933725101,350,352,69.72716911073358
297,Bellarmine,ASun,13-19,114.9047123362892,80,127.66450195212052,365,0.2295278208888321,297,13.0,19.0,7.0,11.0,7-11,0.3659599417723906,0.4242028853579014,0.3239704597592793,0.3659599417723906,0.4242028853579014,0.3239704597592793,0.8916284762477572,0.818351866443178,108.14356033563712,112.8436564912056,108.14356033563712,112.8436564912056,115.68999869894893,129.4930280386132,120.11202725532316,123.2391045844296,0.4266413482356289,2.0,-0.0075790262799364,1466.0,1501.0,1195.6125,1.226149776788048,1.2554234754153206,0.0,0.3888888888888889,-14.422536355388427,286,196,64.58359192357617
298,Sacred Heart,MAAC,14-19,106.6448364892664,211,118.52016782454432,339,0.2289658552721049,298,14.0,19.0,9.0,11.0,9-11,0.3249093133715198,0.3898464228673392,0.2811408327379913,0.3249093133715198,0.3898464228673392,0.2811408327379913,0.9185479121239216,0.8646488951892763,103.63065382721842,111.17844127755954,103.63065382721842,111.17844127755954,109.1277338909027,120.95291135932912,103.16848249415436,126.61779258237186,0.0866445641499066,1.0,-0.0092960131503156,1513.0,1530.0,1355.8875000000005,1.1158742889804647,1.1284122023397956,0.0,0.45,-15.305014418337684,305,203,68.38574837275416
299,Grambling St.,SWAC,14-19,96.28105479971452,348,107.11648329758006,142,0.2268084511958564,299,14.0,19.0,7.0,11.0,7-11,0.309022057213328,0.4377421536805506,0.2404498994040037,0.309022057213328,0.4377421536805506,0.2404498994040037,0.9008395374133332,0.8054206251776477,103.87065199095692,111.26570464798556,103.87065199095692,111.26570464798556,93.8221076915904,107.35266563598728,107.57243266387104,111.10970682664112,0.408041661802461,2.0,-0.0367520223265965,1240.0,1252.0,1260.2625,0.9839220003769056,0.9934438261870048,0.0,0.3888888888888889,-14.843955363472348,295,261,67.50739425095301
300,Eastern Kentucky,ASun,11-21,108.48302020927872,173,120.8387246687183,352,0.2243618286051356,300,11.0,21.0,7.0,11.0,7-11,0.3750824471111507,0.4576226916626735,0.3245430013072892,0.3750824471111507,0.4576226916626735,0.3245430013072892,0.8957488857282677,0.8332361440109217,108.34655386777968,112.55566640438796,108.34655386777968,112.55566640438796,111.27828578781468,121.13902053493828,96.06216801553582,105.57669832625062,0.2523563282104902,1.0,-0.047228029508,1464.0,1494.0,1251.8375,1.1694808631311973,1.1934456349166729,0.0,0.3888888888888889,-16.558379261270158,323,293,67.22398029266417
301,Oral Roberts,Sum,10-23,102.26241477801602,291,113.94990745320032,286,0.2236549674414732,301,10.0,23.0,4.0,12.0,4-12,0.4224699589208165,0.4860524430043987,0.3718693571868691,0.4224699589208165,0.4860524430043987,0.3718693571868691,0.8789044870644358,0.8336204213399353,109.22154857342994,111.0127684103384,109.22154857342994,111.0127684103384,101.72831622963768,115.82515292204354,99.88548660917328,115.37126615117258,0.1600971062655771,2.0,-0.0640886395638568,1166.0,1272.0,1109.35,1.0510659395141295,1.1466173885608688,0.0,0.25,-17.63666188168244,336,327,67.70579224240477
302,Evansville,MVC,7-25,102.28558042008672,289,114.19701607785244,291,0.2198056555316235,302,7.0,25.0,3.0,17.0,3-17,0.5511810663165663,0.4618499878291224,0.5890862177060693,0.5511810663165663,0.4618499878291224,0.5890862177060693,0.827375061582098,0.825730621450732,110.2773856789622,106.06032317759586,110.2773856789622,106.06032317759586,101.53582346433556,113.79021310843524,95.49392882407228,103.86784380055585,0.2755483557767254,1.0,-0.0259242419483766,1325.0,1581.0,1359.3375,0.9747395330445898,1.1630665673535825,0.0,0.15,-17.715552985748733,340,240,66.94331769587738
303,USC Upstate,BSth,13-19,99.05718485105834,334,110.73390600748886,218,0.217298931104783,303,13.0,19.0,5.0,11.0,5-11,0.3500673610602536,0.3785655206377724,0.3417739651203413,0.3500673610602536,0.3785655206377724,0.3417739651203413,0.8857839421430479,0.8360751518148339,105.6142196253763,111.1090587851504,105.6142196253763,111.1090587851504,97.703582038871,111.65939672191612,108.20272190999368,97.33018144881945,0.7716796831620297,2.0,-0.0352701254478054,1132.0,1234.0,1132.9375000000002,0.999172505102885,1.0892039499089754,0.0,0.3125,-14.277346678070993,285,257,67.56252350341835
304,Texas Southern,SWAC,12-18,102.06894931708092,292,114.14131980734344,290,0.2166034340233069,304,12.0,18.0,10.0,8.0,10-8,0.3409705588987489,0.5594622758616394,0.2144140873001242,0.3409705588987489,0.5594622758616394,0.2144140873001242,0.8619114298187109,0.6853327445644964,105.14791940270815,110.67925142376733,105.14791940270815,110.67925142376733,102.94969865171942,114.19526345074294,99.67266343328669,118.3006791840566,0.1223472499243159,5.0,-0.0543431141975596,1388.0,1319.0,1273.0375,1.0903056665652031,1.0361045923627543,0.0,0.5555555555555556,-12.973957024808652,262,308,68.66427134293691
305,Alabama A&M,SWAC,18-15,104.29496246598526,257,116.69201800493823,313,0.2155781626194558,305,18.0,15.0,10.0,8.0,10-8,0.276849397728207,0.3478663908192752,0.2294999187420471,0.276849397728207,0.3478663908192752,0.2294999187420471,0.9212368374572764,0.8585697071963712,102.70852765081578,111.54803893714416,102.70852765081578,111.54803893714416,107.44114884025394,118.16331415969904,85.3523474751796,120.80278077866232,0.0180788094457703,2.0,0.0392475504830337,1354.0,1324.0,1216.7624999999998,1.1127890611355955,1.088133468939091,0.0,0.5555555555555556,-11.606586245186012,235,87,65.22086380191138
306,Northwestern St.,Slnd,10-22,100.59054975541528,315,112.5516578324236,258,0.2155025128053471,306,10.0,22.0,8.0,14.0,8-14,0.4339542490971808,0.4788052754983243,0.4208111144588777,0.4339542490971808,0.4788052754983243,0.4208111144588777,0.8648630200255442,0.7820146270811787,107.09635408242583,108.46539403122782,107.09635408242583,108.46539403122782,100.80466885078611,111.71667705072176,110.82953676878287,117.79076173687122,0.3316924959278889,2.0,-0.0226607586622731,1452.0,1538.0,1427.4875,1.0171717790873829,1.0774174905209328,0.0,0.3636363636363636,-16.26591028053577,317,234,64.76683023306502
307,Hampton,CAA,13-19,100.59212008479602,314,112.58824112041934,260,0.2149016399909879,307,13.0,19.0,7.0,11.0,7-11,0.3715552378568747,0.2750035711253635,0.4352777576078279,0.3715552378568747,0.2750035711253635,0.4352777576078279,0.8986134725556753,0.8990236224712054,105.56851746231698,110.0251627177988,105.56851746231698,110.0251627177988,99.67091531314296,110.75615017324898,94.80758114167632,116.20395860486416,0.0878461522825682,1.0,0.0210367179642723,1208.0,1295.0,1191.0875,1.0141992087063292,1.087241701386338,0.0,0.3888888888888889,-14.659254203561808,289,122,65.38106566458296
308,Alabama St.,SWAC,10-22,99.66934497064976,328,111.55659923685786,233,0.2148811372739346,308,10.0,22.0,7.0,11.0,7-11,0.3686331361924722,0.5724316673167569,0.2351877127395012,0.3686331361924722,0.5724316673167569,0.2351877127395012,0.8689807488755934,0.7346778906684909,104.49968419180944,109.99340236331948,104.49968419180944,109.99340236331948,97.47250043844784,109.46687936290888,115.77215052870224,117.96681551307162,0.446218321126699,4.0,-0.0841556212002117,1310.0,1308.0,1288.8749999999998,1.016390262826108,1.0148385219668317,0.0,0.3888888888888889,-16.597054526683486,324,351,69.2722414225415
309,Houston Christian,Slnd,12-20,101.581144592238,299,113.73324620566548,278,0.2142533837726072,309,12.0,20.0,8.0,14.0,8-14,0.4014122034648304,0.3496857152914623,0.4209245855017069,0.4014122034648304,0.3496857152914623,0.4209245855017069,0.8798439484655235,0.838670927888595,106.83843632131132,109.72269222458117,106.83843632131132,109.72269222458117,102.39408998265768,114.8802189870416,116.02590234195678,111.36032106755754,0.6158540390225454,1.0,0.014396036950462,1457.0,1575.0,1415.8874999999996,1.0290365583423828,1.1123765129644838,0.0,0.3636363636363636,-14.945369030397632,298,138,64.09007011041764
310,Stetson,ASun,12-21,105.0402160154918,244,117.75776403317226,328,0.2117692932538978,310,12.0,21.0,7.0,11.0,7-11,0.3856818024914826,0.4844109629148944,0.3162874974120993,0.3856818024914826,0.4844109629148944,0.3162874974120993,0.883396586288445,0.7982512831145698,108.17332315852887,112.23522716028756,108.17332315852887,112.23522716028756,106.7192218474462,119.67732223862178,89.22768523747627,105.41900678855932,0.1281246065255999,3.0,-0.0127310417805974,1385.0,1437.0,1230.775,1.1253072251223823,1.1675570270764355,0.0,0.3888888888888889,-15.929049478720549,314,214,66.75099570340612
311,North Carolina A&T,CAA,11-19,104.29147556792736,258,117.06613607118794,317,0.2093549098280169,311,11.0,19.0,4.0,14.0,4-14,0.3737390423783415,0.2837664797286239,0.4364900405317071,0.3737390423783415,0.2837664797286239,0.4364900405317071,0.910160046045251,0.914314363032172,106.35445055963666,111.3390954618187,106.35445055963666,111.3390954618187,106.78926593534804,118.54555773193051,0.0,0.0,0.0,0.0,-0.0085927962837313,1338.0,1448.0,1239.85,1.0791628019518489,1.167883211678832,0.0,0.2222222222222222,-15.204529764961505,302,200,68.49785363606289
312,Chattanooga,SC,13-19,105.2539130479696,238,118.31645163074644,336,0.2066312123798146,312,13.0,19.0,7.0,11.0,7-11,0.3090115838404045,0.3292888441785342,0.3058001526400926,0.3090115838404045,0.3292888441785342,0.3058001526400926,0.9150741014127776,0.8719035963920382,107.0440964577675,114.53703920402516,107.0440964577675,114.53703920402516,104.2898116142908,117.09511034572932,114.53809963206632,114.69490973656718,0.4960667111399927,2.0,-0.0479475004643913,1359.0,1393.0,1226.1,1.1083924639099585,1.1361226653617158,0.0,0.3888888888888889,-15.373401424479978,306,294,67.03611516565408
313,Central Connecticut,NEC,18-12,104.3013564478301,256,117.3803491376041,324,0.2044753933489454,313,18.0,12.0,12.0,6.0,12-6,0.247344610203334,0.3634471882372054,0.1815481336922201,0.247344610203334,0.3634471882372054,0.1815481336922201,0.9391181653394156,0.8818979719464266,101.85168439999214,112.99850429872512,101.85168439999214,112.99850429872512,107.15143825182092,119.4628820110337,110.96107890498202,119.54471120254117,0.2979924568762639,1.0,0.0913604646037736,1284.0,1270.0,1153.6625,1.1129771488628608,1.1008418839998702,0.0,0.6666666666666666,-9.470233872455372,189,15,64.82698782497339
314,Georgia St.,SB,10-22,99.24783869458687,332,111.93692431357697,240,0.2004271144766269,314,10.0,22.0,7.0,11.0,7-11,0.3861341010946641,0.3980971200435091,0.385053365793932,0.3861341010946641,0.3980971200435091,0.385053365793932,0.9014488067106732,0.8617752721056126,106.86103570339304,110.41824605091232,106.86103570339304,110.41824605091232,101.83605166141132,110.8461486462941,99.99345378775048,93.74112019783796,0.677548731972892,2.0,-0.0298540514250912,1276.0,1318.0,1219.1125000000002,1.0466630438126094,1.0811143352233692,0.0,0.3888888888888889,-17.707512802539338,339,246,67.9091327763768
315,Cleveland St.,Horz,11-22,109.52262510912284,153,123.5278925977565,362,0.2003894515348493,315,11.0,22.0,6.0,14.0,6-14,0.4207701680003903,0.4151286348670991,0.4238262756806276,0.4207701680003903,0.4151286348670991,0.4238262756806276,0.8879713927571512,0.8501888910242819,109.53081231078691,110.96412569859326,109.53081231078691,110.96412569859326,110.54097526449128,123.36683916359904,93.96920342763572,121.33635176829496,0.0502402514370906,2.0,0.0089345611222819,1580.0,1722.0,1393.1874999999998,1.134089991476381,1.2360145350141314,0.0,0.3,-16.940625977706947,328,148,69.58699424230097
316,Le Moyne,NEC,15-17,100.65405030854672,312,113.55385693985764,276,0.1999254787885211,316,15.0,17.0,10.0,8.0,10-8,0.2749954646564603,0.4171801622519694,0.1820542866146251,0.2749954646564603,0.4171801622519694,0.1820542866146251,0.9271379909632802,0.8608975001746845,102.54719628694605,112.7726301996659,102.54719628694605,112.7726301996659,97.99391812769277,109.94662146998718,82.90153079821812,105.63271586556756,0.0580516146370851,1.0,-0.002209943124765,1285.0,1234.0,1233.975,1.041350108389554,1.0000202597297352,0.0,0.5555555555555556,-13.821544148355708,279,180,69.45487309430311
317,Wagner,NEC,14-17,101.82341709462068,295,115.0085469867928,299,0.1977664635717827,317,14.0,17.0,8.0,10.0,8-10,0.273516045536235,0.4120348486631063,0.1822945929441006,0.273516045536235,0.4120348486631063,0.1822945929441006,0.9157691735016186,0.8224379474983867,102.72339604640496,112.16933867410246,102.72339604640496,112.16933867410246,101.36581642296724,117.57176786587723,109.96778549299977,108.00779121531735,0.551520770623945,2.0,-0.0360520507774744,1238.0,1261.0,1168.0125,1.0599201635256472,1.079611733607303,0.0,0.4444444444444444,-13.526157304370486,272,260,65.4646812538229
318,Northern Arizona,BSky,10-22,105.51291936692633,234,119.19629806918886,345,0.1974529144479582,318,10.0,22.0,4.0,14.0,4-14,0.4304331029559195,0.3760221451814409,0.4767879733549278,0.4304331029559195,0.3760221451814409,0.4767879733549278,0.8748188948520752,0.8467052213122137,109.45495303726274,109.8277835500744,109.45495303726274,109.8277835500744,108.92656687211766,122.82567926590372,84.04327693545825,100.42183138673975,0.114300251354429,2.0,-0.0089322645661617,1240.0,1416.0,1141.1999999999998,1.0865755345250616,1.2407991587802316,0.0,0.2222222222222222,-16.740559783203103,325,202,63.771964905919944
319,Albany,AE,11-21,103.26294610261256,276,117.97274899317976,331,0.177772417589117,319,11.0,21.0,7.0,9.0,7-9,0.3078312518436547,0.4502330215710452,0.179557074209526,0.3078312518436547,0.4502330215710452,0.179557074209526,0.91972322406897,0.8639366339325344,103.99721100255232,112.23843240729724,103.99721100255232,112.23843240729724,102.4148500303868,117.01602022545048,0.0,0.0,0.0,0.0,-0.0871779590817192,1103.0,1082.0,1013.9250000000002,1.0878516655571169,1.0671400744631012,0.0,0.4375,-17.426583921418047,333,353,65.2581130473138
320,UMass Lowell,AE,15-18,102.42175277504268,287,117.10240807114192,319,0.1764739768813961,320,15.0,18.0,9.0,7.0,9-7,0.2923178622964936,0.4079305408334637,0.1797202458090318,0.2923178622964936,0.4079305408334637,0.1797202458090318,0.8980952118734293,0.8182503005981234,103.8780797030285,112.34635218225353,103.8780797030285,112.34635218225353,101.8134322738423,116.10525272381174,91.22770409452788,123.6123834140364,0.0294946159579858,2.0,-0.0038075789391693,1167.0,1144.0,1079.5875,1.0809684254402725,1.0596639920339943,0.0,0.5625,-13.730087164744909,275,184,69.30358565874883
321,Tennessee Tech,OVC,13-18,101.70154732339137,298,117.10100995665478,318,0.1650070137625534,321,13.0,18.0,8.0,12.0,8-12,0.2827441858124714,0.375071783886634,0.2319640068716819,0.2827441858124714,0.375071783886634,0.2319640068716819,0.917467660052942,0.8389996586299237,102.77845496147238,111.25727814940343,102.77845496147238,111.25727814940343,101.38959002058388,119.46846465921833,99.459416217141,117.79633555341914,0.1250026396022869,2.0,-0.0109226123737247,1383.0,1451.0,1322.525,1.045726923876675,1.097143721290713,0.0,0.4,-14.63463670851075,288,208,67.03133299649646
322,Lafayette,Pat,11-21,100.2692256014692,320,115.45642205958224,302,0.1649437107129175,322,11.0,21.0,8.0,10.0,8-10,0.3288875885452763,0.4458989111641931,0.2568295006057618,0.3288875885452763,0.4458989111641931,0.2568295006057618,0.9110645517903406,0.845877371357268,104.99262444333132,112.32945122226688,104.99262444333132,112.32945122226688,98.27750729134604,113.33789891756236,99.97684760485724,118.48968249202326,0.1241500990289036,2.0,-0.0303475563983989,1232.0,1299.0,1195.05,1.030919208401322,1.0869838082088616,0.0,0.4444444444444444,-17.156035798941883,331,247,66.81087188471786
323,NJIT,AE,16-17,97.03959605299092,345,112.01991771776277,242,0.160985689290864,323,16.0,17.0,10.0,6.0,10-6,0.3117053200898301,0.4624279770079572,0.1816694644901379,0.3117053200898301,0.4624279770079572,0.1816694644901379,0.8935255375431145,0.8044082687480859,103.33102809426622,112.15576017240542,103.33102809426622,112.15576017240542,100.82424404124116,114.280935009006,96.77850763579669,119.9145362636324,0.0783431074347375,2.0,0.0711050063543645,1133.0,1125.0,1064.3000000000002,1.0645494691346422,1.057032791506154,0.0,0.625,-12.48888485748238,249,36,68.03526167690936
324,Cal St. Bakersfield,BW,8-24,101.52094594150864,300,117.32641955591556,322,0.1592270564909756,324,8.0,24.0,2.0,18.0,2-18,0.4699886365565293,0.4283213359133002,0.494989016942467,0.4699886365565293,0.4283213359133002,0.494989016942467,0.8653395480912569,0.8380015472417232,106.90982860128582,107.65566518053176,106.90982860128582,107.65566518053176,102.29945504782448,119.54122470523144,83.03931899992679,94.0626978111973,0.1925625735820177,1.0,-0.0183580303246807,1469.0,1739.0,1469.5125,0.9996512448856338,1.1833856466004882,0.0,0.1,-18.169835368792302,342,222,70.02412151816304
