Rk,School,G,W,L,W-L%,SRS,SOS,W_1,L_1,W_2,L_2,W_3,L_3,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,in_tourney
133,Kansas State,32,15,17,0.469,8.48,9.29,8.0,10.0,13,4,1,10,2016,2042,63.1,99.5,0.46,0.264,0.519,51.2,60.4,9.6,6.7,0.477,17.9,33.9,0.311,False
134,Kennesaw State,32,10,22,0.313,-17.33,-5.1,4.0,10.0,6,8,3,14,2027,2363,66.8,94.8,0.292,0.372,0.501,47.7,46.2,8.1,8.9,0.464,18.4,30.0,0.214,False
135,Kent State,35,23,12,0.657,2.04,-0.94,12.0,6.0,11,4,10,6,2313,2202,62.1,105.0,0.382,0.371,0.524,50.9,46.2,8.0,10.2,0.494,15.1,33.9,0.251,False
136,Kentucky,39,38,1,0.974,28.72,8.67,18.0,0.0,19,0,10,0,2900,2118,63.7,115.5,0.439,0.271,0.558,54.9,55.0,10.1,18.2,0.515,13.6,39.5,0.319,True
137,La Salle,33,17,16,0.515,4.85,3.91,8.0,10.0,10,5,6,7,2086,2055,64.3,96.8,0.364,0.294,0.506,49.6,53.9,9.8,9.6,0.467,17.2,29.6,0.253,False
138,Lafayette,33,20,13,0.606,-3.37,-3.12,9.0,9.0,11,5,9,7,2426,2409,64.8,112.9,0.305,0.356,0.589,48.3,58.9,8.4,6.9,0.557,15.1,28.4,0.234,True
139,Lamar,30,15,15,0.5,-9.75,-5.29,9.0,9.0,12,2,2,13,2146,2132,68.8,103.5,0.423,0.321,0.539,51.8,52.3,10.8,11.0,0.503,18.9,35.9,0.288,False
140,Lehigh,30,16,14,0.533,-3.0,-3.55,10.0,8.0,8,6,8,7,2042,2000,66.3,101.4,0.362,0.29,0.531,51.0,59.3,8.3,9.3,0.491,17.0,29.6,0.262,False
141,Liberty,32,8,24,0.25,-16.01,-6.44,2.0,16.0,8,8,0,13,2045,2222,66.7,95.4,0.392,0.285,0.52,51.3,49.9,8.2,8.3,0.479,21.0,32.4,0.276,False
142,Lipscomb,31,14,17,0.452,-10.82,-5.15,7.0,7.0,10,3,4,14,2232,2322,69.2,102.9,0.404,0.435,0.529,49.6,58.3,8.1,6.1,0.49,16.3,29.9,0.281,False
143,Little Rock,31,13,18,0.419,-5.38,-3.81,8.0,12.0,9,7,3,9,2146,2180,65.5,102.8,0.355,0.358,0.516,48.2,51.3,8.3,7.9,0.478,13.6,28.8,0.25,False
144,Long Beach State,33,16,17,0.485,1.64,4.16,10.0,6.0,10,2,4,13,2188,2221,65.8,100.1,0.353,0.371,0.518,48.9,48.5,9.9,7.0,0.484,17.4,32.0,0.241,False
145,Long Island University,30,12,18,0.4,-9.09,-5.32,8.0,10.0,5,6,6,9,2022,2135,68.1,96.5,0.398,0.348,0.493,49.5,51.1,8.2,6.4,0.449,16.7,31.3,0.274,False
146,Longwood,34,11,23,0.324,-12.96,-5.53,5.0,13.0,6,7,2,14,2311,2491,67.7,98.9,0.305,0.393,0.531,45.7,49.1,11.6,9.1,0.498,18.4,27.3,0.22,False
147,Louisiana,36,22,14,0.611,0.82,-3.61,13.0,7.0,12,4,8,8,2789,2520,71.6,107.5,0.399,0.315,0.552,54.4,54.3,9.2,9.8,0.515,17.2,35.5,0.282,False
148,Louisiana State,33,22,11,0.667,11.39,5.63,11.0,7.0,13,4,8,3,2423,2233,69.6,103.1,0.335,0.284,0.533,51.5,57.8,10.2,14.0,0.503,17.3,33.9,0.229,True
149,Louisiana Tech,36,27,9,0.75,5.75,-1.34,15.0,3.0,17,0,9,8,2632,2362,67.9,106.9,0.339,0.358,0.537,46.9,53.3,12.3,14.3,0.506,13.7,29.0,0.234,False
150,Louisiana-Monroe,38,24,14,0.632,-1.99,-2.88,14.0,6.0,14,4,9,7,2454,2299,63.5,100.4,0.27,0.293,0.503,52.3,53.8,8.1,11.2,0.471,15.3,33.3,0.192,False
151,Louisville,36,27,9,0.75,18.12,8.98,12.0,6.0,15,4,7,3,2483,2154,65.5,104.5,0.387,0.314,0.512,51.8,47.7,11.9,14.4,0.477,14.4,34.7,0.258,True
152,Loyola (IL),37,24,13,0.649,2.35,0.46,8.0,10.0,13,6,8,6,2324,2235,60.4,103.7,0.342,0.322,0.563,49.0,58.1,10.7,7.1,0.537,18.4,28.0,0.235,False
153,Loyola (MD),30,11,19,0.367,-10.75,-3.38,7.0,11.0,7,6,3,13,1764,1985,62.2,92.2,0.376,0.287,0.47,50.9,47.8,8.7,9.0,0.428,17.1,32.1,0.253,False
154,Loyola Marymount,31,8,23,0.258,-4.13,5.28,4.0,14.0,5,9,2,11,1928,2188,62.9,98.1,0.358,0.279,0.508,49.6,57.2,9.6,10.5,0.467,18.2,33.7,0.254,False
155,Maine,30,3,27,0.1,-17.8,-3.4,2.0,14.0,2,9,1,17,1812,2244,66.3,90.4,0.276,0.381,0.501,44.9,60.7,8.9,3.1,0.466,19.3,23.3,0.201,False
156,Manhattan,33,19,14,0.576,-1.34,-3.34,13.0,7.0,9,2,5,9,2300,2234,68.2,100.7,0.474,0.366,0.537,48.6,60.8,11.6,7.5,0.494,18.3,30.9,0.328,True
157,Marist,32,7,25,0.219,-10.55,-2.93,5.0,15.0,3,9,2,13,1957,2201,66.4,92.1,0.38,0.44,0.509,42.9,51.8,10.5,7.8,0.468,18.5,21.2,0.266,False
158,Marquette,32,13,19,0.406,7.08,9.02,4.0,14.0,9,8,1,9,2083,2145,64.6,99.9,0.358,0.354,0.524,46.6,64.6,11.6,9.8,0.498,16.8,29.0,0.231,False
159,Marshall,32,11,21,0.344,-6.45,-0.22,7.0,11.0,10,7,1,12,2137,2288,71.0,93.7,0.346,0.428,0.499,48.6,55.8,9.3,7.5,0.469,18.9,29.1,0.224,False
160,Maryland,35,28,7,0.8,13.32,7.63,14.0,4.0,18,1,6,4,2417,2218,64.7,106.1,0.445,0.387,0.562,51.1,48.1,7.4,11.9,0.512,16.7,28.9,0.336,True
161,Maryland-Baltimore County,30,4,26,0.133,-16.17,-5.14,2.0,14.0,2,11,2,15,1682,2013,64.4,86.7,0.374,0.325,0.496,46.5,57.2,10.2,8.6,0.463,21.6,23.3,0.241,False
162,Maryland-Eastern Shore,33,18,15,0.545,-6.55,-6.94,11.0,5.0,7,3,11,9,2229,2216,65.1,103.3,0.47,0.336,0.549,51.7,59.4,11.5,4.5,0.517,19.9,35.5,0.308,False
163,Massachusetts,32,17,15,0.531,3.59,4.69,10.0,8.0,10,5,5,8,2220,2255,68.3,100.7,0.424,0.273,0.518,51.5,55.6,9.8,10.3,0.473,17.4,33.9,0.298,False
164,Massachusetts-Lowell,29,12,17,0.414,-11.21,-4.32,6.0,10.0,6,5,6,12,1780,1928,64.5,93.9,0.343,0.42,0.517,45.1,53.0,10.6,3.1,0.487,18.2,21.9,0.228,False
165,McNeese State,31,15,16,0.484,-10.05,-5.42,8.0,10.0,11,5,3,10,2154,2210,66.0,104.4,0.309,0.331,0.501,49.1,51.6,10.8,12.6,0.474,13.4,34.6,0.201,False
166,Memphis,32,18,14,0.563,7.15,2.9,10.0,8.0,12,6,4,5,2155,2019,65.6,101.8,0.316,0.277,0.513,53.0,57.4,10.6,17.2,0.484,16.9,37.0,0.211,False
167,Mercer,35,19,16,0.543,-2.01,-4.1,12.0,6.0,12,4,5,9,2334,2196,61.2,106.7,0.4,0.332,0.533,50.8,57.9,10.2,8.1,0.497,14.7,33.3,0.275,False
168,Miami (FL),38,25,13,0.658,12.0,7.05,10.0,8.0,12,6,8,4,2592,2404,62.5,107.3,0.355,0.397,0.54,50.6,55.6,8.7,9.0,0.499,13.8,29.6,0.265,False
169,Miami (OH),32,13,19,0.406,-3.75,0.31,8.0,10.0,10,7,3,10,2123,2226,65.4,99.8,0.383,0.325,0.535,48.1,50.7,11.5,6.5,0.496,17.2,26.0,0.272,False
170,Michigan,32,16,16,0.5,9.56,9.59,8.0,10.0,12,6,2,8,2071,2048,60.7,104.2,0.271,0.404,0.532,47.0,52.0,8.8,5.2,0.498,13.6,25.5,0.205,False
171,Michigan State,39,27,12,0.692,17.46,10.0,12.0,6.0,12,4,7,4,2773,2482,63.0,109.7,0.327,0.35,0.55,53.9,63.7,8.0,12.6,0.532,14.9,33.4,0.207,True
172,Middle Tennessee,36,19,17,0.528,0.21,-0.39,9.0,9.0,12,4,4,10,2285,2247,62.1,99.8,0.38,0.362,0.518,52.1,51.2,9.3,9.4,0.479,17.5,31.8,0.266,False
173,Milwaukee,30,14,16,0.467,-4.85,0.15,9.0,7.0,10,4,3,11,1963,2077,65.4,100.1,0.377,0.399,0.532,49.4,58.9,8.0,6.9,0.489,17.2,26.9,0.277,False
174,Minnesota,33,18,15,0.545,12.34,7.21,6.0,12.0,13,5,3,8,2449,2233,68.2,108.0,0.33,0.332,0.55,48.1,58.3,13.8,9.7,0.526,15.2,30.6,0.221,False
175,Mississippi,34,21,13,0.618,11.39,7.01,11.0,7.0,9,7,8,4,2475,2326,67.0,107.9,0.361,0.331,0.527,51.8,53.1,9.8,11.3,0.478,13.9,34.8,0.279,True
176,Mississippi State,32,13,19,0.406,2.53,4.72,6.0,12.0,9,8,3,8,1977,2032,64.1,96.4,0.467,0.279,0.52,51.9,41.6,10.0,8.4,0.472,19.9,32.6,0.325,False
177,Mississippi Valley State,32,6,26,0.188,-23.94,-7.78,5.0,13.0,3,6,2,17,2045,2562,71.0,88.9,0.33,0.272,0.463,44.2,45.8,10.5,2.9,0.427,17.9,30.1,0.216,False
178,Missouri,32,9,23,0.281,1.13,9.26,3.0,15.0,8,8,1,10,1935,2173,63.4,94.7,0.331,0.352,0.494,48.2,50.2,8.8,8.3,0.461,17.5,29.7,0.22,False
179,Missouri State,31,11,20,0.355,-4.92,1.67,5.0,13.0,8,6,3,11,1850,1989,61.1,96.1,0.326,0.318,0.497,50.4,53.1,8.3,9.4,0.455,16.8,31.1,0.238,False
180,Monmouth,33,18,15,0.545,-2.18,-2.91,13.0,7.0,8,7,9,7,2134,2110,64.1,99.7,0.41,0.297,0.525,48.8,51.0,10.8,12.5,0.479,17.3,30.0,0.296,False
181,Montana,33,20,13,0.606,-1.75,-3.78,14.0,4.0,13,4,7,9,2347,2219,63.2,108.4,0.325,0.413,0.569,50.1,56.3,10.1,8.0,0.54,15.9,28.2,0.233,False
182,Montana State,30,7,23,0.233,-12.91,-3.5,4.0,14.0,5,9,2,14,1917,2152,66.4,96.3,0.289,0.413,0.506,49.3,52.7,6.6,8.1,0.471,17.8,29.3,0.208,False
183,Morehead State,34,17,17,0.5,-0.66,-3.31,10.0,6.0,7,6,7,9,2420,2255,67.0,105.5,0.354,0.331,0.537,53.4,58.0,12.1,9.9,0.499,17.0,35.8,0.254,False
184,Morgan State,31,7,24,0.226,-16.19,-6.48,5.0,11.0,5,5,1,17,1898,2199,65.6,92.9,0.331,0.306,0.437,47.8,46.5,8.6,8.0,0.402,13.3,34.9,0.207,False
185,Mount St. Mary's,30,15,15,0.5,-6.14,-4.4,11.0,7.0,9,4,5,11,1893,1945,63.1,97.9,0.304,0.42,0.503,48.3,51.7,10.5,10.1,0.472,16.3,30.6,0.207,False
186,Murray State,35,29,6,0.829,7.13,-2.81,16.0,0.0,15,1,12,2,2764,2367,67.5,116.2,0.417,0.34,0.578,52.7,56.5,10.6,8.7,0.548,14.7,36.1,0.29,False
187,Navy,32,13,19,0.406,-7.87,-3.61,8.0,10.0,8,8,4,10,1952,2059,61.5,99.1,0.313,0.316,0.519,49.6,58.8,9.5,10.9,0.491,17.2,29.6,0.21,False
188,NC State,36,22,14,0.611,14.11,9.72,10.0,8.0,14,6,5,5,2525,2367,64.5,108.0,0.354,0.322,0.526,52.3,46.4,5.9,13.1,0.493,13.5,34.0,0.243,True
189,Nebraska,31,13,18,0.419,5.9,7.58,5.0,13.0,10,6,1,11,1905,1957,63.8,94.7,0.365,0.351,0.503,48.5,47.4,9.5,9.0,0.462,17.1,26.7,0.258,False
190,Nevada,31,9,22,0.29,-6.03,1.08,5.0,13.0,7,8,2,11,1874,2061,63.8,94.4,0.42,0.249,0.467,54.0,46.8,8.5,11.4,0.414,17.8,40.2,0.292,False
191,Nevada-Las Vegas,33,18,15,0.545,5.41,3.38,8.0,10.0,13,4,4,8,2250,2125,65.1,103.5,0.33,0.352,0.535,49.0,56.1,8.4,16.4,0.51,15.2,27.0,0.219,False
192,New Hampshire,32,19,13,0.594,-3.76,-6.29,11.0,5.0,12,3,7,10,2148,1973,64.5,102.0,0.366,0.36,0.534,53.4,49.0,7.9,6.2,0.504,16.4,28.1,0.247,False
193,New Mexico,31,15,16,0.484,2.8,1.03,7.0,11.0,10,5,4,8,1921,1866,61.9,99.0,0.384,0.302,0.512,53.7,58.0,9.2,14.9,0.479,17.3,33.2,0.253,False
194,New Mexico State,34,23,11,0.676,3.71,-3.67,13.0,1.0,15,2,6,8,2316,2033,62.9,107.4,0.441,0.257,0.548,54.9,50.2,10.2,9.2,0.509,18.2,39.9,0.306,True
195,New Orleans,29,11,18,0.379,-11.86,-6.36,6.0,12.0,8,4,2,13,2062,2133,70.0,100.8,0.48,0.228,0.523,51.4,39.6,10.6,9.3,0.477,18.7,35.8,0.331,False
196,Niagara,30,8,22,0.267,-9.27,-1.8,7.0,13.0,4,10,4,10,1930,2154,65.5,97.5,0.412,0.326,0.502,50.1,52.6,8.7,6.6,0.456,17.5,32.0,0.286,False
197,Nicholls State,29,10,19,0.345,-15.84,-5.3,7.0,11.0,7,6,3,12,1885,2117,68.4,94.2,0.427,0.328,0.519,49.0,55.4,10.0,11.2,0.489,21.3,31.6,0.267,False
198,NJIT,33,21,12,0.636,-3.21,-4.07,,,15,2,6,10,2368,2229,67.3,106.7,0.385,0.42,0.566,49.6,60.9,10.5,12.8,0.536,17.7,30.0,0.268,False
199,Norfolk State,34,20,14,0.588,-4.66,-6.35,12.0,4.0,10,3,7,10,2385,2254,65.4,105.7,0.417,0.305,0.553,53.7,54.0,7.7,15.0,0.525,17.6,34.9,0.275,False
200,North Carolina,38,26,12,0.684,20.63,11.76,11.0,7.0,10,5,7,4,2953,2616,69.2,111.6,0.353,0.223,0.548,55.2,60.1,9.5,11.3,0.516,15.1,40.0,0.247,True
201,North Carolina A&T,32,9,23,0.281,-16.76,-8.02,6.0,10.0,7,5,2,15,1884,2112,63.3,92.6,0.39,0.342,0.49,49.8,45.8,8.4,11.8,0.448,20.1,34.3,0.266,False
202,North Carolina Central,33,25,8,0.758,0.66,-8.67,16.0,0.0,12,0,9,7,2278,1821,62.6,109.9,0.379,0.356,0.579,53.1,56.7,10.6,12.5,0.553,17.4,32.4,0.26,False
203,North Dakota,30,8,22,0.267,-12.16,-3.73,4.0,14.0,3,9,4,12,2032,2201,68.2,98.5,0.384,0.332,0.525,47.4,49.5,9.2,8.2,0.491,16.2,25.0,0.26,False
204,North Dakota State,33,23,10,0.697,-1.72,-3.63,12.0,4.0,14,0,5,8,2141,2057,61.9,103.7,0.358,0.35,0.534,51.3,42.4,7.6,10.7,0.501,14.0,25.6,0.248,True
205,North Florida,35,23,12,0.657,-0.82,-5.94,12.0,2.0,12,2,9,9,2651,2385,67.7,111.9,0.391,0.424,0.585,50.7,56.4,9.0,9.9,0.553,16.1,30.1,0.283,True
206,North Texas,31,14,17,0.452,-4.95,-0.71,8.0,10.0,11,6,3,10,2025,2113,67.0,97.1,0.403,0.291,0.506,49.5,42.7,10.0,9.9,0.476,17.4,31.0,0.254,False
207,Northeastern,35,23,12,0.657,2.03,-1.34,12.0,6.0,9,3,8,7,2397,2279,63.5,106.7,0.413,0.305,0.581,54.2,59.7,8.1,9.3,0.545,19.0,30.1,0.3,True
208,Northern Arizona,38,23,15,0.605,-3.48,-4.13,13.0,5.0,13,2,8,12,2606,2556,65.3,104.1,0.365,0.337,0.511,54.0,52.7,7.3,11.1,0.462,14.9,35.7,0.274,False
209,Northern Colorado,30,15,15,0.5,-6.82,-6.21,10.0,8.0,12,3,3,11,2242,2203,64.1,114.7,0.356,0.316,0.567,49.5,46.0,10.0,6.1,0.536,13.7,33.7,0.254,False
210,Northern Illinois,30,14,16,0.467,-1.79,-0.14,8.0,10.0,10,5,4,11,1971,1989,64.0,101.4,0.476,0.305,0.521,52.7,44.5,11.6,8.4,0.477,18.4,36.7,0.324,False
211,Northern Iowa,35,31,4,0.886,12.54,2.0,16.0,2.0,16,0,9,3,2281,1912,57.4,111.9,0.398,0.399,0.593,51.9,53.2,10.2,7.8,0.559,15.9,27.0,0.292,True
212,Northern Kentucky,30,13,17,0.433,-6.85,-4.49,7.0,7.0,9,6,4,11,2117,2079,65.1,107.5,0.299,0.383,0.547,50.1,48.7,8.8,8.4,0.527,15.3,29.6,0.197,False
213,Northwestern,32,15,17,0.469,6.11,7.2,6.0,12.0,11,7,3,8,2031,2066,60.5,103.0,0.286,0.38,0.536,49.5,63.3,6.0,11.3,0.504,15.8,27.6,0.209,False
214,Northwestern State,32,19,13,0.594,-5.48,-4.52,13.0,5.0,11,4,7,8,2687,2656,75.1,111.8,0.346,0.361,0.562,46.2,53.8,10.1,10.3,0.525,14.1,30.9,0.259,False
215,Notre Dame,38,32,6,0.842,19.23,7.02,14.0,4.0,17,2,7,2,2963,2499,63.7,120.4,0.367,0.376,0.612,49.8,54.9,10.4,9.1,0.583,12.9,27.9,0.272,True
216,Oakland,33,16,17,0.485,-1.28,1.27,11.0,5.0,12,4,4,12,2450,2482,66.7,108.9,0.375,0.386,0.561,50.1,60.3,8.7,4.5,0.532,16.0,30.4,0.257,False
217,Ohio,30,10,20,0.333,-4.15,0.45,5.0,13.0,8,7,1,11,2028,2166,67.2,100.1,0.29,0.38,0.531,48.3,46.9,7.6,11.0,0.498,16.7,25.9,0.213,False
218,Ohio State,35,24,11,0.686,19.68,7.37,11.0,7.0,18,2,4,6,2635,2204,66.0,113.3,0.347,0.319,0.567,51.5,55.4,11.4,14.6,0.542,14.6,33.5,0.236,True
219,Oklahoma,35,24,11,0.686,18.65,9.94,12.0,6.0,14,1,5,6,2501,2196,67.4,105.2,0.328,0.338,0.532,51.1,48.6,10.0,12.9,0.493,15.1,31.5,0.243,True
220,Oklahoma State,32,18,14,0.563,12.95,9.63,8.0,10.0,12,4,3,8,2160,2011,64.6,103.6,0.387,0.388,0.547,48.6,49.9,12.1,13.7,0.507,16.6,27.8,0.281,True
221,Old Dominion,35,27,8,0.771,7.68,-0.15,13.0,5.0,20,0,5,5,2273,1999,61.1,105.6,0.306,0.329,0.513,53.9,56.5,10.3,11.2,0.486,14.5,36.0,0.204,False
222,Omaha,29,12,17,0.414,-7.18,-5.14,5.0,11.0,7,6,5,11,2226,2256,73.4,103.7,0.427,0.313,0.537,50.1,45.6,11.0,8.4,0.497,15.9,30.6,0.298,False
223,Oral Roberts,34,19,15,0.559,-3.83,-1.99,10.0,6.0,12,2,5,11,2377,2343,66.4,104.5,0.431,0.309,0.531,49.7,47.1,8.7,10.2,0.484,15.0,30.5,0.31,False
224,Oregon,36,26,10,0.722,11.43,7.65,13.0,5.0,17,2,6,4,2713,2550,68.0,109.3,0.286,0.339,0.557,50.9,51.2,8.3,11.0,0.524,14.7,30.8,0.217,True
225,Oregon State,31,17,14,0.548,5.93,4.97,8.0,10.0,15,2,2,9,1887,1834,62.1,97.6,0.363,0.314,0.51,48.2,56.1,12.5,13.9,0.472,16.5,29.0,0.252,False
226,Pacific,31,12,19,0.387,-3.19,3.31,4.0,14.0,6,8,5,8,1996,2115,62.0,102.5,0.408,0.358,0.512,52.0,53.3,6.4,7.3,0.479,16.7,35.6,0.265,False
227,Penn State,34,18,16,0.529,7.77,7.1,4.0,14.0,10,6,3,8,2273,2250,65.8,100.2,0.347,0.359,0.516,49.7,42.3,9.1,11.0,0.48,15.8,29.7,0.241,False
228,Pennsylvania,28,9,19,0.321,-8.32,-1.36,4.0,10.0,4,9,5,10,1687,1882,63.2,95.0,0.359,0.325,0.523,50.4,54.9,8.6,7.4,0.491,20.6,29.6,0.242,False
229,Pepperdine,32,18,14,0.563,3.86,2.8,10.0,8.0,10,5,7,7,2020,1972,64.2,98.3,0.378,0.278,0.514,49.1,60.4,9.7,8.9,0.466,16.7,28.9,0.28,False
230,Pittsburgh,34,19,15,0.559,8.45,7.36,8.0,10.0,14,4,2,8,2279,2230,61.2,108.4,0.348,0.259,0.524,51.5,67.2,8.0,7.9,0.491,13.4,35.5,0.238,False
231,Portland,33,17,16,0.515,3.06,2.67,7.0,11.0,9,7,5,7,2315,2253,64.6,106.9,0.366,0.315,0.54,52.8,60.0,8.9,12.1,0.503,15.8,35.2,0.262,False
232,Portland State,29,15,14,0.517,-7.75,-4.86,9.0,9.0,9,4,6,9,2083,2098,67.2,106.4,0.364,0.308,0.54,47.7,52.7,9.3,10.7,0.498,14.4,28.1,0.27,False
233,Prairie View,33,15,18,0.455,-10.86,-8.2,12.0,6.0,7,3,7,12,2211,2280,69.2,96.8,0.314,0.277,0.5,45.8,43.1,12.6,8.6,0.473,17.6,32.1,0.203,False
234,Presbyterian,32,10,22,0.313,-16.26,-4.51,6.0,12.0,7,8,3,11,1978,2214,63.3,97.7,0.33,0.257,0.516,49.1,46.0,8.2,8.8,0.489,17.8,29.5,0.217,False
235,Princeton,30,16,14,0.533,-1.34,-2.92,9.0,5.0,11,3,4,9,2066,1972,65.0,105.9,0.452,0.459,0.584,48.8,58.1,8.5,8.3,0.549,17.2,21.2,0.322,False
236,Providence,34,22,12,0.647,13.71,9.5,11.0,7.0,13,4,5,6,2370,2227,65.7,105.4,0.407,0.289,0.526,52.9,57.2,10.8,13.5,0.484,15.3,35.1,0.287,True
237,Purdue,34,21,13,0.618,12.93,7.64,12.0,6.0,14,3,4,6,2375,2195,65.0,106.4,0.417,0.324,0.539,53.5,61.1,8.3,13.6,0.502,16.8,36.5,0.285,True
238,Purdue Fort Wayne,31,16,15,0.516,-3.13,-3.41,9.0,7.0,10,5,6,9,2171,2081,65.4,107.1,0.402,0.386,0.569,50.3,58.9,8.8,8.1,0.539,16.0,25.2,0.276,False
239,Quinnipiac,30,15,15,0.5,-1.46,-3.66,9.0,11.0,10,7,5,7,2092,2026,66.5,102.4,0.355,0.296,0.494,57.9,58.2,5.2,14.0,0.44,16.4,42.1,0.274,False
240,Radford,34,22,12,0.647,-3.89,-5.53,12.0,6.0,12,3,8,8,2476,2301,66.1,108.5,0.357,0.326,0.544,52.1,50.4,10.6,10.9,0.513,15.2,35.2,0.247,False
241,Rhode Island,33,23,10,0.697,9.31,2.87,13.0,5.0,14,2,7,5,2232,1986,66.5,101.3,0.469,0.278,0.527,52.2,55.3,9.8,14.9,0.491,17.6,32.7,0.307,False
242,Rice,32,12,20,0.375,-2.86,-0.79,8.0,10.0,7,7,4,10,2052,2107,62.8,99.4,0.339,0.493,0.547,48.8,59.6,9.2,6.2,0.51,19.7,27.4,0.251,False
243,Richmond,35,21,14,0.6,8.65,3.77,12.0,6.0,16,4,4,9,2313,2142,61.9,104.5,0.329,0.373,0.549,45.4,56.2,10.9,8.9,0.521,14.1,22.2,0.227,False
244,Rider,33,21,12,0.636,-1.6,-3.11,15.0,5.0,10,3,11,5,2153,2103,64.6,99.9,0.356,0.335,0.514,50.3,51.0,10.9,8.3,0.494,16.5,31.1,0.215,False
245,Robert Morris,35,20,15,0.571,-3.02,-3.5,12.0,6.0,10,6,8,8,2414,2397,66.7,102.6,0.355,0.306,0.536,47.9,50.1,12.8,8.1,0.501,17.2,31.0,0.252,True
246,Rutgers,32,10,22,0.313,0.23,8.11,2.0,16.0,6,10,2,10,1898,2150,64.9,91.3,0.326,0.294,0.469,49.0,49.9,8.6,10.7,0.436,17.1,30.5,0.212,False
247,Sacramento State,33,21,12,0.636,-4.62,-5.45,13.0,5.0,13,2,7,9,2342,2250,63.5,111.7,0.355,0.295,0.58,48.3,55.4,11.0,7.1,0.547,14.9,27.9,0.261,False
248,Sacred Heart,32,15,17,0.469,-7.36,-5.97,9.0,9.0,10,5,4,12,2360,2367,69.2,103.7,0.358,0.277,0.528,51.0,53.7,9.2,8.7,0.502,16.4,34.0,0.232,False
249,Saint Francis (PA),32,16,16,0.5,-5.68,-4.97,9.0,9.0,10,3,6,13,2061,2050,63.8,100.2,0.348,0.41,0.535,47.8,51.9,10.2,7.5,0.506,17.1,25.8,0.234,False
250,Saint Joseph's,31,13,18,0.419,-0.23,2.58,7.0,11.0,10,5,3,11,1912,1999,64.1,94.8,0.352,0.328,0.481,50.1,57.3,10.2,11.9,0.453,16.3,31.4,0.217,False
251,Saint Louis,32,11,21,0.344,-5.38,2.43,3.0,15.0,9,9,1,10,1912,2122,63.7,93.0,0.42,0.333,0.502,47.2,60.0,8.3,6.7,0.465,18.9,27.3,0.275,False
252,Saint Mary's (CA),31,21,10,0.677,8.68,3.78,13.0,5.0,14,5,7,4,2141,1984,62.5,108.8,0.35,0.367,0.558,55.3,62.0,8.0,6.2,0.526,16.3,33.6,0.25,False
253,Saint Peter's,34,16,18,0.471,-2.95,-3.92,8.0,12.0,7,6,7,10,2081,2048,61.4,98.3,0.44,0.332,0.508,50.1,49.3,10.1,9.6,0.469,16.8,31.4,0.29,False
254,Sam Houston,35,26,9,0.743,2.97,-6.03,15.0,3.0,16,2,8,5,2592,2101,67.3,108.9,0.455,0.41,0.54,55.0,61.0,9.6,11.7,0.496,15.9,36.4,0.321,False
255,Samford,32,13,19,0.406,-9.41,-5.57,6.0,12.0,8,6,4,11,2216,2301,67.2,102.6,0.376,0.335,0.535,48.0,54.2,10.9,8.3,0.502,16.7,30.2,0.257,False
256,San Diego,31,15,16,0.484,5.03,3.47,8.0,10.0,9,4,4,8,2006,1949,63.3,101.4,0.386,0.344,0.518,49.2,56.2,10.1,10.5,0.48,15.9,30.5,0.265,False
257,San Diego State,36,27,9,0.75,11.81,4.24,14.0,4.0,16,1,6,5,2226,1939,60.8,100.7,0.362,0.308,0.496,52.4,47.1,11.2,14.1,0.467,15.4,35.4,0.228,True
258,San Francisco,32,14,18,0.438,3.08,2.83,7.0,11.0,8,8,4,8,2215,2167,65.6,104.8,0.409,0.344,0.535,50.5,56.6,8.8,7.2,0.51,15.4,31.1,0.257,False
259,San Jose State,30,2,28,0.067,-16.22,1.92,0.0,18.0,2,13,0,12,1612,2086,64.3,83.2,0.305,0.428,0.452,45.8,53.2,7.5,7.5,0.418,19.3,24.9,0.199,False
260,Santa Clara,32,14,18,0.438,-0.38,4.12,7.0,11.0,9,6,3,9,2027,2136,61.3,102.9,0.31,0.38,0.527,46.9,53.3,9.1,5.5,0.491,15.0,28.4,0.229,False
261,Savannah State,31,9,22,0.29,-18.17,-6.27,5.0,11.0,7,5,2,16,1758,2072,65.1,86.8,0.357,0.256,0.466,46.6,43.4,13.6,7.3,0.442,21.4,30.7,0.206,False
262,Seattle,34,18,16,0.529,-5.85,-4.69,7.0,7.0,13,5,2,10,2123,2095,62.1,100.1,0.366,0.364,0.54,53.0,63.6,8.7,4.7,0.513,19.2,31.6,0.243,False
263,Seton Hall,31,16,15,0.516,7.95,7.56,6.0,12.0,10,5,3,9,2119,2107,66.0,102.7,0.381,0.349,0.514,50.5,52.2,9.0,10.7,0.482,15.7,34.7,0.25,False
264,Siena,31,11,20,0.355,-6.93,-2.9,7.0,13.0,6,9,5,10,2164,2289,66.9,103.9,0.419,0.264,0.52,49.0,54.9,11.2,10.4,0.475,15.7,36.3,0.297,False
265,South Alabama,33,12,21,0.364,-9.46,-3.04,9.0,11.0,7,8,4,12,2275,2438,68.5,99.5,0.421,0.353,0.523,49.3,46.3,6.9,8.5,0.479,17.9,30.7,0.296,False
