Team,Conf,record,AdjOE,oe Rank,AdjDE,de Rank,Barthag,rank.1,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,AdjTempo
Ball St.,MAC,18-12,103.34696052142984,169,104.17529364595616,197,0.4770646367616056,175,18,12,10,6,10-6,0.4275233606948485,0.4782728596504289,0.3661193143926978,0.4275233606948485,0.4782728596504289,0.3661193143926978,0.8798010009418025,0.828216441995067,100.58527072032491,104.08225476507968,100.58527072032491,104.08225476507968,103.0867987916242,106.36262455390089,102.7334651082076,106.03120417590743,0.4101492554578639,2,0.0483672892080606,1074.0,1039.0,1027.3,1.0454589701158377,1.0113890781660664,0,0.625,-6.71003759669854,150,69,63.32983855011618
Northeastern,CAA,11-20,109.2666071099104,72,110.23489041854556,301,0.4746566929737966,176,11,20,6,12,6-12,0.5584593370536608,0.564320027097552,0.5620666088822261,0.5584593370536608,0.564320027097552,0.5620666088822261,0.8218899715867002,0.8259668991294125,104.1007869332347,101.41590093534518,104.1007869332347,101.41590093534518,109.02412329829848,109.99561089362868,100.08872013833545,95.439982165459,0.633423762817531,4,-0.0679787002721896,1196.0,1263.0,1117.8125,1.069946882862734,1.129885378809058,0,0.3333333333333333,-12.14782573576658,254,305,62.56362765065733
Purdue Fort Wayne,Sum,17-12,104.90996812064354,128,105.85243604517146,234,0.4743101495922963,177,17,12,11,7,11-7,0.4303073075938298,0.4062475337707352,0.4308286709252674,0.4303073075938298,0.4062475337707352,0.4308286709252674,0.842939117541566,0.7746450127117622,102.9040392001966,107.11612221258729,102.9040392001966,107.11612221258729,104.4307934102795,106.8247138965106,102.02071495411153,98.0129355095752,0.6132226260362023,4,0.0367660199103083,1320.0,1301.0,1211.1625,1.089862012735698,1.0741746049766236,0,0.6111111111111112,0.0,58,91,64.92788032206866
Boston University,AE,21-14,103.05048796177978,174,103.98259352964136,191,0.4741352489340273,178,21,14,12,4,12-4,0.4171542389494376,0.5275319111995831,0.3090994691813603,0.4171542389494376,0.5275319111995831,0.3090994691813603,0.8660650621025373,0.8104220942961852,101.15417572328371,104.15644053716063,101.15417572328371,104.15644053716063,101.85097581214384,104.44896401213911,102.92174572245214,104.67581993252608,0.4515671518605344,3,0.0370837040075562,1043.0,958.0,981.575,1.0625779996434304,0.975982477141329,0,0.75,-7.40931551915375,163,90,62.337202969792386
Massachusetts,A10,14-15,97.88045618913986,261,99.02966377611163,88,0.4664917470682224,179,14,15,7,9,7-9,0.5531471695855015,0.5035001818788805,0.5883618462155844,0.5531471695855015,0.5035001818788805,0.5883618462155844,0.8539712391204456,0.8839945680399346,104.5372620916299,102.3891757644584,104.5372620916299,102.3891757644584,98.26564772519204,98.34602270201232,88.34079151312753,106.5557405579566,0.1037847031500386,1,0.0493967191757049,1019.0,1070.0,1061.0375,0.9603807593982304,1.0084469210560416,0,0.4375,-8.65406734468645,185,67,66.69625887516816
North Texas,SB,20-11,108.0331364387889,85,109.40744211548255,291,0.4637212344778663,180,20,11,8,8,8-8,0.3562924189201477,0.3940200538657167,0.3288792894405341,0.3562924189201477,0.3940200538657167,0.3288792894405341,0.9107114505337102,0.8626158472491346,99.73936952333392,105.3999853932272,99.73936952333392,105.3999853932272,105.74625015992116,110.81824469272738,111.1710209218223,115.41294281505128,0.3939740574579143,1,0.0341913277006176,1187.0,1168.0,1091.1125,1.0878804889504978,1.0704670691610627,0,0.5,-6.988000081517997,156,96,66.80318236933762
Bradley,MVC,11-20,101.64197825963164,201,103.04587698185333,163,0.4606432701505292,181,11,20,4,14,4-14,0.5538399993634207,0.44972347606753,0.6048628584474076,0.5538399993634207,0.44972347606753,0.6048628584474076,0.8145831356761143,0.8402052597913571,104.41647377395294,101.60062330222333,104.41647377395294,101.60062330222333,103.40582343041092,105.81486834197553,102.17769323287848,106.47241042617269,0.383792001352046,5,-0.0709853361187139,1187.0,1259.0,1168.2749999999996,1.0160279043889495,1.0776572296762323,0,0.2222222222222222,-12.025532866601186,250,308,65.36569103252245
Drake,MVC,13-18,101.857738588462,195,103.26792693423496,171,0.4605517037254935,182,13,18,7,11,7-11,0.5466116845171455,0.466384078907897,0.6048727779397569,0.5466116845171455,0.466384078907897,0.6048727779397569,0.8302614165936134,0.8577601772450101,103.62477456978256,101.97974500392452,103.62477456978256,101.97974500392452,102.07081664322136,101.4608032567577,101.6459294572624,117.04336205841194,0.1649205047866435,3,-0.0116171708114289,1154.0,1223.0,1167.5625000000002,0.9883839194903912,1.047481398212087,0,0.3888888888888889,-10.440579929825612,214,195,64.56952028351526
Lipscomb,ASun,16-13,104.95398842448472,127,106.74826805245648,243,0.451418537144219,183,16,13,12,8,12-8,0.4568106123901614,0.6585808451661788,0.3785630415876538,0.4568106123901614,0.6585808451661788,0.3785630415876538,0.8424962511170533,0.697640714798333,101.10127377536682,102.62423771029955,101.10127377536682,102.62423771029955,103.74451907495728,105.16599635699929,87.86753603632265,96.02958114829794,0.2647358009652686,3,0.0570150768968472,1509.0,1415.0,1419.175,1.0632938150686138,0.9970581499815032,0,0.6,-6.672635211644433,147,56,69.20908767933847
Florida Atlantic,SB,19-11,102.93902097910112,175,104.87987277447726,215,0.4465038700475638,184,19,11,13,3,13-3,0.4420216295456931,0.5687980119277644,0.3195702372256977,0.4420216295456931,0.5687980119277644,0.3195702372256977,0.8629502631031717,0.7847887497425172,103.253191443011,105.27715887626218,103.253191443011,105.27715887626218,101.95558363058728,103.03066217315217,105.14725266280176,107.35776733244327,0.440469044627626,3,0.128202997491768,1102.0,1032.0,1040.0625,1.0595517096328346,0.992248062015504,0,0.8125,-4.777583586566841,117,4,62.59091283766094
Penn,Ivy,13-15,102.45080059599717,186,104.39373739665922,206,0.4461965042629678,185,13,15,7,7,7-7,0.4895063730801513,0.5204998409867609,0.4585129051735416,0.4895063730801513,0.5204998409867609,0.4585129051735416,0.8287375866154802,0.775956220346851,104.07099391901396,104.0127605747448,104.07099391901396,104.0127605747448,101.15494555224886,102.549489882167,113.99680284486747,111.23700382338332,0.5699958066473595,3,-0.0015692526830039,956.0,940.0,924.5625,1.0340025687825325,1.0166970864598122,0,0.5,-8.489752765245811,180,168,62.48292058197288
Southern Illinois,MVC,13-19,98.1625786493564,256,100.04412821384616,109,0.4456302130774881,186,13,19,5,13,5-13,0.5538877791341926,0.4722250587693635,0.6064895690261024,0.5538877791341926,0.4722250587693635,0.6064895690261024,0.817630565320806,0.8301431935783866,105.04571105960014,102.5764804058251,105.04571105960014,102.5764804058251,96.1373264113551,101.37017763161748,107.89304507376974,100.13307505338688,0.7023187658781357,4,-0.0123662651280574,1057.0,1193.0,1137.3125,0.9293839643897346,1.048964114964005,0,0.2777777777777778,-10.858218927768414,218,199,63.30589330633653
Fresno St.,WAC,13-17,101.35220679756078,208,103.3057064899174,172,0.4453328675328799,187,13,17,6,10,6-10,0.5209884769205086,0.4618796833309497,0.5681602624243524,0.5209884769205086,0.4618796833309497,0.5681602624243524,0.8364935144451073,0.8461486214357734,103.29513542904162,102.07914755014912,103.29513542904162,102.07914755014912,101.35059720034346,104.01987528632016,103.15152023322489,113.70561952665496,0.2459632019708585,3,-0.0074956609815432,1059.0,1112.0,1058.9875,1.000011803727617,1.050059608824467,0,0.375,-10.050821293542628,209,183,65.02751613743092
Miami OH,MAC,15-17,104.79415437009808,133,106.95948588357383,248,0.4414696832292604,188,15,17,11,5,11-5,0.57354714741117,0.7006523537580287,0.4530872022616352,0.57354714741117,0.7006523537580287,0.4530872022616352,0.7742630764701957,0.6357022611945741,105.46088927942778,101.04005387739129,105.46088927942778,101.04005387739129,106.52983768206818,107.30573788698815,115.37673256299288,119.98173898213476,0.3893432349712367,6,0.0786682251356216,1141.0,1125.0,1068.5249999999996,1.067827144896002,1.0528532322594233,0,0.6875,-6.882530432830534,153,26,62.58051053506348
Canisius,MAAC,15-15,102.87076708781558,179,105.00745845041725,219,0.4411698855565469,189,15,15,9,9,9-9,0.4303257957422905,0.4070823131990208,0.4356592116628468,0.4303257957422905,0.4070823131990208,0.4356592116628468,0.8813626000297633,0.8767911427789884,100.87607464566165,103.65910475543072,100.87607464566165,103.65910475543072,103.71945669129094,105.8499375504242,100.7972076255061,93.99874760986332,0.6906234792406981,1,-0.0208431347250621,1212.0,1187.0,1168.1124999999995,1.0375712955729866,1.016169247396976,0,0.5,-9.81507354763724,204,222,64.91120504372529
LSU,SEC,11-21,96.90848287236408,283,98.96095418373676,86,0.4400348566663734,190,11,21,3,13,3-13,0.5611160114008666,0.374930572172773,0.7164643201461705,0.5611160114008666,0.374930572172773,0.7164643201461705,0.7890152381977426,0.8979589813620665,104.57315181490408,102.06636193482034,104.57315181490408,102.06636193482034,94.87025165813152,98.60221236059596,98.53171609609856,106.4894615707036,0.2904546996471325,7,-0.0725159830356845,920.0,1121.0,1053.3750000000002,0.873383173133974,1.064198409873027,0,0.1875,-11.841559124543933,243,310,64.52291420984137
Stephen F. Austin,Slnd,14-11,97.21234367412974,273,99.44572096425864,95,0.4350652454374461,191,14,11,9,7,9-7,0.3401169679798543,0.3524006096313339,0.3226213776380875,0.3401169679798543,0.3524006096313339,0.3226213776380875,0.9073562248428634,0.8480606411262739,99.4286571770146,107.15996544168078,99.4286571770146,107.15996544168078,97.12351164526348,101.3285038336954,92.1056511055664,88.58395954228331,0.6102428818531698,2,-0.044785647276328,995.0,966.0,988.6875,1.0063847272267523,0.9770529110563246,0,0.5625,-7.580411058286897,165,273,59.18832640890443
UTSA,Slnd,17-14,102.89898470285732,178,105.69487117817556,231,0.4235300311022595,192,17,14,9,7,9-7,0.3862706366018718,0.4434656830137197,0.3240286902412427,0.3862706366018718,0.4434656830137197,0.3240286902412427,0.8916734502601547,0.8693487386931688,100.96506295316176,105.25765713108136,100.96506295316176,105.25765713108136,98.5881585608969,102.07555313331324,95.2610490600454,101.21802022792052,0.3323574933657165,1,0.0108961038501115,1076.0,1062.0,1075.1374999999998,1.0008022229714806,0.98778063270977,0,0.5625,-9.077428811539349,192,134,66.50508433601682
Delaware,CAA,14-17,100.43862632157678,222,103.179784533063,168,0.4232001637561797,193,14,17,8,10,8-10,0.5414871066167071,0.4811739502375251,0.5665818945796607,0.5414871066167071,0.4811739502375251,0.5665818945796607,0.8284251093381652,0.8384287297372315,105.55893240066696,103.9584215312464,105.55893240066696,103.9584215312464,99.77820099744255,102.24860305207682,103.11647861924752,100.11923241746582,0.5840010907413469,3,0.0625759520596054,1124.0,1197.0,1129.2375,0.995361914566245,1.0600073058147643,0,0.4444444444444444,-9.34682918211605,198,45,63.06070132719171
Yale,Ivy,14-13,99.24482732345356,246,102.05588338074884,139,0.4203824741465426,194,14,13,8,6,8-6,0.4687278148598897,0.4758529629915703,0.4621116058804719,0.4687278148598897,0.4758529629915703,0.4621116058804719,0.8529167832956469,0.8234099601290079,103.59006172828916,104.61552176492208,103.59006172828916,104.61552176492208,97.66117194072358,100.2947312569342,99.61614928598428,87.11249021836734,0.8238171482277471,2,0.0514266361555771,936.0,934.0,937.775,0.9981072218815814,0.9959745141425184,0,0.5714285714285714,-7.354723464076743,162,63,65.33970585024689
Saint Joseph's,A10,11-22,105.71741725688815,113,108.79241274313932,283,0.4183069833557964,195,11,22,4,12,4-12,0.6177559351227301,0.5942540187183736,0.6289089899093616,0.6177559351227301,0.5942540187183736,0.6289089899093616,0.7879143145193356,0.7775563402528466,105.01430053374489,99.98166410476432,105.01430053374489,99.98166410476432,103.62912206544104,111.29225361529804,100.5204729731834,102.02547193635093,0.4573780591701115,4,0.0106617662522645,985.0,1106.0,983.025,1.0020091045497317,1.1250985478497495,0,0.25,-12.127074729731644,253,136,62.925271755419985
Cornell,Ivy,10-18,104.8986709984926,130,107.9532651857438,269,0.4182185029095221,196,10,18,6,8,6-8,0.5014685452821246,0.5405236230197848,0.4624134675444642,0.5014685452821246,0.5405236230197848,0.4624134675444642,0.8447389909637874,0.8092592558451303,103.10078897222576,102.6940623619844,103.10078897222576,102.6940623619844,104.88553947018912,109.06891715353528,99.94546962936906,103.998371830883,0.3876666827449935,3,-0.0758516520703944,992.0,995.0,927.1625,1.0699311070065929,1.0731667857576208,0,0.4285714285714285,-11.828327547171128,241,315,65.53767234319818
Loyola Marymount,WCC,9-21,101.84339435370065,196,104.81376590283286,211,0.4180918229343705,197,9,21,2,12,2-12,0.521280174369621,0.4337831563911198,0.5897613512532837,0.521280174369621,0.4337831563911198,0.5897613512532837,0.8389483407681593,0.8858024950822821,104.03368445927212,103.03663610942355,104.03368445927212,103.03663610942355,100.18792340418445,105.46796936086773,104.93310324388403,105.43869899356272,0.4861842647133554,3,-0.1119354953237067,969.0,1065.0,976.4,0.9924211388775092,1.0907414993854976,0,0.1428571428571428,-14.01107028994302,279,332,66.14903807890326
Columbia,Ivy,14-13,101.37204083855698,207,104.33386944465596,203,0.4179522583251759,198,14,13,6,8,6-8,0.4273438658334579,0.3895366035417444,0.4624506093900488,0.4273438658334579,0.3895366035417444,0.4624506093900488,0.8781581368485635,0.875951886483446,102.5381858593444,105.83769593994472,102.5381858593444,105.83769593994472,97.86811535587849,101.90852717033364,116.88153626243746,110.96377375400094,0.6450857280677306,1,0.0147008642981788,944.0,972.0,949.7249999999998,0.9939719392455711,1.0234541577825162,0,0.4285714285714285,-8.177949205852892,175,127,66.83951461283765
Middle Tennessee,SB,15-16,97.05908540040946,278,99.91763337638784,104,0.4173158305386279,199,15,16,10,6,10-6,0.3844177769634666,0.4662339875367906,0.3275376091231092,0.3844177769634666,0.4662339875367906,0.3275376091231092,0.8992070160069147,0.8436122684558734,101.17776472877104,105.99320911247084,101.17776472877104,105.99320911247084,94.30630737030768,96.06683371706082,102.53219739064455,105.75151698269468,0.4120430575035018,2,-0.0634929108155509,1080.0,1011.0,1085.2125,0.9951967932547772,0.9316147759079442,0,0.625,-11.40432651478278,230,297,65.46582401014027
Loyola MD,MAAC,15-15,102.71205048693132,181,105.76775406938285,232,0.4165051478115279,200,15,15,10,8,10-8,0.443097146985817,0.4381234705900269,0.4383340826370107,0.443097146985817,0.4381234705900269,0.4383340826370107,0.8679835896144646,0.841463923270611,99.97160320424749,102.83863954412944,99.97160320424749,102.83863954412944,102.57734613712292,105.8706108004198,97.36510406462936,110.15142354663982,0.1948241354812128,2,0.0063894471423898,1223.0,1214.0,1188.7875,1.0287793234703428,1.0212085843769387,0,0.5555555555555556,-9.279809214414035,196,147,64.71179036605905
Lehigh,Pat,16-15,102.16275635936552,191,105.23997892897027,227,0.4154998623209124,201,16,15,6,8,6-8,0.3930133673244179,0.4167467668764101,0.3575904442681949,0.3930133673244179,0.4167467668764101,0.3575904442681949,0.8877943463959793,0.8618644281712666,100.06792289503464,104.47075306264608,100.06792289503464,104.47075306264608,100.10352223790515,106.27513046338706,92.47086948602464,99.11135532523998,0.3105543352066994,2,-0.0172849741860672,1037.0,1037.0,1009.6125000000002,1.0271267441716498,1.0271267441716498,0,0.4285714285714285,-9.922405651176533,206,210,69.90448613434445
McNeese St.,Slnd,17-12,105.34834995062582,117,108.55602212300248,280,0.4146124705424926,202,17,12,11,5,11-5,0.3984892368957617,0.5444077010160056,0.3011643039245785,0.3984892368957617,0.5444077010160056,0.3011643039245785,0.8743809998732854,0.7476750090382658,100.88022555527478,104.77559261960182,100.88022555527478,104.77559261960182,104.8830352199808,105.9418509078554,93.68373911378958,101.9876756834037,0.2735541223730255,3,0.0523704591259113,1198.0,1112.0,1100.2125,1.088880557165093,1.0107138393719397,0,0.6875,-6.306722940690688,139,62,64.9892616217295
Tulane,CUSA,10-17,101.82720861612673,198,105.01575171162986,220,0.4122723142203389,203,10,17,3,13,3-13,0.5156021952423276,0.3057658738120677,0.6310348036025738,0.5156021952423276,0.3057658738120677,0.6310348036025738,0.8304891577322714,0.8794218209413989,102.84796108930148,103.15176476818424,102.84796108930148,103.15176476818424,103.35239774617703,105.5660481793199,99.01543741692856,97.2807831149202,0.5506394053527616,3,-0.0591632162871048,1035.0,1113.0,1026.3375,1.0084402060725637,1.0844385984142642,0,0.1875,-10.49240829388817,215,289,64.32176224691472
Denver,SB,13-17,99.35913170805112,239,102.52274283986372,154,0.4108498091207636,204,13,17,9,7,9-7,0.4195162010095387,0.5362580011269779,0.3353280153715811,0.4195162010095387,0.5362580011269779,0.3353280153715811,0.8890684672598387,0.8273741270644073,101.64496601347744,105.52359084144749,101.64496601347744,105.52359084144749,100.52849040516938,99.19283893355956,121.71456039170172,137.19827193994223,0.2014739362887986,2,-0.0794788981532939,983.0,917.0,942.875,1.0425560121967388,0.9725573379292058,0,0.5625,-12.05076320710706,252,319,56.502025713937776
Mercer,ASun,14-18,100.99059187918994,213,104.328020570889,202,0.4076001662603248,205,14,18,11,9,11-9,0.4570697630269151,0.5618451052065401,0.3828399209425756,0.4570697630269151,0.5618451052065401,0.3828399209425756,0.851250594064229,0.8007322652366631,101.12760840110094,102.72919091886494,101.12760840110094,102.72919091886494,98.30485398337164,103.16799377154672,104.4724562773934,107.9456152676747,0.407068623042096,4,-0.0356608220170988,1355.0,1354.0,1358.2499999999998,0.9976072151665748,0.996870973679367,0,0.55,-11.324108007230102,226,257,65.44612896043148
Maine,AE,14-15,105.15469567570564,120,108.95058232598429,286,0.3994370572706807,206,14,15,9,7,9-7,0.3789505027639916,0.4809932834487722,0.3138602698149347,0.3789505027639916,0.4809932834487722,0.3138602698149347,0.8790652447654941,0.7944548747798956,100.01506870156484,105.10060980959386,100.01506870156484,105.10060980959386,106.34180976098924,108.8380653873356,108.54528225276712,103.60307149055812,0.6308593624379628,3,-0.060594922476538,1127.0,1060.0,1031.725,1.0923453439627808,1.0274055586517723,0,0.5625,-10.126088086641191,212,292,64.49535199873124
William & Mary,CAA,9-21,103.71026226897008,158,107.56884713511973,261,0.3964939913484811,207,9,21,4,14,4-14,0.5260090485431191,0.4215613110071624,0.5795401952946759,0.5260090485431191,0.4215613110071624,0.5795401952946759,0.8244202361719282,0.8163306099097513,103.95848388010684,102.92316558195007,103.95848388010684,102.92316558195007,105.23164497325064,106.9461222484427,99.26101213572204,102.6355808864728,0.4050502832894028,4,-0.0996789316351287,1175.0,1254.0,1133.8375,1.0363037031320628,1.1059785904064736,0,0.2222222222222222,-13.623293200024476,274,330,62.860493696617795
Siena,MAAC,13-18,99.63185413602378,235,103.35345067371256,174,0.3961012941307956,208,13,18,8,10,8-10,0.4880241580688389,0.5672642194919469,0.4405493691271818,0.4880241580688389,0.5672642194919469,0.4405493691271818,0.8615869904460031,0.8274783886565781,102.5859745697728,103.22497569793089,102.5859745697728,103.22497569793089,98.01559003388054,102.46430491601438,107.32700844306616,95.60078883706096,0.7909301821242108,1,-0.0152258188667142,1194.0,1215.0,1222.65,0.976567292356766,0.9937430990062568,0,0.4444444444444444,-11.669986077339534,237,202,67.4295036820969
DePaul,BE,7-24,103.22217284529476,170,107.11556350340946,252,0.3951337809426071,209,7,24,1,17,1-17,0.6781263994203518,0.4184739096079739,0.8377849607511476,0.6781263994203518,0.4184739096079739,0.8377849607511476,0.6995086817261637,0.9088829850401904,107.6835381887377,99.08005467064368,107.6835381887377,99.08005467064368,104.82191204520944,107.23801021381703,117.12305806376794,121.0778501222385,0.4056690766255612,13,-0.0557072778521185,1161.0,1421.0,1205.5875,0.9630159569504494,1.178678445156407,0,0.0555555555555555,-11.903721470822472,247,286,68.02419874587054
Wyoming,MWC,8-21,99.09257461887776,248,102.90883303704548,160,0.3930348353811851,210,8,21,3,13,3-13,0.5860536707335933,0.3913385191378251,0.7368686025233825,0.5860536707335933,0.3913385191378251,0.7368686025233825,0.7778785793901742,0.9018420009600686,105.19987192087382,101.36680252373026,105.19987192087382,101.36680252373026,98.96027010860288,102.19519391357927,104.74350770589784,105.63229070670748,0.4757266977291509,8,-0.076962142831054,1009.0,1208.0,1095.6625,0.9209040192577552,1.1025292916386205,0,0.1875,-12.298184912435602,257,316,65.89106548576179
Appalachian St.,SC,14-15,104.7102424026461,136,108.7513302110714,282,0.3928208891280078,211,14,15,10,8,10-8,0.4646110624269484,0.6251944116572679,0.3897057251411333,0.4646110624269484,0.6251944116572679,0.3897057251411333,0.8516892186027181,0.7445356013938976,103.53183798080184,105.0197669529057,103.53183798080184,105.0197669529057,102.91384721116589,106.62715625088389,107.52722930573954,109.53616829521202,0.4469818319141226,2,0.0347536844768827,1305.0,1277.0,1221.4125,1.0684351109883026,1.0455108327448754,0,0.5555555555555556,-8.858101386482929,187,95,65.97122580789262
St. Francis NY,NEC,15-15,98.04019171714356,258,101.95901979224078,136,0.3891884773744861,212,15,15,10,8,10-8,0.3849308808195827,0.418856303410223,0.3519567242706626,0.3849308808195827,0.418856303410223,0.3519567242706626,0.8985755529362505,0.8607270240737278,100.529315062954,105.66887706416288,100.529315062954,105.66887706416288,96.05248441500532,100.751697804136,98.80700996965382,126.34899956262282,0.0558501506990771,2,-0.0197581426264666,1198.0,1181.0,1208.725,0.9911270140023576,0.9770626072928084,0,0.5555555555555556,-10.416424441251396,213,217,66.12539264954411
Houston,CUSA,10-18,102.43569035893825,187,106.57141966657778,238,0.3881317741402942,213,10,18,4,12,4-12,0.5346482841372716,0.3738821554399925,0.6339844903296593,0.5346482841372716,0.3738821554399925,0.6339844903296593,0.8504694846344659,0.9225164250493862,103.0278088685948,101.95993697155023,103.0278088685948,101.95993697155023,104.31608222726796,104.92680747876038,106.76308371485256,108.77652883721863,0.4464909895561202,1,-0.0225388634741782,1050.0,1128.0,1040.075,1.0095425810638656,1.0845371728000384,0,0.25,-11.77966721532634,239,226,65.16022468113778
Illinois St.,MVC,12-19,97.75607810230396,263,101.71823063067065,133,0.3877194830502365,214,12,19,4,14,4-14,0.4997632712857104,0.3347582762271233,0.6127739934443861,0.4997632712857104,0.3347582762271233,0.6127739934443861,0.8548264091019943,0.924704710714202,103.22112028826412,103.514894373997,103.22112028826412,103.514894373997,96.25085243318443,101.3064164602432,125.83762273820533,146.54777280501085,0.1477787851609127,3,-0.0384023462528826,1062.0,1184.0,1129.3625000000002,0.9403535180245493,1.0483790634096668,0,0.2222222222222222,-12.438618964257191,259,262,61.869661871885235
Charlotte,A10,10-20,100.75305492735752,218,104.85175037549888,213,0.3873270877272536,215,10,20,2,14,2-14,0.5640527817921694,0.4896143993183289,0.6291863664567799,0.5640527817921694,0.4896143993183289,0.6291863664567799,0.8095243745213776,0.8596224358574469,103.710933649848,101.23296800467074,103.710933649848,101.23296800467074,99.09605098323556,105.1296351179964,106.07128952785791,110.91417135605444,0.3743920246477134,5,-0.0267137708461107,1036.0,1168.0,1082.9125,0.9566793254302632,1.0785728302148143,0,0.125,-11.914229133006328,248,235,64.1984125361329
Stony Brook,AE,14-17,94.40603102269708,303,98.308609165034,78,0.3856045497258853,216,14,17,8,8,8-8,0.3662329409107894,0.4011883079356682,0.3155512440497649,0.3662329409107894,0.4011883079356682,0.3155512440497649,0.8907770551348633,0.8328979579980174,100.66968338650196,106.1122428457549,100.66968338650196,106.1122428457549,90.4107092219487,96.5609270030844,95.60036087249344,100.05003783386402,0.3721091291650582,2,-0.0851274289744919,950.0,936.0,1013.275,0.9375539710345168,0.9237373861982188,0,0.5,-12.261241758934364,256,322,62.5728313589463
Western Kentucky,SB,16-16,100.84620128714272,217,105.16741567797648,225,0.3816608833566772,217,16,16,8,8,8-8,0.4165737604759629,0.5451990296138493,0.3318944869050013,0.4165737604759629,0.5451990296138493,0.3318944869050013,0.8872346934373088,0.8129707093820537,101.45839702000364,104.87683586098768,101.45839702000364,104.87683586098768,101.05171050794536,106.5028708902642,131.8854108705509,145.05640924595275,0.2507387098492888,2,0.0166816675094274,1120.0,1109.0,1068.775,1.0479287034221425,1.037636546513532,0,0.5,-10.670154425277229,216,126,67.07544640873652
UC Irvine,BW,12-19,102.354953268271,189,107.08706418286052,250,0.3729111536309013,218,12,19,6,10,6-10,0.4432670825925501,0.4426663923287363,0.4295281783571697,0.4432670825925501,0.4426663923287363,0.4295281783571697,0.8657862905196491,0.8292222137924995,101.7270938734992,103.59982735584911,101.7270938734992,103.59982735584911,101.0918206942742,106.63585167644725,96.09727752130772,96.00881543927812,0.502647767413544,3,-0.0651690990569135,1213.0,1248.0,1180.2125,1.027781014012307,1.057436690426512,0,0.375,-13.111707283011112,270,300,69.94727352547154
Tennessee Tech,OVC,17-13,100.07561054395195,227,104.74372886113797,210,0.3718489682328069,219,17,13,12,6,12-6,0.3909102141614112,0.3894390010109189,0.3658283776657456,0.3909102141614112,0.3894390010109189,0.3658283776657456,0.8936186083592191,0.8512138082557547,100.3017378187802,105.44878543750958,100.3017378187802,105.44878543750958,100.17590310658537,105.23759247914104,86.49190429018842,95.5971303008316,0.2402959210602158,1,0.0570772188626417,1306.0,1295.0,1270.85,1.0276586536570012,1.0190030294684658,0,0.6666666666666666,-7.540187186119216,164,55,69.49281250670185
Arkansas St.,SB,15-15,99.62675677964978,237,104.28790558853674,199,0.3714892501348814,220,15,15,11,5,11-5,0.4197808479920598,0.5240805894617733,0.3383721277830904,0.4197808479920598,0.5240805894617733,0.3383721277830904,0.8752191634740922,0.7972007345075601,101.75602904749805,104.90530848604249,101.75602904749805,104.90530848604249,99.65399357347846,103.12090098405362,120.78282746326944,141.15942383890223,0.1427295723044903,2,0.0276012227057311,1068.0,1016.0,1023.525,1.043452773503334,0.9926479568159058,0,0.6875,-9.580483716134616,199,109,64.13511008858238
UNC Wilmington,CAA,13-18,101.43671903513588,204,106.22139962040492,237,0.3705075306232277,221,13,18,7,11,7-11,0.4854187615045812,0.4008794263207664,0.548356518433497,0.4854187615045812,0.4008794263207664,0.548356518433497,0.8285405238227923,0.8256179271826464,104.09213351488717,104.06175062993856,104.09213351488717,104.06175062993856,100.26842910733046,104.93003129871931,92.7310513469412,105.29996337693676,0.1881980681278703,5,-0.0070161915421592,1158.0,1233.0,1136.5624999999998,1.0188616992026398,1.084850151223536,0,0.3888888888888889,-10.842955286741525,217,181,61.42207364502925
Georgia St.,CAA,12-19,94.90961741455696,294,99.5163161114556,97,0.3670111590658309,222,12,19,6,12,6-12,0.4711888248202414,0.2755702251700085,0.5755584175295434,0.4711888248202414,0.2755702251700085,0.5755584175295434,0.8575833921498687,0.9498304979709306,103.50211447816694,104.59550199144633,103.50211447816694,104.59550199144633,93.28946187173216,98.41215613039893,88.27698525661376,94.7034320702318,0.308292469188942,4,-0.0388241668335995,1083.0,1173.0,1148.9,0.942640786839586,1.0209765862999391,0,0.3333333333333333,-12.639254796430274,262,263,63.02366717829264
Little Rock,SB,17-17,100.8950220006774,216,105.81551045573909,233,0.3664237321444535,223,17,17,7,9,7-9,0.4278329306203944,0.5531462843355965,0.3379152688124066,0.4278329306203944,0.5531462843355965,0.3379152688124066,0.9001270643018049,0.8454380739270869,102.20046434949316,105.21357828999074,102.20046434949316,105.21357828999074,101.328713359907,108.6630877526331,0.0,0.0,0.0,0,0.0432269766607276,1116.0,1123.0,1065.15,1.0477397549640897,1.0543115993052623,0,0.4375,-10.904558782761294,219,78,63.92353703974166
