season,round,round_num,team1,team2,seed1,seed2,seed_diff,seed_sum,seed_diff_sq,abs_seed_diff,higher_seed_is_team1,round_x_seeddiff,is_upset_seed,seed1_sq,seed2_sq,seed_product,log_seed_ratio,target,score_diff,SRS_diff,SOS_diff,eFG%_diff,TOV%_diff,SRS_sum,AdjOE_diff,AdjDE_diff,Barthag_diff,AdjTempo_diff,WAB_diff,AdjOE_avg,OE_vs_DE_1,OE_vs_DE_2,AdjDE_avg,AdjTempo_avg,ORtg_diff,Pace_diff,ORB%_diff,Pace_avg,ORtg_avg
2016,E8,4,UNC,Notre Dame,1.0,6.0,-5.0,7.0,25.0,5.0,1,-20.0,0,1.0,36.0,6.0,1.791759469228055,1,14.0,,,,,,5.285260183858341,-8.362021782153136,0.13321828056358953,6.17678450888647,6.210579454824675,121.62147406670692,19.827734002045744,22.90449560034054,100.25535926551379,67.68917632729661,,,,,
2016,R64,1,Virginia,Hampton,1.0,16.0,-15.0,17.0,225.0,15.0,1,-15.0,0,1.0,256.0,16.0,2.772588722239781,1,36.0,30.78,19.57,0.08400000000000002,-2.5,13.299999999999999,21.476718622751832,-16.19419503242173,0.6886429659611762,-10.042111333849725,14.7967659742358,110.0407382904625,12.44719868486905,7.16467509453895,100.2348014007585,65.96660440040705,14.0,-10.200000000000003,-4.800000000000001,66.6,108.0
2016,R64,1,Texas Tech,Butler,8.0,9.0,-1.0,17.0,1.0,1.0,1,-1.0,0,64.0,81.0,72.0,0.11778303565638346,0,-10.0,-4.050000000000001,2.7,-0.026000000000000023,3.0,28.87,-5.387421295347522,0.2612552570166997,-0.0710173587204126,-1.939964183285781,-0.822306666066253,116.37908217044293,13.919541013736776,19.0457070520676,99.89645813754073,67.31181622271939,-7.299999999999997,-3.0999999999999943,-0.9000000000000021,68.25,110.35
2016,R64,1,Purdue,Little Rock,5.0,12.0,-7.0,17.0,49.0,7.0,1,-7.0,0,25.0,144.0,60.0,0.8754687373538999,0,-2.0,13.05,9.22,0.016000000000000014,1.3000000000000007,27.290000000000003,9.476462245065647,-2.91658196560131,0.14874667443227219,5.050824241971881,2.2468481168909284,113.38766071101108,20.85145448435472,14.29157420489038,95.81614636638852,65.45317051477286,4.6000000000000085,3.299999999999997,7.0,66.15,111.4
2016,R64,1,Iowa State,Iona,4.0,13.0,-9.0,17.0,81.0,9.0,1,-9.0,0,16.0,169.0,52.0,1.1786549963416462,1,13.0,13.34,11.94,0.03299999999999992,-1.3000000000000007,20.52,11.919739390861622,-2.8682002913877795,0.22344714197897597,-0.25356163375650453,6.870761624678774,116.12426909940687,19.048553243167902,9.99701414369406,101.6014854059759,71.57988546035124,3.5999999999999943,-1.0,-3.099999999999998,72.0,111.3
2016,R64,1,Seton Hall,Gonzaga,6.0,11.0,-5.0,17.0,25.0,5.0,1,-5.0,0,36.0,121.0,66.0,0.6061358035703155,0,-16.0,-2.2600000000000016,4.049999999999999,-0.05500000000000005,1.6999999999999993,31.580000000000002,-6.841234564797361,-3.0752551927730565,-0.02553788536342516,2.2158372189897477,3.0984810366892535,114.95216333632877,15.935468137509446,25.851957895079863,94.05845032003411,68.42391216175834,-10.900000000000006,2.6000000000000085,2.4000000000000057,69.4,109.95
2016,R64,1,Utah,Fresno State,3.0,14.0,-11.0,17.0,121.0,11.0,1,-11.0,0,9.0,196.0,42.0,1.540445040947149,1,11.0,10.23,6.549999999999999,0.07000000000000006,2.9000000000000004,20.77,9.270212887558301,-2.780754468742927,0.212930767544536,-2.9026566968124143,6.390202676536789,111.87356200217314,15.36762801091325,8.878169592097876,99.75066320066759,67.46273519095448,6.799999999999997,-2.3999999999999915,-0.9000000000000021,68.9,109.1
2016,R64,1,Dayton,Syracuse,7.0,10.0,-3.0,17.0,9.0,3.0,1,-3.0,0,49.0,100.0,70.0,0.3566749439387324,0,-19.0,-3.2799999999999994,-4.99,0.015000000000000013,1.0,25.96,-6.203267988712653,-1.0952757882508308,-0.06693417465024543,2.931557898493878,2.850484010647368,109.41723668166983,11.588398207456223,18.886941984419707,94.17956658573186,66.10676680318038,-2.200000000000003,3.6999999999999886,-4.699999999999999,66.75,105.6
2016,R64,1,Michigan State,Middle Tennessee,2.0,15.0,-13.0,17.0,169.0,13.0,1,-13.0,0,4.0,225.0,30.0,2.0149030205422647,0,-9.0,19.93,7.640000000000001,0.04499999999999993,-0.40000000000000036,25.25,18.56872454320343,-3.2591913659188805,0.31690289866376253,-0.8408159643231414,10.339194479048011,114.11224837025767,23.070149158081037,7.760615980796487,98.69686580081893,67.13202859695278,13.899999999999991,-2.299999999999997,7.899999999999999,67.94999999999999,111.65
2016,R32,2,Virginia,Butler,1.0,9.0,-8.0,10.0,64.0,8.0,1,-16.0,0,1.0,81.0,9.0,2.1972245773362196,1,8.0,5.579999999999998,3.5699999999999994,0.02200000000000002,0.6999999999999993,38.5,1.706304783721734,-7.62812662448475,0.07305040804844465,-7.336249580880086,6.575536045195495,119.92594520997756,21.013267092806032,26.935088933569048,95.95176719679,64.61367352392223,1.0,-8.299999999999997,-2.3000000000000007,65.65,114.5
2016,R32,2,Little Rock,Iowa State,12.0,4.0,8.0,16.0,64.0,8.0,0,16.0,1,144.0,16.0,48.0,-1.0986122886681098,0,-17.0,-9.809999999999999,-11.92,-0.050999999999999934,-0.5,24.05,-13.434709206359429,-2.8929479110928185,-0.12577725129070816,-8.525346249686052,-1.3189346717437633,115.36678419165797,8.482044328196253,24.8097014456485,98.7209113047356,67.19043151862996,-4.0,-7.0,1.7999999999999972,68.0,111.1
2016,R32,2,Gonzaga,Utah,11.0,3.0,8.0,14.0,64.0,8.0,0,16.0,1,121.0,9.0,33.0,-1.2992829841302609,1,23.0,1.4200000000000017,-4.559999999999999,-0.0040000000000000036,-1.3000000000000007,32.42,1.864112172775151,-2.764208049875478,0.04596810368153126,1.3045867097151955,-3.473853688615583,117.44072453233987,20.01249465243133,20.912590529531656,96.97818194135837,66.66370019740586,2.9000000000000057,0.3999999999999915,2.099999999999998,67.9,113.95
2016,R32,2,Syracuse,Middle Tennessee,10.0,15.0,-5.0,25.0,25.0,5.0,1,-10.0,0,100.0,225.0,150.0,0.4054651081081644,1,25.0,11.959999999999999,10.45,-0.017000000000000015,0.3000000000000007,17.28,7.6909845773701875,-5.599257003921082,0.255042359016024,-2.911448725180918,2.6921594278567835,108.67337838734106,12.192409192247794,10.100681618798689,97.52683298181782,66.0967122165239,2.0,-4.199999999999989,4.299999999999997,67.0,105.7
2016,S16,3,Virginia,Iowa State,1.0,4.0,-3.0,5.0,9.0,3.0,1,-9.0,0,1.0,16.0,4.0,1.3862943611198906,1,13.0,5.109999999999999,0.9599999999999991,-0.02299999999999991,-0.9000000000000004,38.97,-1.3050411929992691,-8.02968137573437,0.050592156015812795,-10.507555909990792,5.1284356567766824,121.43161819833804,20.611712341556412,29.94643491029005,96.15254457241483,66.19932668847758,1.9000000000000057,-10.0,3.6999999999999993,66.5,114.05
2016,S16,3,Gonzaga,Syracuse,11.0,10.0,1.0,21.0,1.0,1.0,0,3.0,1,121.0,100.0,110.0,-0.0953101798043249,0,-3.0,2.3000000000000025,-5.52,0.052000000000000046,-0.6000000000000014,31.54,5.853909942701293,0.8688734365633621,0.04250296649666696,2.6750056983300254,2.496218594486386,115.44582564737681,23.64557613887017,16.922792759605514,95.16164119813897,65.97849070309846,8.700000000000003,3.1999999999999886,-1.1000000000000014,66.5,111.05000000000001
2016,E8,4,Virginia,Syracuse,1.0,10.0,-9.0,11.0,81.0,9.0,1,-36.0,0,1.0,100.0,10.0,2.302585092994046,0,-6.0,7.42,1.3699999999999992,0.04700000000000004,-2.1000000000000014,36.66,8.260226925812262,-2.5895005953096444,0.07880329298551492,-3.6954391204512476,8.946172754191812,116.64898413893229,26.051893121981138,20.38116679147852,93.43245418220246,62.79326829370781,8.299999999999997,-3.4000000000000057,-3.599999999999998,63.2,110.85
2016,R64,1,Kansas,Austin Peay,1.0,16.0,-15.0,17.0,225.0,15.0,1,-15.0,0,1.0,256.0,16.0,2.772588722239781,1,26.0,29.91,14.200000000000001,0.04799999999999993,-1.3000000000000007,17.830000000000002,17.082674188080517,-18.59511130398404,0.6063662981822384,-0.3689379576508145,22.594112564796546,113.05900545057646,11.618145273088984,13.130582388992508,100.68464161953571,69.42595704470499,8.699999999999989,-0.7999999999999972,-0.7000000000000028,70.1,110.75
2016,R64,1,Colorado,UConn,8.0,9.0,-1.0,17.0,1.0,1.0,1,-1.0,0,64.0,81.0,72.0,0.11778303565638346,0,-7.0,-3.8500000000000014,1.3599999999999994,-0.028000000000000025,1.8000000000000007,27.93,-2.817606515942927,1.5369186330973577,-0.06545853687687486,3.0645522315682285,-0.5051418515067699,110.02901002775334,13.97565274416543,15.256340627011,95.41301334216513,67.4819981607702,-2.700000000000003,4.700000000000003,6.799999999999997,68.44999999999999,107.65
2016,R64,1,Maryland,South Dakota State,5.0,12.0,-7.0,17.0,49.0,7.0,1,-7.0,0,25.0,144.0,60.0,0.8754687373538999,1,5.0,11.27,9.530000000000001,0.040000000000000036,1.9000000000000021,22.150000000000002,4.473303614306758,-4.460617807156694,0.14387657538019016,-1.228137643817746,5.038508095257522,113.746060616325,13.991216252209341,13.978530445059278,99.76118726769069,67.66409034112553,1.2999999999999972,-1.5,-3.8999999999999986,68.05,111.44999999999999
2016,R64,1,California,Hawaii,4.0,13.0,-9.0,17.0,81.0,9.0,1,-9.0,0,16.0,169.0,52.0,1.1786549963416462,0,-11.0,6.360000000000001,8.91,0.0020000000000000018,-0.5,24.42,5.436197728370601,-2.1000985505401673,0.10432272782895935,-2.5758451301864227,1.3412517034471594,110.50260444492201,17.270438146329,13.934338968498565,94.90021588750824,69.23675931954985,1.2000000000000028,-3.3999999999999915,1.5,69.9,107.9
2016,R64,1,Arizona,Wichita State,6.0,11.0,-5.0,17.0,25.0,5.0,1,-5.0,0,36.0,121.0,66.0,0.6061358035703155,0,-10.0,1.3999999999999986,2.99,0.04600000000000004,3.0,36.18,5.740789274172997,7.823984683934825,-0.030908722645541786,2.3048135427014813,3.191298656687073,113.94116241673194,27.843286726340878,14.278512768233057,92.88026266944496,67.0137750656009,4.0,3.700000000000003,3.1999999999999993,67.94999999999999,110.8
2016,R64,1,Miami (FL),Buffalo,3.0,14.0,-11.0,17.0,121.0,11.0,1,-11.0,0,9.0,196.0,42.0,1.540445040947149,1,7.0,17.18,9.79,0.04300000000000004,-1.4000000000000004,19.86,14.208103409925045,-5.662079248387187,0.34135615329730207,-5.900807743617392,12.515495216290553,113.21958438711283,16.966783927235838,8.42075976569798,100.52581254064593,69.09978808277674,7.3999999999999915,-6.3999999999999915,-2.3000000000000043,69.4,109.6
2016,R64,1,Iowa,Temple,7.0,10.0,-3.0,17.0,9.0,3.0,1,-3.0,0,49.0,100.0,70.0,0.3566749439387324,1,2.0,9.32,2.1400000000000006,0.04300000000000004,0.7999999999999989,24.700000000000003,8.420183693472353,-1.7699803005681503,0.1611724859073379,3.3192258644544808,2.0569958094960694,111.38391434620307,17.04325955294169,10.393056160037489,97.66575648971349,67.28100059627343,9.099999999999994,3.299999999999997,2.6999999999999993,67.44999999999999,106.95
2016,R64,1,Villanova,UNC Asheville,2.0,15.0,-13.0,17.0,169.0,13.0,1,-13.0,0,4.0,225.0,30.0,2.0149030205422647,1,30.0,22.979999999999997,12.96,0.05600000000000005,-1.5,25.18,21.684693445295608,-8.559717070667645,0.4187991404223076,-4.3814904306766636,15.09883682420445,113.13224025010088,23.453649410846197,10.328673036218234,96.24107902656866,67.94781964954569,9.700000000000003,-3.1000000000000085,-3.8999999999999986,68.85,110.65
2016,R32,2,Kansas,UConn,1.0,9.0,-8.0,10.0,64.0,8.0,1,-16.0,0,1.0,81.0,9.0,2.1972245773362196,1,12.0,7.98,4.94,0.04799999999999993,1.5,39.760000000000005,10.162529258891922,-3.257468058072746,0.09647776309750333,3.2917660208934905,10.21335805178807,116.51907791517075,26.95578851900028,20.050727318181103,93.01581999658006,67.59560505543283,6.099999999999994,3.6000000000000085,3.799999999999997,67.9,112.05
2016,R32,2,Maryland,Hawaii,5.0,13.0,-8.0,18.0,64.0,8.0,1,-16.0,0,25.0,169.0,65.0,0.9555114450274363,1,13.0,7.6800000000000015,9.350000000000001,0.03500000000000003,0.8000000000000007,25.740000000000002,8.198206842741655,1.5806132013340175,0.08794331197403471,-3.474660365426402,3.0632016570540723,111.88360900210755,20.032447260700053,10.25362721662438,96.74057176344533,68.78735170192985,4.799999999999997,-4.299999999999997,-2.5,69.44999999999999,109.69999999999999
2016,R32,2,Wichita State,Miami (FL),11.0,3.0,8.0,14.0,64.0,8.0,0,16.0,1,121.0,9.0,33.0,-1.2992829841302609,0,-8.0,-1.129999999999999,-6.449999999999999,-0.052000000000000046,-1.8000000000000007,35.91,-9.252868312429925,-8.726502588974782,0.011175984015929008,-0.28801591671788174,-6.585463098428871,115.69720193586039,13.3759948631931,31.355365764597806,93.33152162196495,66.0053762526091,-4.5,-0.10000000000000853,1.8000000000000007,66.15,111.05
2016,R32,2,Iowa,Villanova,7.0,2.0,5.0,9.0,25.0,5.0,0,10.0,1,49.0,4.0,14.0,-1.252762968495368,0,-19.0,-7.069999999999997,-1.0,-0.04800000000000004,-1.8000000000000007,41.09,-8.380580779809435,4.819545848194565,-0.08356621380427542,3.183539094293309,-6.940934111475848,119.78429658284396,23.632785701704407,27.193820633319277,94.37099341533212,67.34884398135402,-4.0,1.7999999999999972,3.8000000000000007,68.19999999999999,113.5
2016,S16,3,Kansas,Maryland,1.0,5.0,-4.0,6.0,16.0,4.0,1,-12.0,0,1.0,25.0,5.0,1.6094379124341003,1,16.0,7.16,2.91,0.008999999999999897,-1.1000000000000014,40.58,5.6176301211383475,-6.143792396568642,0.08388295940689783,2.191466546662923,7.430141852759258,118.79152748404755,24.069464180504383,24.595626455934678,94.45898216582802,68.14575479254812,3.0,2.4000000000000057,3.6999999999999957,68.5,113.6
2016,S16,3,Miami (FL),Villanova,3.0,2.0,1.0,5.0,1.0,1.0,0,3.0,1,9.0,4.0,6.0,-0.40546510810816444,0,-23.0,-5.559999999999999,0.9799999999999986,-0.019000000000000017,0.09999999999999964,42.599999999999994,-3.650950880673321,5.733552425217496,-0.052273237839458586,0.39230977676066914,-2.086217106876023,122.14911153241202,28.36241560084052,26.279814056296345,94.82799670384358,65.9532293225877,-2.200000000000003,-1.0999999999999943,1.8999999999999986,66.75,114.4
2016,E8,4,Kansas,Villanova,1.0,2.0,-1.0,3.0,1.0,1.0,1,-4.0,0,1.0,4.0,2.0,0.6931471805599453,0,-5.0,-0.2099999999999973,1.5099999999999998,0.0029999999999998916,1.0999999999999996,47.95,-2.3742444281319592,-0.5741345236911428,-0.004881512124436438,3.4844136316722114,2.4920003987150565,122.7874647586827,29.639122053381882,32.587501005204984,91.67415322938928,67.49928125004348,-0.4000000000000057,2.4000000000000057,4.299999999999997,68.5,115.3
2016,R64,1,Oregon,Holy Cross,1.0,16.0,-15.0,17.0,225.0,15.0,1,-15.0,0,1.0,256.0,16.0,2.772588722239781,1,39.0,29.25,14.75,0.04600000000000004,-1.0,6.850000000000001,21.160577952131135,-10.518657618320802,0.6600579396492312,4.445184021013617,20.967709365001465,108.53231525239926,11.474802341903981,0.8328820080936481,102.37847307740043,65.87448901791379,14.399999999999991,4.900000000000006,11.100000000000001,67.05,105.6
2016,R64,1,Saint Joseph's,Cincinnati,8.0,9.0,-1.0,17.0,1.0,1.0,1,-1.0,0,64.0,81.0,72.0,0.11778303565638346,1,2.0,-3.09,-0.3200000000000003,0.019000000000000017,-1.3999999999999986,27.29,4.187988979765194,4.069333266817921,-0.007068937704040823,4.905311534223401,3.2028870786184074,113.04827043857424,20.52082646434468,12.263504217761565,96.65610509752112,67.57167208838669,0.7999999999999972,4.599999999999994,-8.400000000000002,67.8,109.30000000000001
2016,R64,1,Baylor,Yale,5.0,12.0,-7.0,17.0,49.0,7.0,1,-7.0,0,25.0,144.0,60.0,0.8754687373538999,0,-4.0,7.049999999999999,10.79,-0.008000000000000007,-0.8999999999999986,25.21,8.901694627107005,4.042213919269358,0.05459001884424275,0.6441596634687698,3.3836055735384427,114.4355391744435,22.418630004480477,9.474721458104113,98.4888634431512,66.1680083895259,1.2999999999999972,0.6999999999999886,0.7000000000000028,67.25,112.15
2016,R64,1,Duke,UNC Wilmington,4.0,13.0,-9.0,17.0,81.0,9.0,1,-9.0,0,16.0,169.0,52.0,1.1786549963416462,1,8.0,12.98,10.24,0.025000000000000022,-1.3000000000000007,25.48,11.553014825847939,-1.966672130789675,0.1936269156272057,-2.638393424376872,4.812451149621818,116.14731834313818,19.985806378106787,10.399463683048523,100.95468331256052,69.11835824357678,7.700000000000003,-2.8999999999999915,0.7999999999999972,69.85,113.85
2016,R64,1,Texas,Northern Iowa,6.0,11.0,-5.0,17.0,25.0,5.0,1,-5.0,0,36.0,121.0,66.0,0.6061358035703155,0,-3.0,6.020000000000001,7.2700000000000005,-0.041000000000000036,-1.0,23.58,2.1480028943010154,-0.5730154582236224,0.040747317286546125,2.606254552493695,5.053512062769853,111.74396588148583,15.189784908396206,13.614797472318813,97.34167469112833,64.11022869490392,-0.10000000000000853,2.700000000000003,13.099999999999998,65.44999999999999,106.15
2016,R64,1,Texas A&M,Green Bay,3.0,14.0,-11.0,17.0,121.0,11.0,1,-11.0,0,9.0,196.0,42.0,1.540445040947149,1,27.0,17.29,9.12,0.01200000000000001,0.8000000000000007,19.61,6.075695929977485,-11.770681724195086,0.33440703908322034,-8.900862551249176,9.511727752438304,110.89927270884354,8.83646798762554,14.53145378184314,99.2153118241092,71.93372464870745,2.8000000000000114,-8.700000000000003,3.700000000000003,72.94999999999999,108.5
2016,R64,1,Oregon State,VCU,7.0,10.0,-3.0,17.0,9.0,3.0,1,-3.0,0,49.0,100.0,70.0,0.3566749439387324,0,-8.0,-3.4399999999999995,4.91,-0.01100000000000001,0.7000000000000011,24.22,-2.0313323181769363,4.031668975037505,-0.09467155473958533,-2.320239742680755,0.2948047943602932,111.89419885174685,15.718555035147887,13.718218378287318,97.17581214502925,68.2367573225909,-4.900000000000006,-1.3999999999999915,-4.0000000000000036,69.1,107.55
2016,R64,1,Oklahoma,Cal State Bakersfield,2.0,15.0,-13.0,17.0,169.0,13.0,1,-13.0,0,4.0,225.0,30.0,2.0149030205422647,1,14.0,17.18,16.29,0.04600000000000004,0.7000000000000011,22.340000000000003,14.482411605532036,-2.133684362859327,0.2211083088686544,2.4260809871018694,11.261790305922272,111.85240842978962,22.46387319678395,10.115145954111242,95.56289885434202,68.71516258882924,5.200000000000003,2.5999999999999943,-3.6000000000000014,69.7,108.4
2016,R32,2,Oregon,Saint Joseph's,1.0,8.0,-7.0,9.0,49.0,7.0,1,-14.0,0,1.0,64.0,8.0,2.0794415416798357,1,5.0,5.950000000000001,3.710000000000001,0.013000000000000012,1.5999999999999996,30.15,3.9703393000079785,-1.5716274626900457,0.0579008604447111,-1.927246827077795,3.1506430741114775,117.12743457846082,20.421832497534737,18.023120660216804,97.90495799958506,69.0607044419595,3.0999999999999943,-0.5999999999999943,6.0000000000000036,69.8,111.25
2016,R32,2,Yale,Duke,12.0,4.0,8.0,16.0,64.0,8.0,0,16.0,1,144.0,16.0,48.0,-1.0986122886681098,0,-7.0,-10.15,-11.62,-0.01100000000000001,4.199999999999999,28.310000000000002,-11.939133895172148,-3.5035907636491572,-0.08868278664000662,-1.9532329735968403,-4.1142846827583455,115.95425880847607,10.013344613724314,25.45606927254562,98.2195518653411,66.82254504458993,-6.200000000000003,-1.5,6.399999999999999,67.65,114.6
2016,R32,2,Northern Iowa,Texas A&M,11.0,3.0,8.0,14.0,64.0,8.0,0,16.0,1,121.0,9.0,33.0,-1.2992829841302609,0,-4.0,-9.67,-4.009999999999999,0.02300000000000002,-0.10000000000000142,27.229999999999997,-3.2671562394969555,4.298211458228479,-0.09964968351854919,-4.6761919544258035,-7.125172570790362,112.3035425540838,17.33999347232367,16.308938253592146,95.4790766911259,65.14519739586997,-3.700000000000003,-4.5,-17.0,66.35,108.05000000000001
2016,R32,2,VCU,Oklahoma,10.0,2.0,8.0,12.0,64.0,8.0,0,16.0,1,100.0,4.0,20.0,-1.6094379124341003,0,-4.0,-5.9300000000000015,-6.790000000000001,-0.03300000000000003,-2.200000000000001,33.59,-6.183749221720319,0.6639209845981355,-0.05738564827566939,-0.5313258884488903,-7.846058357315657,116.00173962169548,18.41380833792296,23.933636575045142,94.82801716521143,69.66254013815573,-1.0,-1.2000000000000028,2.200000000000003,70.4,110.5
2016,S16,3,Oregon,Duke,1.0,4.0,-3.0,5.0,9.0,3.0,1,-9.0,0,1.0,16.0,4.0,1.3862943611198906,1,14.0,-1.1799999999999997,-1.9499999999999993,-0.01200000000000001,1.700000000000001,37.28,-2.8112215275973256,-2.8522029789256464,0.005284924355346443,0.29791949703225384,2.5033420805099054,120.51821499226348,19.141256981299136,24.80468148782211,98.54524575770286,67.94812127990448,-4.900000000000006,1.0999999999999943,1.2000000000000028,68.95,115.25
2016,S16,3,Texas A&M,Oklahoma,3.0,2.0,1.0,5.0,1.0,1.0,0,3.0,1,9.0,4.0,6.0,-0.40546510810816444,0,-14.0,-1.3100000000000023,-2.6900000000000013,-0.031000000000000028,-1.5,38.21,-5.156493558723355,-1.1660857109007026,-0.026253062538165173,-2.444909709297306,-2.7297971051741223,116.51536745319396,19.441064000919923,25.76364327054398,93.913013817462,68.70574822773153,-1.0999999999999943,-2.4000000000000057,3.6000000000000014,69.8,110.45
2016,E8,4,Oregon,Oklahoma,1.0,2.0,-1.0,3.0,1.0,1.0,1,-4.0,0,1.0,4.0,2.0,0.6931471805599453,0,-12.0,-1.7100000000000009,-2.5,-0.018000000000000016,-1.9000000000000004,37.81,0.01898999590918038,2.623087595327675,-0.02192234009259597,-1.8311220539595752,-1.1605342303816215,119.10310923051023,24.616547555552458,21.974469964315603,95.8076004705762,69.01264205540039,1.7999999999999972,-1.5,3.200000000000003,70.25,111.9
2016,F4,5,UNC,Syracuse,1.0,10.0,-9.0,11.0,81.0,9.0,1,-45.0,0,1.0,100.0,10.0,2.302585092994046,1,17.0,,,,,,11.745233482609947,1.3471438945799434,0.07206297447035137,6.136580727806404,8.828028525366829,118.39148741733112,29.536899678778823,16.444522301588933,95.40077642714725,67.70927821783664,,,,,
2016,F4,5,Villanova,Oklahoma,2.0,2.0,0.0,4.0,0.0,0.0,0,0.0,0,4.0,4.0,4.0,0.0,1,44.0,4.319999999999997,-1.4299999999999997,0.018000000000000016,-1.4000000000000004,43.84,4.8809727401930445,-2.5348361816775196,0.03412753870845198,-4.171128648172811,1.0792014941545478,121.53410060265216,29.478530299836322,27.132393741320797,93.2286385820736,67.84263875829377,4.5,-3.700000000000003,-3.0,69.15,113.25
2016,Championship,6,UNC,Villanova,1.0,2.0,-1.0,3.0,1.0,1.0,1,-6.0,0,1.0,4.0,2.0,0.6931471805599453,0,-3.0,,,,,,0.28951718588741926,4.113127883202381,-0.018107824566126363,5.0204941475324745,-0.4215896227597522,124.11934556569238,32.30288366740126,27.90023859831146,94.01778443283604,68.2673215079736,,,,,
2017,R64,1,Villanova,Mount St. Mary's,1.0,16.0,-15.0,17.0,225.0,15.0,1,-15.0,0,1.0,256.0,16.0,2.772588722239781,1,20.0,28.09,12.79,0.06499999999999995,-2.1000000000000014,19.51,23.05746327792656,-8.985644673565318,0.5335897448140053,-2.6445802569403725,18.795336091983287,111.37092904142068,20.398831002144675,6.3270123977834345,98.00800734145662,65.59448866924481,18.5,-2.8000000000000114,7.0,67.0,108.35
2017,R64,1,Wisconsin,Virginia Tech,8.0,9.0,-1.0,17.0,1.0,1.0,1,-1.0,0,64.0,81.0,72.0,0.11778303565638346,1,10.0,6.629999999999999,1.0199999999999996,-0.04799999999999993,-1.1999999999999993,32.17,-3.7160665218896582,-10.363726802198457,0.0875135114379495,-5.6413171615271835,1.8160786856734465,117.18633194205458,11.87833425356088,25.958127577648995,98.26810102644964,65.83790406306247,-1.7999999999999972,-5.299999999999997,12.300000000000004,67.15,111.6
2017,R64,1,Virginia,UNC Wilmington,5.0,12.0,-7.0,17.0,49.0,7.0,1,-7.0,0,25.0,144.0,60.0,0.8754687373538999,1,5.0,12.569999999999999,11.48,-0.031000000000000028,1.299999999999999,28.689999999999998,-6.224948723462177,-17.975595270734658,0.15570378249142536,-11.171754008035919,3.2697171421376328,115.63717163424009,6.647419401634124,30.84796339583096,96.88948023550755,64.53770663354207,-10.199999999999989,-11.200000000000003,-4.599999999999998,65.9,113.0
2017,R64,1,Florida,ETSU,4.0,13.0,-9.0,17.0,81.0,9.0,1,-9.0,0,16.0,169.0,52.0,1.1786549963416462,1,15.0,,,,,,9.105558330180443,-8.005285567357092,0.19686701868570822,-1.2296490851373676,6.923369219308102,112.78219647312389,19.33123907492208,18.23096631209873,94.00109377961348,69.50398423719824,,,,,
2017,R64,1,SMU,USC,6.0,11.0,-5.0,17.0,25.0,5.0,1,-5.0,0,36.0,121.0,66.0,0.6061358035703155,0,-1.0,,,,,,6.752642147505782,-6.479509307869591,0.14784597789142895,-5.292547584864778,5.13681746538785,117.49564766533685,19.312529906943652,19.039397067307462,98.31968417821129,66.05022756078012,,,,,
2017,R64,1,Baylor,New Mexico State,3.0,14.0,-11.0,17.0,121.0,11.0,1,-11.0,0,9.0,196.0,42.0,1.540445040947149,1,18.0,15.09,15.69,-0.0010000000000000009,0.6000000000000014,24.41,6.744582316449964,-8.37140040461928,0.23866245476256132,-4.012685502356874,7.9524532056502135,113.63031114245318,13.662334484286887,15.289152572456203,99.15456761408163,65.74037164923661,-0.5999999999999943,-4.700000000000003,3.5,67.65,111.8
2017,R64,1,South Carolina,Marquette,7.0,10.0,-3.0,17.0,9.0,3.0,1,-3.0,0,49.0,100.0,70.0,0.3566749439387324,1,20.0,2.26,1.5600000000000005,-0.09899999999999998,0.0,32.78,-13.076285039231593,-12.839191913585282,0.02241329721651175,-1.9300135208690108,1.0881835261326993,115.93759143571367,6.533457638471248,32.44893459128812,96.446395320834,69.19996362672585,-12.299999999999997,-1.1999999999999886,6.5,70.5,109.05000000000001
2017,R64,1,Duke,Troy,2.0,15.0,-13.0,17.0,169.0,13.0,1,-13.0,0,4.0,225.0,30.0,2.0149030205422647,1,22.0,22.029999999999998,14.27,0.020000000000000018,-1.1000000000000014,21.09,13.195258566757786,-10.744577529076679,0.37984704411556913,0.287194585544313,16.423113024987956,116.19525713344379,15.506078209668843,13.055397171987735,101.9145194426155,68.14055851528316,4.700000000000003,-0.19999999999998863,0.0,70.0,113.35
2017,R32,2,Villanova,Wisconsin,1.0,8.0,-7.0,9.0,49.0,7.0,1,-14.0,0,1.0,64.0,8.0,2.0794415416798357,0,-3.0,4.400000000000002,-0.120000000000001,0.05399999999999994,0.6999999999999993,43.2,7.571361999274217,0.4289473793235601,0.03702909008662758,1.2549530584757491,5.918920837714417,119.11397968074685,29.813423055033553,21.813113676435776,93.3007113150122,63.64472201153675,6.8999999999999915,1.0999999999999943,-5.700000000000003,65.05,114.15
2017,R32,2,Virginia,Florida,5.0,4.0,1.0,9.0,1.0,1.0,0,2.0,1,25.0,16.0,20.0,-0.2231435513142097,0,-26.0,-1.7699999999999996,-0.08000000000000007,0.008000000000000007,-0.9000000000000004,43.03,-4.810278365705116,-2.096768395794726,-0.009996141867806951,-9.937330065105442,-1.3600162920131051,114.92983645536157,22.526246276574057,29.4332930380739,88.95006679803758,63.920494662076834,-2.0999999999999943,-9.799999999999997,-3.6000000000000014,65.19999999999999,108.95
