Rk,School,G,W,L,W-L%,SRS,SOS,W_1,L_1,W_2,L_2,W_3,L_3,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,in_tourney
139,La Salle,32,9,23,0.281,-4.1,4.0,5,13,7,6,1,13,2148,2370,66.5,100.9,0.369,0.315,0.503,50.3,55.7,10.2,7.9,0.457,15.4,33.8,0.267,False
140,Lafayette,32,11,21,0.344,-12.84,-6.58,8,10,6,10,5,11,2222,2381,67.2,102.9,0.325,0.4,0.523,48.0,55.4,8.2,6.6,0.492,13.5,26.1,0.224,False
141,Lamar,31,12,19,0.387,-5.73,-3.66,7,15,7,8,5,10,2167,2143,66.3,105.0,0.278,0.345,0.516,52.9,56.3,9.7,13.0,0.486,15.0,36.0,0.195,False
142,Le Moyne,32,15,17,0.469,-10.89,-9.31,10,8,9,4,5,12,2336,2341,69.4,105.1,0.385,0.405,0.564,49.8,56.5,8.4,9.1,0.529,16.9,25.5,0.277,False
143,Lehigh,34,18,16,0.529,-9.32,-7.04,11,7,13,4,4,11,2490,2515,67.1,105.7,0.323,0.389,0.565,47.1,55.0,9.7,8.2,0.534,15.8,23.6,0.236,True
144,Liberty,32,25,7,0.781,2.47,-1.57,17,3,14,2,10,2,2501,2253,65.0,119.4,0.308,0.492,0.628,46.6,61.8,9.6,9.5,0.612,12.4,19.6,0.217,False
145,Lindenwood,33,18,15,0.545,-9.11,-8.44,11,9,9,5,7,9,2566,2398,73.7,105.5,0.371,0.307,0.533,51.6,51.6,12.0,11.0,0.501,15.6,33.9,0.252,False
146,Lipscomb,32,19,13,0.594,-4.18,-4.78,12,6,13,1,6,11,2549,2423,70.9,111.9,0.257,0.482,0.576,49.0,63.2,9.8,7.7,0.549,14.0,27.0,0.194,False
147,Little Rock,32,12,20,0.375,-12.97,-7.71,9,11,7,6,5,13,2257,2372,68.5,103.0,0.283,0.309,0.526,48.1,53.1,11.5,12.6,0.501,16.0,32.2,0.191,False
148,Long Beach State,32,10,22,0.313,-5.51,0.26,6,14,7,9,3,13,2396,2489,71.3,103.8,0.302,0.342,0.545,49.3,47.6,9.7,8.0,0.514,15.7,27.0,0.22,False
149,Long Island University,34,24,10,0.706,-4.96,-7.93,15,3,14,1,10,9,2519,2418,68.1,108.3,0.347,0.29,0.557,51.3,49.7,11.4,13.9,0.533,16.4,34.3,0.232,True
150,Longwood,32,16,16,0.5,-8.22,-7.88,8,8,11,4,4,10,2486,2370,70.0,108.1,0.408,0.335,0.556,53.9,47.0,12.1,7.3,0.512,16.6,35.3,0.302,False
151,Louisiana,33,11,22,0.333,-12.03,-5.03,7,11,7,8,3,13,2101,2332,64.1,99.3,0.287,0.405,0.504,46.7,45.9,9.0,10.8,0.471,14.5,28.3,0.202,False
152,Louisiana State,32,15,17,0.469,12.69,9.75,3,15,9,8,3,7,2606,2512,68.6,115.5,0.409,0.345,0.573,51.6,52.5,8.5,10.3,0.528,13.4,33.1,0.313,False
153,Louisiana Tech,34,20,14,0.588,-2.92,-2.98,11,9,14,3,4,10,2375,2210,65.1,106.1,0.328,0.335,0.52,53.8,49.3,11.2,16.2,0.491,15.4,37.3,0.219,False
154,Louisiana-Monroe,32,4,28,0.125,-18.52,-4.86,1,17,3,11,1,15,2318,2685,71.1,101.1,0.394,0.415,0.525,44.8,50.8,8.5,9.0,0.479,15.0,25.3,0.288,False
155,Louisville,33,23,10,0.697,23.41,10.83,11,7,15,2,4,7,2797,2382,71.0,119.4,0.335,0.528,0.599,53.7,59.5,9.7,9.2,0.564,14.1,32.9,0.257,True
156,Loyola (IL),33,9,24,0.273,-6.13,2.84,4,14,6,10,1,9,2204,2500,65.9,101.0,0.348,0.477,0.528,50.4,60.8,6.1,11.6,0.498,17.1,30.5,0.234,False
157,Loyola (MD),32,12,20,0.375,-13.33,-8.49,8,10,8,6,3,13,2407,2466,68.5,108.1,0.303,0.47,0.541,49.9,50.1,8.9,9.9,0.512,13.6,29.3,0.213,False
158,Loyola Marymount,32,15,17,0.469,1.08,1.5,6,12,10,8,4,7,2376,2306,68.6,107.0,0.313,0.4,0.556,48.8,49.4,8.8,10.9,0.528,15.2,27.1,0.22,False
159,Maine,32,8,24,0.25,-16.91,-9.59,6,10,4,8,4,14,2001,2190,65.4,95.6,0.376,0.374,0.531,43.2,55.2,11.9,9.1,0.505,17.4,19.7,0.241,False
160,Manhattan,32,12,20,0.375,-15.1,-7.9,8,12,7,7,3,12,2369,2526,68.3,107.1,0.343,0.373,0.535,46.4,50.7,11.3,6.0,0.486,13.4,29.5,0.273,False
161,Marist,31,19,12,0.613,-3.63,-8.6,12,8,11,4,7,7,2160,1979,66.5,104.3,0.253,0.347,0.533,51.2,59.3,10.5,9.0,0.498,14.6,29.4,0.198,False
162,Marquette,32,12,20,0.375,9.22,9.84,7,13,10,7,2,10,2405,2425,70.1,106.0,0.328,0.422,0.533,47.0,58.1,13.2,8.4,0.505,13.9,29.7,0.221,False
163,Marshall,32,19,13,0.594,-2.83,-4.41,11,7,13,4,6,8,2596,2497,70.7,114.7,0.291,0.444,0.577,50.3,57.4,8.7,13.4,0.551,14.2,32.4,0.213,False
164,Maryland,33,12,21,0.364,4.8,11.68,4,16,7,8,2,10,2300,2527,66.7,104.1,0.364,0.469,0.522,51.5,45.2,7.1,9.1,0.481,15.7,33.8,0.263,False
165,Maryland-Baltimore County,32,24,8,0.75,-4.4,-11.86,14,2,15,2,9,6,2439,2144,66.9,113.0,0.329,0.392,0.577,51.8,45.2,7.5,6.8,0.542,12.7,25.6,0.251,True
166,Maryland-Eastern Shore,32,9,23,0.281,-17.48,-8.35,5,9,6,4,2,18,2060,2265,64.9,97.3,0.29,0.333,0.526,50.3,56.3,8.6,8.1,0.494,20.5,32.9,0.208,False
167,Massachusetts,33,17,16,0.515,-2.14,-3.23,7,11,11,5,2,8,2648,2562,71.1,110.3,0.366,0.353,0.557,53.9,59.1,9.2,6.7,0.53,15.3,34.1,0.246,False
168,Massachusetts-Lowell,33,15,18,0.455,-14.12,-8.42,9,7,10,4,5,14,2471,2518,69.4,107.9,0.363,0.309,0.539,53.2,45.7,7.6,7.8,0.51,14.9,34.8,0.242,False
169,McNeese,33,28,5,0.848,7.74,-2.06,19,3,14,0,9,5,2641,2193,67.3,117.6,0.381,0.347,0.563,51.1,50.3,15.5,15.7,0.523,11.9,36.4,0.285,True
170,Memphis,32,13,19,0.406,3.95,5.42,8,10,10,6,3,10,2407,2454,71.4,104.6,0.347,0.337,0.526,49.8,49.8,11.7,12.7,0.487,16.0,35.3,0.25,False
171,Mercer,32,19,13,0.594,-2.87,-5.21,11,7,14,1,5,11,2646,2416,70.9,116.6,0.375,0.406,0.568,50.8,48.1,11.1,9.5,0.533,12.5,33.7,0.271,False
172,Mercyhurst,34,17,17,0.5,-9.86,-9.46,10,8,12,3,5,14,2358,2291,65.0,105.2,0.249,0.315,0.531,48.6,55.5,11.0,10.9,0.504,12.7,26.7,0.18,False
173,Merrimack,34,23,11,0.676,-4.27,-6.33,17,3,11,0,9,8,2330,2260,63.7,106.4,0.382,0.461,0.543,42.9,56.0,12.7,13.9,0.491,13.2,24.8,0.301,False
174,Miami (FL),33,25,8,0.758,18.04,7.28,13,5,15,3,8,2,2704,2349,69.3,118.2,0.375,0.317,0.581,55.6,53.7,11.4,10.0,0.556,13.7,37.0,0.257,True
175,Miami (OH),32,31,1,0.969,5.37,-5.49,18,0,16,0,14,0,2902,2409,72.1,123.9,0.396,0.447,0.64,51.4,51.5,10.2,8.6,0.612,12.9,26.4,0.296,True
176,Michigan,34,31,3,0.912,32.48,14.86,19,1,14,1,11,0,2952,2353,71.3,121.3,0.377,0.418,0.612,56.2,60.7,8.0,15.9,0.581,14.4,35.4,0.282,True
177,Michigan State,32,25,7,0.781,23.44,12.91,15,5,15,2,6,4,2526,2189,66.8,117.3,0.362,0.364,0.575,58.5,67.0,7.6,13.3,0.536,14.4,38.5,0.276,True
178,Middle Tennessee,32,17,15,0.531,0.23,1.36,11,9,11,4,5,8,2414,2329,67.3,109.6,0.32,0.459,0.551,51.5,54.0,8.9,11.3,0.523,14.4,31.4,0.225,False
179,Milwaukee,32,12,20,0.375,-7.52,-2.26,8,12,8,6,3,14,2440,2548,69.5,109.7,0.322,0.375,0.534,51.3,48.4,9.7,8.5,0.505,12.7,33.6,0.222,False
180,Minnesota,32,15,17,0.469,10.45,8.95,8,12,13,4,2,9,2241,2193,63.0,109.9,0.359,0.471,0.57,48.9,72.0,10.2,8.2,0.542,14.7,27.2,0.251,False
181,Mississippi,35,15,20,0.429,11.13,11.36,4,14,7,9,3,7,2656,2664,68.3,109.2,0.33,0.355,0.543,48.0,50.2,10.2,12.9,0.504,12.2,28.3,0.247,False
182,Mississippi State,32,13,19,0.406,7.27,11.46,5,13,8,8,4,6,2484,2618,71.5,107.4,0.307,0.401,0.538,49.8,45.1,8.0,11.1,0.515,13.9,29.8,0.202,False
183,Mississippi Valley State,33,3,30,0.091,-28.36,-7.89,2,16,2,9,1,18,2120,2739,70.0,91.1,0.337,0.308,0.498,45.3,53.4,10.3,8.0,0.457,19.2,26.6,0.241,False
184,Missouri,32,20,12,0.625,13.08,8.77,10,8,15,3,5,7,2549,2411,68.4,115.6,0.425,0.36,0.582,52.6,50.6,9.7,10.4,0.553,15.3,35.5,0.291,True
185,Missouri State,34,16,18,0.471,-2.67,-1.41,8,12,11,7,3,10,2551,2502,66.9,110.5,0.421,0.409,0.55,50.6,56.6,10.0,8.4,0.517,14.0,33.2,0.285,False
186,Monmouth,34,19,15,0.559,-2.11,-3.14,11,7,10,4,6,9,2471,2409,67.5,106.4,0.327,0.343,0.537,49.7,53.8,11.4,12.2,0.498,14.4,31.6,0.244,False
187,Montana,34,18,16,0.529,-2.33,-0.47,10,8,11,6,5,9,2627,2535,71.2,108.6,0.372,0.418,0.601,50.4,55.4,7.9,6.3,0.564,17.5,22.0,0.286,False
188,Montana State,32,18,14,0.563,1.09,-1.05,12,6,11,2,6,11,2493,2285,67.6,114.4,0.3,0.454,0.58,50.3,41.7,10.0,7.4,0.551,13.0,28.2,0.223,False
189,Morehead State,33,20,13,0.606,-11.13,-7.56,15,5,11,2,7,10,2484,2466,67.4,110.8,0.373,0.306,0.552,51.6,50.2,9.6,8.4,0.513,14.7,36.4,0.273,False
190,Morgan State,30,14,16,0.467,-19.26,-10.93,10,4,9,6,5,9,2258,2347,71.3,105.1,0.418,0.357,0.532,48.7,52.7,6.9,9.1,0.483,15.1,31.3,0.31,False
191,Mount St. Mary's,32,15,17,0.469,-10.35,-7.22,11,9,8,5,7,11,2178,2244,67.7,100.2,0.325,0.431,0.534,52.6,56.4,9.0,9.5,0.508,19.3,32.6,0.218,False
192,Murray State,32,20,12,0.625,3.9,0.49,12,8,12,3,5,6,2667,2558,72.3,115.3,0.391,0.448,0.578,51.0,49.3,8.3,8.9,0.538,14.0,33.0,0.296,False
193,Navy,33,26,7,0.788,-0.87,-9.9,17,1,15,2,10,4,2465,2105,65.2,113.3,0.402,0.335,0.574,54.5,62.6,11.6,10.5,0.536,14.8,32.9,0.295,False
194,NC State,33,20,13,0.606,18.02,10.83,10,8,11,6,6,4,2762,2525,69.5,119.0,0.352,0.439,0.59,49.3,54.8,11.5,10.6,0.553,11.5,28.5,0.27,True
195,Nebraska,32,26,6,0.813,21.54,10.48,15,5,16,2,7,3,2473,2119,67.3,114.0,0.272,0.507,0.581,50.2,65.6,10.7,8.7,0.554,12.8,26.3,0.204,True
196,Nevada,34,22,12,0.647,10.17,5.81,12,8,15,2,4,8,2582,2434,66.8,112.0,0.466,0.323,0.551,52.1,57.2,9.8,12.0,0.497,12.8,32.1,0.351,False
197,Nevada-Las Vegas,33,17,16,0.515,5.63,6.1,11,9,10,6,6,6,2620,2593,70.7,111.1,0.409,0.358,0.563,50.2,51.4,10.6,13.1,0.532,14.6,31.7,0.281,False
198,New Hampshire,30,9,21,0.3,-16.98,-7.26,5,11,8,5,1,16,2076,2238,67.7,99.7,0.287,0.434,0.503,48.9,45.1,8.9,6.1,0.476,14.0,27.0,0.189,False
199,New Haven,31,14,17,0.452,-13.65,-7.69,9,9,9,6,5,11,2013,2055,64.2,101.1,0.307,0.403,0.532,48.7,51.5,10.2,6.8,0.504,15.4,24.0,0.212,False
200,New Mexico,33,23,10,0.697,13.52,5.05,13,7,14,3,7,5,2658,2337,70.6,114.2,0.363,0.429,0.571,51.7,53.8,11.3,9.6,0.538,13.2,30.5,0.264,False
201,New Mexico State,32,16,16,0.5,-1.29,-1.35,8,12,10,5,3,8,2403,2303,68.1,109.0,0.352,0.381,0.53,51.5,49.8,9.3,9.5,0.49,12.9,33.2,0.256,False
202,New Orleans,33,15,18,0.455,-3.96,-0.81,12,10,5,6,9,11,2459,2563,69.7,106.2,0.464,0.337,0.548,51.6,52.5,8.2,10.2,0.496,17.4,35.6,0.345,False
203,Niagara,30,8,22,0.267,-16.27,-7.85,5,15,6,7,2,14,1916,2137,63.1,100.8,0.261,0.402,0.536,46.5,59.9,8.9,9.0,0.508,16.7,25.4,0.189,False
204,Nicholls State,33,14,19,0.424,-6.77,-2.05,12,10,6,6,7,12,2388,2471,68.7,105.3,0.343,0.442,0.537,46.5,52.2,13.1,8.0,0.51,15.0,29.1,0.229,False
205,NJIT,33,16,17,0.485,-15.76,-8.26,10,6,8,6,8,11,2212,2417,68.3,98.1,0.331,0.407,0.505,47.6,46.2,9.8,9.3,0.467,14.8,27.1,0.234,False
206,Norfolk State,32,15,17,0.469,-13.57,-10.53,8,6,9,4,5,10,2445,2362,70.1,108.9,0.424,0.302,0.551,51.4,44.6,10.1,9.3,0.515,15.1,33.8,0.294,False
207,North Alabama,30,9,21,0.3,-15.65,-5.51,4,14,5,8,4,12,2082,2328,65.9,104.4,0.378,0.338,0.523,49.5,41.1,9.8,11.4,0.487,14.7,31.5,0.26,False
208,North Carolina,32,24,8,0.75,19.39,10.92,12,6,18,0,4,6,2553,2282,68.8,116.0,0.374,0.423,0.572,52.6,57.0,7.8,8.6,0.546,12.2,31.4,0.256,True
209,North Carolina A&T,30,11,19,0.367,-9.56,-4.96,4,14,6,6,4,11,2252,2335,69.6,107.4,0.451,0.325,0.555,52.8,46.5,7.6,10.5,0.512,15.9,31.9,0.323,False
210,North Carolina Central,32,14,18,0.438,-18.15,-8.5,8,6,8,5,4,12,2299,2415,68.2,104.9,0.388,0.337,0.537,46.1,54.8,12.8,10.5,0.495,15.4,31.2,0.283,False
211,North Dakota,35,18,17,0.514,-8.93,-3.52,10,6,9,7,7,8,2680,2705,69.6,109.2,0.365,0.403,0.539,47.8,43.0,12.1,8.2,0.504,12.1,29.1,0.257,False
212,North Dakota State,34,27,7,0.794,2.5,-5.79,14,2,13,1,10,5,2745,2366,68.5,116.1,0.308,0.419,0.573,53.5,53.9,12.0,9.0,0.545,13.2,33.3,0.223,True
213,North Florida,32,7,25,0.219,-15.41,-2.98,5,13,5,8,2,14,2547,2821,72.5,109.4,0.288,0.511,0.57,45.2,50.6,7.0,3.4,0.536,15.2,26.8,0.223,False
214,North Texas,33,19,14,0.576,2.08,1.14,9,9,12,5,5,7,2341,2225,66.5,104.2,0.399,0.325,0.515,50.0,51.1,13.7,13.5,0.474,14.2,33.4,0.277,False
215,Northeastern,31,7,24,0.226,-8.88,-2.82,2,16,2,10,3,13,2322,2510,69.6,107.1,0.294,0.378,0.549,47.5,55.7,10.0,8.1,0.524,14.4,27.3,0.203,False
216,Northern Arizona,32,10,22,0.313,-10.73,-1.22,4,14,9,7,1,13,2282,2445,66.6,107.1,0.33,0.368,0.558,45.8,51.8,10.3,7.9,0.533,14.1,24.2,0.224,False
217,Northern Colorado,32,20,12,0.625,0.3,-2.46,10,8,11,3,8,7,2640,2449,70.0,116.0,0.267,0.429,0.594,53.4,54.8,6.1,6.8,0.568,13.5,28.6,0.203,False
218,Northern Illinois,30,9,21,0.3,-14.77,-2.24,4,14,6,7,3,14,2086,2334,69.7,99.7,0.381,0.45,0.519,50.6,52.8,8.7,5.3,0.486,18.2,32.4,0.253,False
219,Northern Iowa,35,23,12,0.657,8.49,1.49,11,9,12,5,6,6,2447,2144,63.7,109.1,0.256,0.399,0.568,49.2,57.4,10.1,9.9,0.548,13.2,22.1,0.179,True
220,Northern Kentucky,34,20,14,0.588,-2.45,-4.67,10,10,12,5,7,8,2827,2634,71.8,114.9,0.362,0.446,0.574,50.4,54.6,11.9,9.7,0.544,14.0,33.1,0.258,False
221,Northwestern,34,15,19,0.441,12.61,11.43,5,15,9,7,3,8,2487,2447,65.3,111.6,0.339,0.34,0.555,46.8,65.8,8.8,10.6,0.517,11.5,28.1,0.255,False
222,Northwestern State,32,10,22,0.313,-9.31,-2.47,8,14,8,6,2,15,2185,2317,65.7,103.5,0.403,0.338,0.54,47.8,51.4,9.8,6.9,0.494,15.6,27.2,0.299,False
223,Notre Dame,31,13,18,0.419,9.05,9.93,4,14,10,7,2,9,2308,2335,66.7,109.9,0.341,0.435,0.552,52.1,47.4,6.6,7.3,0.523,14.6,31.2,0.237,False
224,Oakland,32,16,16,0.5,-1.35,-0.12,12,8,7,6,8,9,2642,2614,71.4,115.7,0.38,0.339,0.572,49.0,54.4,10.7,9.6,0.533,12.7,31.6,0.285,False
225,Ohio,32,15,17,0.469,-4.65,-1.35,9,9,10,6,4,8,2492,2515,70.4,109.7,0.37,0.38,0.553,48.2,48.9,8.6,9.1,0.52,13.4,28.7,0.261,False
226,Ohio State,33,21,12,0.636,19.06,12.06,12,8,14,3,5,6,2633,2402,66.5,118.6,0.378,0.401,0.603,51.6,52.0,7.2,7.0,0.565,13.6,30.8,0.293,True
227,Oklahoma,34,19,15,0.559,15.02,9.37,7,11,11,5,4,7,2813,2621,68.4,120.1,0.359,0.438,0.585,50.7,50.2,9.1,10.4,0.551,12.3,33.6,0.268,False
228,Oklahoma State,33,19,14,0.576,11.93,10.57,6,12,14,5,2,7,2781,2736,74.0,112.6,0.394,0.359,0.563,50.6,51.0,9.6,7.2,0.521,13.8,31.3,0.296,False
229,Old Dominion,33,12,21,0.364,-7.19,-4.19,7,11,7,6,4,14,2514,2570,70.4,107.4,0.347,0.362,0.545,48.4,49.2,8.1,8.3,0.508,13.5,26.5,0.255,False
230,Omaha,33,16,17,0.485,-7.25,-3.49,8,8,10,4,5,10,2507,2522,68.7,110.2,0.331,0.416,0.569,50.3,48.9,8.3,8.8,0.536,14.2,26.9,0.244,False
231,Oral Roberts,33,10,23,0.303,-10.11,-2.21,4,12,7,8,1,13,2420,2558,69.8,104.3,0.366,0.461,0.544,49.6,48.3,8.5,9.0,0.502,16.5,29.6,0.272,False
232,Oregon,32,12,20,0.375,8.95,12.04,5,15,10,7,2,8,2267,2366,66.5,106.1,0.35,0.428,0.534,49.9,59.0,9.1,11.7,0.495,15.1,32.3,0.255,False
233,Oregon State,33,17,16,0.515,0.78,3.81,9,9,12,5,4,7,2347,2447,66.2,105.8,0.431,0.443,0.557,48.2,61.2,8.2,10.7,0.505,15.7,26.8,0.333,False
234,Pacific,33,18,15,0.545,4.34,2.83,8,10,11,3,4,11,2399,2271,65.9,109.9,0.298,0.355,0.563,56.3,58.0,8.2,7.1,0.53,16.8,35.8,0.225,False
235,Penn State,32,12,20,0.375,3.98,9.64,3,17,9,8,2,9,2358,2539,67.5,109.2,0.338,0.381,0.566,46.7,48.3,10.3,5.2,0.53,13.9,25.9,0.253,False
236,Pennsylvania,29,18,11,0.621,-0.5,-1.72,9,5,12,2,4,8,2207,2126,69.4,108.8,0.366,0.348,0.54,50.2,52.9,9.7,8.6,0.507,13.3,31.2,0.253,True
237,Pepperdine,32,9,23,0.281,-5.86,3.44,4,14,7,10,2,11,2312,2546,69.5,103.2,0.331,0.385,0.529,48.6,56.0,8.6,7.7,0.488,15.8,31.3,0.248,False
238,Pittsburgh,33,13,20,0.394,8.58,9.88,5,13,8,10,3,8,2327,2370,64.5,108.4,0.304,0.426,0.535,51.9,52.3,10.1,9.5,0.51,14.6,33.9,0.205,False
239,Portland,34,15,19,0.441,-2.08,3.95,6,12,12,6,1,12,2530,2669,70.5,104.8,0.355,0.348,0.556,49.8,62.1,8.3,9.0,0.518,17.0,29.3,0.262,False
240,Portland State,31,20,11,0.645,0.06,-2.66,13,5,11,3,8,7,2376,2179,69.6,109.3,0.357,0.345,0.55,53.0,52.8,10.9,11.5,0.517,14.3,31.9,0.253,False
241,Prairie View A&M,35,18,17,0.514,-12.74,-9.93,9,9,10,3,3,13,2761,2662,73.8,106.4,0.43,0.307,0.545,47.4,44.8,10.7,12.1,0.495,14.1,28.0,0.324,True
242,Presbyterian,33,15,18,0.455,-8.31,-5.21,7,9,10,4,3,13,2388,2382,66.7,107.2,0.399,0.291,0.554,52.9,50.3,8.5,12.7,0.522,16.6,33.9,0.274,False
243,Princeton,29,9,20,0.31,-6.92,-1.95,5,9,8,4,1,12,1989,2087,64.7,105.1,0.341,0.446,0.541,49.8,55.3,7.3,6.6,0.5,14.8,28.0,0.257,False
244,Providence,33,15,18,0.455,10.84,9.53,7,13,10,6,3,8,2815,2772,72.3,115.0,0.367,0.405,0.586,51.7,47.5,7.2,9.6,0.55,14.5,31.7,0.278,False
245,Purdue,35,27,8,0.771,25.64,14.13,13,7,12,5,8,3,2858,2455,65.3,124.7,0.286,0.409,0.601,55.5,66.8,8.5,8.9,0.576,11.5,36.3,0.213,True
246,Purdue Fort Wayne,32,17,15,0.531,-7.27,-2.72,11,9,11,4,6,11,2499,2467,70.2,111.2,0.299,0.444,0.57,45.2,49.2,12.2,9.5,0.544,12.7,23.6,0.213,False
247,Queens (NC),34,21,13,0.618,-3.3,-4.97,13,5,12,2,6,10,2886,2820,71.0,118.7,0.374,0.47,0.599,48.9,54.8,8.3,7.9,0.567,13.1,30.2,0.277,True
248,Quinnipiac,32,19,13,0.594,-5.48,-7.03,12,8,10,5,9,7,2411,2303,70.0,106.8,0.331,0.341,0.52,51.2,50.5,11.2,11.4,0.488,13.1,34.4,0.227,False
249,Radford,32,16,16,0.5,-7.12,-6.19,9,7,12,5,4,8,2604,2523,72.3,110.9,0.401,0.455,0.561,49.3,47.7,10.7,9.4,0.526,14.7,31.3,0.283,False
250,Rhode Island,32,16,16,0.5,2.43,0.74,7,11,10,6,4,7,2236,2182,66.0,105.0,0.384,0.435,0.541,49.2,47.9,12.6,12.0,0.501,16.5,31.0,0.277,False
251,Rice,31,13,18,0.419,-4.48,0.28,7,11,8,8,4,9,2291,2311,67.2,108.3,0.34,0.44,0.527,50.9,48.3,9.8,10.5,0.496,14.8,36.0,0.233,False
252,Richmond,32,15,17,0.469,2.26,0.29,5,13,11,7,3,8,2455,2366,68.6,111.3,0.367,0.428,0.565,47.7,54.7,10.2,7.4,0.525,12.5,25.3,0.276,False
253,Rider,29,4,25,0.138,-19.14,-5.0,3,17,4,9,0,16,1840,2204,65.9,96.3,0.308,0.275,0.471,48.8,44.4,9.2,9.8,0.433,14.3,32.9,0.214,False
254,Robert Morris,33,22,11,0.667,-1.29,-4.71,13,7,14,3,8,7,2555,2379,66.4,114.5,0.273,0.401,0.569,55.2,62.2,8.5,7.3,0.549,15.6,38.6,0.189,False
255,Rutgers,33,14,19,0.424,4.91,9.46,6,14,10,7,2,9,2329,2479,66.5,104.9,0.361,0.346,0.52,47.6,50.6,9.1,9.7,0.475,13.0,29.8,0.268,False
256,Sacramento State,31,10,21,0.323,-7.79,-0.08,6,12,10,4,0,16,2408,2542,72.9,106.1,0.407,0.368,0.536,46.3,50.8,10.4,9.1,0.482,12.6,25.4,0.316,False
257,Sacred Heart,33,14,19,0.424,-11.27,-8.05,9,11,8,5,5,13,2482,2528,68.4,109.6,0.302,0.507,0.562,49.7,58.6,8.3,8.5,0.525,15.3,29.5,0.234,False
258,Saint Francis (PA),31,7,24,0.226,-18.86,-5.83,5,13,5,8,2,14,2216,2510,70.3,101.2,0.305,0.381,0.525,47.3,52.5,10.5,6.0,0.495,16.0,28.7,0.212,False
259,Saint Joseph's,33,22,11,0.667,2.65,0.98,13,5,13,3,6,7,2419,2306,68.3,106.9,0.308,0.449,0.535,52.0,60.9,8.0,12.7,0.499,14.6,32.7,0.229,False
260,Saint Louis,33,28,5,0.848,17.27,1.52,15,3,19,0,7,3,2879,2294,72.0,121.1,0.341,0.454,0.626,55.2,60.0,9.9,9.8,0.6,15.2,32.0,0.254,True
261,Saint Mary's,32,27,5,0.844,17.87,5.54,16,2,17,0,8,2,2502,2066,66.5,117.6,0.362,0.362,0.578,58.1,58.1,8.5,9.8,0.532,13.8,37.8,0.291,True
262,Saint Peter's,29,17,12,0.586,-7.45,-7.59,14,6,13,1,4,10,2054,1984,65.9,106.6,0.35,0.392,0.517,50.8,53.7,13.5,11.5,0.474,14.5,37.2,0.256,False
263,Sam Houston,33,22,11,0.667,3.57,-0.43,13,7,13,1,6,9,2714,2447,71.1,115.7,0.343,0.364,0.563,54.5,52.6,10.2,8.1,0.531,13.9,37.6,0.247,False
264,Samford,32,18,14,0.563,-5.26,-6.09,11,7,11,3,6,9,2525,2409,68.7,113.5,0.409,0.465,0.568,50.6,56.0,6.6,7.2,0.537,11.7,25.7,0.282,False
265,San Diego,33,12,21,0.364,-3.48,2.56,5,13,9,8,2,11,2458,2570,69.3,106.2,0.257,0.431,0.551,47.0,60.0,11.2,8.0,0.521,15.6,29.1,0.195,False
266,San Diego State,33,22,11,0.667,13.62,8.12,14,6,14,2,5,5,2580,2342,69.5,110.4,0.383,0.332,0.568,51.0,54.2,10.8,15.2,0.532,14.9,30.7,0.28,False
267,San Francisco,33,17,16,0.515,4.39,4.23,8,10,9,6,4,7,2464,2414,67.1,110.4,0.394,0.459,0.553,51.8,56.2,7.9,7.8,0.516,13.9,31.7,0.281,False
268,San Jose State,33,9,24,0.273,-1.99,6.41,3,17,6,10,1,12,2376,2591,66.0,108.7,0.334,0.382,0.542,46.1,42.8,8.7,6.6,0.505,13.2,30.0,0.245,False
269,Santa Clara,34,26,8,0.765,15.88,6.06,15,3,14,1,8,3,2817,2463,69.7,118.9,0.252,0.451,0.57,51.8,55.2,12.8,10.8,0.546,13.0,36.7,0.185,True
270,Seattle,33,20,13,0.606,4.42,2.71,8,10,13,4,5,7,2373,2211,69.0,103.7,0.349,0.383,0.536,47.9,52.8,11.5,13.7,0.502,14.8,26.5,0.246,False
271,Seton Hall,33,21,12,0.636,13.45,8.45,10,10,12,5,6,5,2321,2156,66.5,105.8,0.353,0.268,0.517,51.7,51.6,13.9,18.7,0.476,14.0,35.6,0.255,False
272,Siena,34,23,11,0.676,-4.34,-9.19,13,7,9,4,9,7,2398,2233,64.3,109.3,0.342,0.319,0.548,52.1,53.0,9.0,9.1,0.506,13.8,31.9,0.263,True
273,South Alabama,32,21,11,0.656,-4.39,-6.76,11,7,10,4,8,6,2387,2234,66.2,110.5,0.394,0.367,0.556,49.1,45.0,12.0,10.6,0.53,11.5,25.6,0.26,False
274,South Carolina,32,13,19,0.406,7.62,9.16,4,14,11,8,2,8,2398,2447,68.0,109.0,0.367,0.444,0.55,47.6,52.9,8.0,6.2,0.503,12.7,27.2,0.287,False
275,South Carolina State,32,10,22,0.313,-21.79,-8.63,7,7,6,5,3,16,2147,2522,70.2,95.6,0.41,0.329,0.506,47.0,52.9,9.9,11.3,0.468,18.2,32.0,0.274,False
276,South Carolina Upstate,32,13,19,0.406,-10.24,-5.55,5,11,10,5,3,13,2376,2357,70.0,104.5,0.327,0.363,0.53,49.8,48.1,9.4,12.3,0.5,15.1,29.9,0.224,False
277,South Dakota,32,16,16,0.5,-8.6,-4.88,8,8,12,5,3,10,2547,2566,71.3,110.0,0.448,0.356,0.557,50.0,46.3,8.6,5.8,0.51,14.2,30.3,0.33,False
